#,Node,Feature,TestCase,Result,ResultType,ExecutedOn,Description,Function,Module,Devices,KnownIssue
1,gw2,Regression,ft_add_unknownvlan_interface,Pass,Mapped,2024-01-04 03:20:03,Test case passed,test_ft_add_unknownvlan_interface,switching/test_vlan.py,"V1, V2",
2,gw2,Regression,ft_vlan_delete_with_member,Pass,Mapped,2024-01-04 03:20:15,Test case passed,test_ft_vlan_delete_with_member,switching/test_vlan.py,"V1, V2",
3,gw3,Regression,FtOpSoSwLagFn042,Pass,Mapped,2024-01-04 03:20:42,Test case passed,test_ft_portchannel_with_vlan_variations,switching/test_portchannel.py,"V3, V4",
4,gw3,Regression,FtOpSoSwLagFn041,Pass,Mapped,2024-01-04 03:20:42,Test case passed,test_ft_portchannel_with_vlan_variations,switching/test_portchannel.py,"V3, V4",
5,gw3,PortChannel Config Enhancements,FtOpSoSwPominFn007,Pass,Mapped,2024-01-04 03:21:02,Test case passed,test_ft_verify_min_links_functionality_by_flapping_all_member_ports_007,switching/test_portchannel.py,"V3, V4",
6,gw2,Regression,ft_vlan_trunk_tagged,Pass,Mapped,2024-01-04 03:21:41,Test case passed,test_ft_vlan_trunk_tagged,switching/test_vlan.py,"V1, V2",
7,gw2,Regression,ft_show_vlan_brief,Pass,Mapped,2024-01-04 03:21:41,Test case passed,test_ft_vlan_trunk_tagged,switching/test_vlan.py,"V1, V2",
8,gw3,Regression,ft_ssh_service_disable,Pass,Mapped,2024-01-04 03:23:49,Test case passed,test_ft_ssh_service_disable,system/test_ssh.py,"V3, V4",
9,gw3,Control Plane ACL,test_ft_controlplane_acl_service_sshv6,EnvFail,Mapped,2024-01-04 03:36:56,Console hang observed. Exiting.,test_ft_ssh_add_user_verify,system/test_ssh.py,"V3, V4",
10,gw3,Control Plane ACL,test_ft_controlplane_acl_service_sshv4,EnvFail,Mapped,2024-01-04 03:36:56,Console hang observed. Exiting.,test_ft_ssh_add_user_verify,system/test_ssh.py,"V3, V4",
11,gw3,Control Plane ACL,test_ft_controlplane_acl_service_snmp,EnvFail,Mapped,2024-01-04 03:36:56,Console hang observed. Exiting.,test_ft_ssh_add_user_verify,system/test_ssh.py,"V3, V4",
12,gw3,Regression,ft_ssh_add_user_verify,EnvFail,Mapped,2024-01-04 03:36:56,Console hang observed. Exiting.,test_ft_ssh_add_user_verify,system/test_ssh.py,"V3, V4",
13,gw2,warmboot,ft_reboot_fdb_fast_reboot,DUTFail,Mapped,2024-01-04 03:50:31,config command 'show interfaces counters -a' failed,test_ft_vlan_save_config_warm_and_fast_reboot,switching/test_vlan.py,"V1, V2",
14,gw2,warmboot,ft_max_vlan_save_reload,DUTFail,Mapped,2024-01-04 03:50:31,config command 'show interfaces counters -a' failed,test_ft_vlan_save_config_warm_and_fast_reboot,switching/test_vlan.py,"V1, V2",
15,gw2,warmboot,FtOpSoSysFRFn005,DUTFail,Mapped,2024-01-04 03:50:31,config command 'show interfaces counters -a' failed,test_ft_vlan_save_config_warm_and_fast_reboot,switching/test_vlan.py,"V1, V2",
