#,Module,Function,DUTs,MEM-INITIAL,MEM-FINAL,MEM-DIFF,CPU-INITIAL,CPU-FINAL,CPU-DIFF
0,system/test_device_mgmt.py,test_ft_ip_static_ip_on_mgmt_intrf,1,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
1,system/test_device_mgmt.py, --Module--,1,NE,NE,NE,NE,NE,NE
