#,Feature,TestCase,Result,ResultType,ExecutedOn,Description,Function,Module,Devices,KnownIssue
1,Instrumentation,ft_sf_wm_telemetry_interval,Pass,Mapped,2024-01-05 04:15:12,verification of configured telemetry interval and reset to default interval is successful,test_ft_watermark_telemetry_interval,system/test_snapshot.py,V4,
2,Instrumentation Enhancements,ft_sf_snapshot_tam_Error_Logs,Pass,SubTest,2024-01-05 04:15:12,Error logs are getting generated on the device,test_ft_watermark_telemetry_interval,system/test_snapshot.py,V4,
3,Regression,ft_tacacsauth_enable_pamfile_created,Pass,Mapped,2024-01-05 04:17:46,Test case passed,test_ft_tacacs_ssh_login_with_tacacs_operations,security/test_tacacs.py,V4,
4,Regression,ft_tacacs_ssh_login,Pass,Mapped,2024-01-05 04:17:46,Test case passed,test_ft_tacacs_ssh_login_with_tacacs_operations,security/test_tacacs.py,V4,
5,Regression,ft_tacacs_single_server_for_auth,Pass,Mapped,2024-01-05 04:17:46,Test case passed,test_ft_tacacs_ssh_login_with_tacacs_operations,security/test_tacacs.py,V4,
6,Regression,ft_tacacs_default_login,Pass,Mapped,2024-01-05 04:17:46,Test case passed,test_ft_tacacs_ssh_login_with_tacacs_operations,security/test_tacacs.py,V4,
7,Regression,executing_server_key_in_appropriate_mode,Pass,Mapped,2024-01-05 04:17:46,Test case passed,test_ft_tacacs_ssh_login_with_tacacs_operations,security/test_tacacs.py,V4,
8,Regression,auth_shared_keys ,Pass,Mapped,2024-01-05 04:17:46,Test case passed,test_ft_tacacs_ssh_login_with_tacacs_operations,security/test_tacacs.py,V4,
9,Regression,ft_snmp_sysName,Pass,Mapped,2024-01-05 04:21:25,Test case passed,test_ft_snmp_sysName,system/test_snmp.py,V4,
10,Regression,ft_snmp_test_syUpTime,Pass,Mapped,2024-01-05 04:21:30,Test case passed,test_ft_snmp_test_syUpTime,system/test_snmp.py,V4,
11,Regression,ft_snmp_sysDescr,Pass,Mapped,2024-01-05 04:21:38,Test case passed,test_ft_snmp_sysDescr,system/test_snmp.py,V4,
12,Regression,FtOpSoSySnFn008,Pass,Mapped,2024-01-05 04:21:46,Test case passed,test_ft_snmp_mib_2,system/test_snmp.py,V4,
13,Regression,FtOpSoSySnFn009,Pass,Mapped,2024-01-05 04:21:51,Test case passed,test_ft_snmp_if_mib_all,system/test_snmp.py,V4,
14,Regression,FtOpSoSySnFn010,Pass,Mapped,2024-01-05 04:21:55,Test case passed,test_ft_snmp_entity_mib_all,system/test_snmp.py,V4,
15,Regression,FtOpSoSySnFn013,Pass,Mapped,2024-01-05 04:22:00,Test case passed,test_ft_snmp_dot1q_dot1db_mib,system/test_snmp.py,V4,
