#,Feature,TestCase,Result,ResultType,ExecutedOn,Description,Function,Module,Devices,KnownIssue
1,Regression,ft_tacacsauth_enable_pamfile_created,Fail,Mapped,2023-12-27 01:24:26,PAM file is not created,test_ft_tacacs_ssh_login_with_tacacs_operations,security/test_tacacs.py,V4,
2,Regression,ft_tacacs_ssh_login,Fail,Mapped,2023-12-27 01:24:26,PAM file is not created,test_ft_tacacs_ssh_login_with_tacacs_operations,security/test_tacacs.py,V4,
3,Regression,ft_tacacs_single_server_for_auth,Fail,Mapped,2023-12-27 01:24:26,PAM file is not created,test_ft_tacacs_ssh_login_with_tacacs_operations,security/test_tacacs.py,V4,
4,Regression,ft_tacacs_default_login,Fail,Mapped,2023-12-27 01:24:26,PAM file is not created,test_ft_tacacs_ssh_login_with_tacacs_operations,security/test_tacacs.py,V4,
5,Regression,executing_server_key_in_appropriate_mode,Fail,Mapped,2023-12-27 01:24:26,PAM file is not created,test_ft_tacacs_ssh_login_with_tacacs_operations,security/test_tacacs.py,V4,
6,Regression,auth_shared_keys ,Fail,Mapped,2023-12-27 01:24:26,PAM file is not created,test_ft_tacacs_ssh_login_with_tacacs_operations,security/test_tacacs.py,V4,
7,Regression,ft_snmp_sysName,Fail,Mapped,2023-12-27 01:31:49,sysname output is not in sync between system and snmp,test_ft_snmp_sysName,system/test_snmp.py,V4,
8,Regression,ft_snmp_test_syUpTime,Pass,Mapped,2023-12-27 01:31:55,Test case passed,test_ft_snmp_test_syUpTime,system/test_snmp.py,V4,
9,Regression,ft_snmp_sysDescr,Pass,Mapped,2023-12-27 01:32:02,Test case passed,test_ft_snmp_sysDescr,system/test_snmp.py,V4,
10,Regression,FtOpSoSySnFn008,Pass,Mapped,2023-12-27 01:32:09,Test case passed,test_ft_snmp_mib_2,system/test_snmp.py,V4,
11,Regression,FtOpSoSySnFn009,Pass,Mapped,2023-12-27 01:32:14,Test case passed,test_ft_snmp_if_mib_all,system/test_snmp.py,V4,
12,Regression,FtOpSoSySnFn010,Pass,Mapped,2023-12-27 01:32:19,Test case passed,test_ft_snmp_entity_mib_all,system/test_snmp.py,V4,
13,Regression,FtOpSoSySnFn013,Pass,Mapped,2023-12-27 01:32:24,Test case passed,test_ft_snmp_dot1q_dot1db_mib,system/test_snmp.py,V4,
14,Regression,FtOpSoSySnFn012,Pass,Mapped,2023-12-27 01:32:24,Test case passed,test_ft_snmp_dot1q_dot1db_mib,system/test_snmp.py,V4,
15,Regression,FtOpSoSySnFn015,Pass,Mapped,2023-12-27 01:32:32,Test case passed,test_ft_snmp_root_node_walk,system/test_snmp.py,V4,
