#,Module,Devices,Models,Chips,TGen,Count,Pass,Rate,Time
1,security/test_tacacs.py,V4,UNKNOWN,VS,scapy,6,0,0.00%,0:01:24
2,system/test_snmp.py,V4,UNKNOWN,VS,scapy,42,38,90.48%,0:09:11
