Module Name,TC Pass Rate,TC Count,TC Pass,Sys Logs,CDT,FCLI,TSSH,DCNT,Prolog Time,Epilog Time,Func Time,Exec Time,Pass Rate,FCNT,Pass,Fail,Dut Fail,TGen Fail,Script Error,Not Supported,Config Fail,Env Fail,Dep Fail,Skipped,Timeout,Topo Fail,Node,TS
,85.51%,69,59,0,2:54:22,7,0,10,0:07:09,0:28:17,1:04:45,1:40:11,92.45%,53,49,0,1,0,0,0,1,2,0,0,0,0,,0
system/test_lldp.py,0,0,0,0,0:00:00,0,0,0,0:00:00,0:00:00,0:00:00,0:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
system/test_interface.py,0,0,0,0,0:00:00,0,0,0,0:00:00,0:00:00,0:00:00,0:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
system/test_ssh.py,16.67%,6,1,0,1:22:10,1,0,2,0:00:58,0:26:52,0:13:15,0:41:05,33.33%,3,1,0,0,0,0,0,1,1,0,0,0,0,2,0
switching/test_vlan.py,57.14%,7,4,0,1:02:56,1,0,2,0:00:19,0:00:07,0:31:02,0:31:28,75.00%,4,3,0,1,0,0,0,0,0,0,0,0,0,3,0
system/test_snmp.py,95.24%,42,40,0,0:06:36,1,0,1,0:01:40,0:00:31,0:04:25,0:06:36,97.50%,40,39,0,0,0,0,0,0,1,0,0,0,0,7,0
switching/test_portchannel.py,100.00%,3,3,0,0:03:16,1,0,2,0:00:29,0:00:12,0:00:57,0:01:38,100.00%,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0
system/test_ntp.py,100.00%,3,3,0,0:17:22,1,0,1,0:02:33,0:00:04,0:14:45,0:17:22,100.00%,2,2,0,0,0,0,0,0,0,0,0,0,0,7,0
system/test_snapshot.py,100.00%,2,2,0,0:01:00,1,0,1,0:00:33,0:00:12,0:00:15,0:01:00,100.00%,1,1,0,0,0,0,0,0,0,0,0,0,0,7,0
security/test_tacacs.py,100.00%,6,6,0,0:01:02,1,0,1,0:00:37,0:00:19,0:00:06,0:01:02,100.00%,1,1,0,0,0,0,0,0,0,0,0,0,0,7,0
