Module Name,TC Pass Rate,TC Count,TC Pass,Sys Logs,CDT,FCLI,TSSH,DCNT,Prolog Time,Epilog Time,Func Time,Exec Time,Pass Rate,FCNT,Pass,Fail,Dut Fail,TGen Fail,Script Error,Not Supported,Config Fail,Env Fail,Dep Fail,Skipped,Timeout,Topo Fail,TS
,88.10%,42,37,0,0:07:09,1,0,1,0:01:42,0:00:51,0:04:36,0:07:09,90.00%,40,36,3,0,0,0,0,0,1,0,0,0,0,0
system/test_snmp.py,88.10%,42,37,0,0:07:09,1,0,1,0:01:42,0:00:51,0:04:36,0:07:09,90.00%,40,36,3,0,0,0,0,0,1,0,0,0,0,0
