#,Node,Module,Function,Result,Test Time,Helper Time,CMD Time,TG Time,Wait,TGWait,PROMPT NFOUND,TECH SUPPORT,Description
1,gw7,routing/NAT/test_nat.py,test_ft_nat_docker_restart,,0:01:09,0:00:00.000,0:00:23.265,0:00:00.000,0:00:00,0:00:00,0,0,Module Configuration
2,gw7,routing/NAT/test_nat.py,test_ft_nat_docker_restart,Pass,0:00:52,0:00:00.000,0:00:15.042,0:00:00.000,0:00:20,0:00:00,0,0,Test case passed
3,gw7,qos/test_qos_save_reboot.py,test_ft_qos_config_mgmt_verifying_config_with_save_reboot,,0:04:13,0:01:09.914,0:00:40.796,0:00:00.000,0:00:00,0:00:00,0,0,Module Configuration
4,gw7,qos/test_qos_save_reboot.py,test_ft_qos_config_mgmt_verifying_config_with_save_reboot,Pass,0:03:23,0:00:00.000,0:01:18.133,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
5,gw7,system/test_device_mgmt.py,test_ft_ip_static_ip_on_mgmt_intrf,,0:01:48,0:01:11.107,0:00:09.058,0:00:00.000,0:00:00,0:00:00,0,0,Module Configuration
6,gw7,system/test_device_mgmt.py,test_ft_ip_static_ip_on_mgmt_intrf,Pass,0:00:22,0:00:00.000,0:00:07.221,0:00:00.000,0:00:05,0:00:00,0,0,Test case passed
7,gw6,routing/test_l3_performance.py,test_ft_l3_performance_enhancements_v4_route_intstall_withdraw,,0:00:49,0:00:00.000,0:00:16.549,0:00:00.000,0:00:00,0:00:00,0,0,Module Configuration
8,gw6,routing/test_l3_performance.py,test_ft_l3_performance_enhancements_v4_route_intstall_withdraw,Fail,0:02:01,0:00:00.000,0:00:05.640,0:00:00.000,0:00:00,0:00:00,0,0,Route table is not updated after advertising of routes on TG
9,gw6,routing/test_l3_performance.py,test_cli_validation_ip_address,Pass,0:01:15,0:00:11.031,0:00:39.302,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
10,gw6,routing/test_l3_performance.py,test_cli_validation_bgp_router_config,Pass,0:00:23,0:00:00.000,0:00:06.718,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
11,gw6,routing/test_ndp.py,test_ft_ipv6_neighbor_entry,,0:02:03,0:00:17.040,0:00:12.469,0:00:00.000,0:00:00,0:00:00,0,0,Module Configuration
12,gw6,routing/test_ndp.py,test_ft_ipv6_neighbor_entry,Pass,0:00:17,0:00:00.000,0:00:07.923,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
13,gw6,routing/test_arp.py,test_ft_arp_dynamic_renew_traffic_test,,0:01:20,0:00:19.450,0:00:12.794,0:00:00.000,0:00:00,0:00:00,0,0,Module Configuration
14,gw6,routing/test_arp.py,test_ft_arp_dynamic_renew_traffic_test,Pass,0:01:00,0:00:00.000,0:00:01.841,0:00:00.000,0:00:15,0:00:10,0,0,Test case passed
15,gw2,routing/BGP/test_bgp.py,TestBGPRif::test_ft_bgp_v6_link_local_bgp,,0:03:50,0:00:00.000,0:01:03.706,0:00:00.000,0:00:30,0:00:00,0,0,Module Configuration
16,gw2,routing/BGP/test_bgp.py,TestBGPRif::test_ft_bgp_v6_link_local_bgp,Fail,0:04:44,0:00:00.000,0:00:49.210,0:00:00.000,0:00:00,0:00:00,0,0,The operation is failed.
17,gw2,routing/BGP/test_bgp.py,TestBGPRif::test_ft_bgp_clear,Pass,0:00:16,0:00:00.000,0:00:04.041,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
18,gw2,routing/BGP/test_bgp.py,TestBGPRif::test_ft_bgp_peer_traffic_check,Pass,0:03:31,0:00:00.000,0:00:11.124,0:00:00.000,0:01:00,0:00:40,0,0,Test case passed
19,gw2,routing/BGP/test_bgp.py,TestBGPRif::test_ft_bgp_graceful_restart_and_aware_routers,Pass,0:00:13,0:00:00.000,0:00:03.526,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
20,gw2,routing/BGP/test_bgp.py,TestBGPRif::test_ft_bgp_ipv4_no_route_aggregation_for_exact_prefix_match,Fail,0:01:41,0:00:00.000,0:00:15.589,0:00:00.000,0:00:00,0:00:00,0,0,Test case Failed.
21,gw2,routing/BGP/test_bgp.py,TestBGPRif::test_ft_bgp_ipv4_route_aggregation_atomic_aggregate_without_as_set,Pass,0:01:46,0:00:00.000,0:00:07.538,0:00:00.000,0:00:05,0:00:00,0,0,Test case passed
22,gw2,routing/BGP/test_bgp.py,TestBGPRif::test_bgp_route_aggregation_4byteASN,Fail,0:00:41,0:00:00.000,0:00:06.340,0:00:00.000,0:00:00,0:00:00,0,0,Test case Failed Neighbour is failed to Establish between Leaf - TG
23,gw2,routing/BGP/test_bgp.py,TestBGPRif::test_ft_bgp_ipv6_route_aggregation_with_as_set,Pass,0:01:02,0:00:00.000,0:00:05.754,0:00:00.000,0:00:10,0:00:00,0,0,Test case passed
24,gw2,routing/BGP/test_bgp.py,TestBGPRif::test_ft_bgp_v4_dyn_nbr,Pass,0:00:33,0:00:00.000,0:00:15.246,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
25,gw2,routing/BGP/test_bgp.py,TestBGPRif::test_ft_bgp_v6_dyn_nbr,Pass,0:00:31,0:00:00.000,0:00:15.524,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
26,gw2,routing/BGP/test_bgp.py,TestBGPRif::test_ft_bgp_v4_max_dyn_nbr,Pass,0:02:17,0:00:00.000,0:01:14.487,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
