Feature Type,Pass Rate,Executed,Pass,Non Pass,Not Run,Effective Pass Rate,Exec Time,SysLogs,Env Fail Rate,Skipped Rate,Script Error Rate,Unsupported Rate,CDT
OverAll,74.24%,132,98,34,13,82.35%,2:55:38,0,8.33%,0.00%,0.00%,1.52%,5:38:14
