#,Module,Function,DUTs,MEM-INITIAL,MEM-FINAL,MEM-DIFF,CPU-INITIAL,CPU-FINAL,CPU-DIFF
0,switching/test_vlan.py,test_ft_add_unknownvlan_interface,2,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
1,switching/test_vlan.py,test_ft_vlan_delete_with_member,2,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
2,switching/test_vlan.py,test_ft_vlan_trunk_tagged,2,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
3,switching/test_vlan.py,test_ft_vlan_save_config_warm_and_fast_reboot,2,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
1,switching/test_vlan.py, --Module--,2,NE,NE,NE,NE,NE,NE
