#,Node,Module,Function,DUTs,MEM-INITIAL,MEM-FINAL,MEM-DIFF,CPU-INITIAL,CPU-FINAL,CPU-DIFF
1,gw6,batch/test_spytest_infra_1.py,test_spytest_infra_first,0,0,0,0,0.0,0.0,0.0
