#,Feature,TestCase,Result,ResultType,ExecutedOn,Description,Function,Module,Devices,KnownIssue
1,Regression,ft_ipv6_neighbor_static_entry,Pass,Mapped,2023-12-25 02:33:02,Test case passed,test_ft_ipv6_neighbor_entry,routing/test_ndp.py,V2,
2,Regression,ft_ipv6_ndp_clear_cache,Pass,Mapped,2023-12-25 02:33:02,Test case passed,test_ft_ipv6_neighbor_entry,routing/test_ndp.py,V2,
3,Regression,ft_ipv6_neighbor_entry,Pass,Mapped,2023-12-25 02:33:02,Test case passed,test_ft_ipv6_neighbor_entry,routing/test_ndp.py,V2,
4,Regression,ft_arp_dynamic_renew_traffic_test,Pass,Mapped,2023-12-25 02:36:37,Test case passed,test_ft_arp_dynamic_renew_traffic_test,routing/test_arp.py,V2,
5,Regression,ft_ecn_config_to_config_db_json_after_save_and_reboot,Pass,Mapped,2023-12-25 02:46:16,Test case passed,test_ft_qos_config_mgmt_verifying_config_with_save_reboot,qos/test_qos_save_reboot.py,V2,
6,Regression,ft_ecn_config_db_to_running_config_after_save_and_reload,Pass,Mapped,2023-12-25 02:46:16,Test case passed,test_ft_qos_config_mgmt_verifying_config_with_save_reboot,qos/test_qos_save_reboot.py,V2,
7,Regression,ft_acl_configvalues_save_reload,Pass,Mapped,2023-12-25 02:46:16,Test case passed,test_ft_qos_config_mgmt_verifying_config_with_save_reboot,qos/test_qos_save_reboot.py,V2,
8,Regression,FtOpSoQosWredCfg001,Pass,Mapped,2023-12-25 02:46:16,Test case passed,test_ft_qos_config_mgmt_verifying_config_with_save_reboot,qos/test_qos_save_reboot.py,V2,
9,Regression,FtOpSoQosEcnCfg001,Pass,Mapped,2023-12-25 02:46:16,Test case passed,test_ft_qos_config_mgmt_verifying_config_with_save_reboot,qos/test_qos_save_reboot.py,V2,
10,Regression,FtOpSoQosAclCmFn002,Pass,Mapped,2023-12-25 02:46:16,Test case passed,test_ft_qos_config_mgmt_verifying_config_with_save_reboot,qos/test_qos_save_reboot.py,V2,
11,Regression,FtOpSoQosAclCmFn001,Pass,Mapped,2023-12-25 02:46:16,Test case passed,test_ft_qos_config_mgmt_verifying_config_with_save_reboot,qos/test_qos_save_reboot.py,V2,
12,Regression,FtFpSoQoSCoSCfg001,Pass,Mapped,2023-12-25 02:46:16,Test case passed,test_ft_qos_config_mgmt_verifying_config_with_save_reboot,qos/test_qos_save_reboot.py,V2,
