#,Node,Feature,TestCase,Result,ResultType,ExecutedOn,Description,Function,Module,Devices,KnownIssue
1,gw2,Regression,ft_add_unknownvlan_interface,Pass,Mapped,2023-12-30 01:12:12,Test case passed,test_ft_add_unknownvlan_interface,switching/test_vlan.py,"V1, V2",
2,gw2,Regression,ft_vlan_delete_with_member,Pass,Mapped,2023-12-30 01:12:26,Test case passed,test_ft_vlan_delete_with_member,switching/test_vlan.py,"V1, V2",
3,gw3,Regression,FtOpSoSwLagFn042,Pass,Mapped,2023-12-30 01:12:56,Test case passed,test_ft_portchannel_with_vlan_variations,switching/test_portchannel.py,"V3, V4",
4,gw3,Regression,FtOpSoSwLagFn041,Pass,Mapped,2023-12-30 01:12:56,Test case passed,test_ft_portchannel_with_vlan_variations,switching/test_portchannel.py,"V3, V4",
5,gw3,PortChannel Config Enhancements,FtOpSoSwPominFn007,Pass,Mapped,2023-12-30 01:13:20,Test case passed,test_ft_verify_min_links_functionality_by_flapping_all_member_ports_007,switching/test_portchannel.py,"V3, V4",
6,gw2,Regression,ft_vlan_trunk_tagged,Pass,Mapped,2023-12-30 01:13:53,Test case passed,test_ft_vlan_trunk_tagged,switching/test_vlan.py,"V1, V2",
7,gw2,Regression,ft_show_vlan_brief,Pass,Mapped,2023-12-30 01:13:53,Test case passed,test_ft_vlan_trunk_tagged,switching/test_vlan.py,"V1, V2",
8,gw3,Regression,ft_lldp_LocManAddrLen,Fail,Mapped,2023-12-30 01:20:17,module configuration failed. LLDP neighbors information is not found after polling @5445,test_ft_lldp_LocManAddrLen,system/test_lldp.py,"V3, V4",
9,gw3,Regression,ft_lldp_LocManAddrlfld,Fail,Mapped,2023-12-30 01:20:18,module configuration failed. LLDP neighbors information is not found after polling @5445,test_ft_lldp_LocManAddrlfld,system/test_lldp.py,"V3, V4",
10,gw3,Regression,ft_lldp_LocManAddrEntry,Fail,Mapped,2023-12-30 01:20:18,module configuration failed. LLDP neighbors information is not found after polling @5445,test_ft_lldp_LocManAddrEntry,system/test_lldp.py,"V3, V4",
11,gw3,Regression,ft_lldp_ConfigManAddrEntry,Fail,Mapped,2023-12-30 01:20:19,module configuration failed. LLDP neighbors information is not found after polling @5445,test_ft_lldp_ConfigManAddrEntry,system/test_lldp.py,"V3, V4",
12,gw3,Regression,ft_lldp_lldplocportid,Fail,Mapped,2023-12-30 01:20:19,module configuration failed. LLDP neighbors information is not found after polling @5445,test_ft_lldp_lldplocportid,system/test_lldp.py,"V3, V4",
13,gw3,Regression,ft_lldp_lldplocsysname,Fail,Mapped,2023-12-30 01:20:19,module configuration failed. LLDP neighbors information is not found after polling @5445,test_ft_lldp_lldplocsysname,system/test_lldp.py,"V3, V4",
