#,Node,Module,Function,Result,Test Time,Helper Time,CMD Time,TG Time,Wait,TGWait,PROMPT NFOUND,TECH SUPPORT,Description
1,gw4,system/test_ntp.py,test_ft_ntp_disable_enable_with_message_log,,0:00:30,0:00:00.000,0:00:06.612,0:00:00.000,0:00:00,0:00:00,0,0,Module Configuration
2,gw4,system/test_ntp.py,test_ft_ntp_disable_enable_with_message_log,ScriptError,0:05:00,0:00:00.000,0:01:16.892,0:00:00.000,0:02:12,0:00:00,0,0,Exception IndexError list index out of range in file /apis/system/ntp.py at line 347
3,gw4,system/test_ntp.py,test_ntp_exists_config,Pass,0:00:14,0:00:00.000,0:00:06.994,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
4,gw5,system/test_snmp.py,test_ft_snmp_sysName,,0:01:47,0:00:00.000,0:00:38.168,0:00:00.000,0:00:02,0:00:00,0,0,Module Configuration
5,gw5,system/test_snmp.py,test_ft_snmp_sysName,Fail,0:00:07,0:00:00.000,0:00:00.265,0:00:00.000,0:00:00,0:00:00,0,0,sysname output is not in sync between system and snmp
6,gw5,system/test_snmp.py,test_ft_snmp_test_syUpTime,Pass,0:00:07,0:00:00.000,0:00:00.865,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
7,gw5,system/test_snmp.py,test_ft_snmp_sysDescr,Pass,0:00:08,0:00:00.000,0:00:01.799,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
8,gw5,system/test_snmp.py,test_ft_snmp_mib_2,Pass,0:00:08,0:00:00.000,0:00:00.000,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
9,gw5,system/test_snmp.py,test_ft_snmp_if_mib_all,Pass,0:00:05,0:00:00.000,0:00:00.000,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
10,gw5,system/test_snmp.py,test_ft_snmp_entity_mib_all,Pass,0:00:05,0:00:00.000,0:00:00.000,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
11,gw5,system/test_snmp.py,test_ft_snmp_dot1q_dot1db_mib,Pass,0:00:05,0:00:00.000,0:00:00.000,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
