#,Node,Feature,TestCase,Result,ResultType,ExecutedOn,Description,Function,Module,Devices,KnownIssue
1,gw3,Regression,ft_add_unknownvlan_interface,Pass,Mapped,2024-01-03 02:55:52,Test case passed,test_ft_add_unknownvlan_interface,switching/test_vlan.py,"V1, V2",
2,gw3,Regression,ft_vlan_delete_with_member,Pass,Mapped,2024-01-03 02:56:04,Test case passed,test_ft_vlan_delete_with_member,switching/test_vlan.py,"V1, V2",
3,gw3,Regression,ft_vlan_trunk_tagged,Pass,Mapped,2024-01-03 02:57:30,Test case passed,test_ft_vlan_trunk_tagged,switching/test_vlan.py,"V1, V2",
4,gw3,Regression,ft_show_vlan_brief,Pass,Mapped,2024-01-03 02:57:30,Test case passed,test_ft_vlan_trunk_tagged,switching/test_vlan.py,"V1, V2",
5,gw2,Regression,FtOpSoSwLagFn042,Fail,Mapped,2024-01-03 02:57:47,"Portchannel PortChannel7 on V3 with member ['Ethernet48', 'Ethernet52'] verification failed",test_ft_portchannel_with_vlan_variations,switching/test_portchannel.py,"V3, V4",
6,gw2,Regression,FtOpSoSwLagFn041,Fail,Mapped,2024-01-03 02:57:47,"Portchannel PortChannel7 on V3 with member ['Ethernet48', 'Ethernet52'] verification failed",test_ft_portchannel_with_vlan_variations,switching/test_portchannel.py,"V3, V4",
7,gw2,PortChannel Config Enhancements,FtOpSoSwPominFn007,ConfigFail,Mapped,2024-01-03 02:58:26,pre-test configuration failed Invalid error code PortChannel Verification Failed : unknown message identifier 'PortChannel Verification Failed' @5430,test_ft_verify_min_links_functionality_by_flapping_all_member_ports_007,switching/test_portchannel.py,"V3, V4",
8,gw3,warmboot,ft_reboot_fdb_fast_reboot,ScriptError,Mapped,2024-01-03 03:02:43,Exception TypeError 'NoneType' object is not subscriptable in file /apis/system/basic.py at line 1389,test_ft_vlan_save_config_warm_and_fast_reboot,switching/test_vlan.py,"V1, V2",
9,gw3,warmboot,ft_max_vlan_save_reload,ScriptError,Mapped,2024-01-03 03:02:43,Exception TypeError 'NoneType' object is not subscriptable in file /apis/system/basic.py at line 1389,test_ft_vlan_save_config_warm_and_fast_reboot,switching/test_vlan.py,"V1, V2",
10,gw3,warmboot,FtOpSoSysFRFn005,ScriptError,Mapped,2024-01-03 03:02:43,Exception TypeError 'NoneType' object is not subscriptable in file /apis/system/basic.py at line 1389,test_ft_vlan_save_config_warm_and_fast_reboot,switching/test_vlan.py,"V1, V2",
11,gw2,Regression,FtOpSoSyInIpFn002,Fail,Mapped,2024-01-03 03:03:35,interface is down on DUT ['Ethernet48'],test_ft_port_fn_verify_shut_noshut,system/test_interface.py,"V3, V4",
12,gw3,Regression,ft_ssh_service_disable,Pass,Mapped,2024-01-03 03:08:36,Test case passed,test_ft_ssh_service_disable,system/test_ssh.py,"V1, V2",
13,gw2,Regression,ft_lldp_LocManAddrLen,Fail,Mapped,2024-01-03 03:09:41,module configuration failed. LLDP neighbors information is not found after polling @5445,test_ft_lldp_LocManAddrLen,system/test_lldp.py,"V3, V4",
14,gw2,Regression,ft_lldp_LocManAddrlfld,Fail,Mapped,2024-01-03 03:09:41,module configuration failed. LLDP neighbors information is not found after polling @5445,test_ft_lldp_LocManAddrlfld,system/test_lldp.py,"V3, V4",
15,gw2,Regression,ft_lldp_LocManAddrEntry,Fail,Mapped,2024-01-03 03:09:41,module configuration failed. LLDP neighbors information is not found after polling @5445,test_ft_lldp_LocManAddrEntry,system/test_lldp.py,"V3, V4",
16,gw2,Regression,ft_lldp_ConfigManAddrEntry,Fail,Mapped,2024-01-03 03:09:42,module configuration failed. LLDP neighbors information is not found after polling @5445,test_ft_lldp_ConfigManAddrEntry,system/test_lldp.py,"V3, V4",
17,gw2,Regression,ft_lldp_lldplocportid,Fail,Mapped,2024-01-03 03:09:42,module configuration failed. LLDP neighbors information is not found after polling @5445,test_ft_lldp_lldplocportid,system/test_lldp.py,"V3, V4",
18,gw2,Regression,ft_lldp_lldplocsysname,Fail,Mapped,2024-01-03 03:09:42,module configuration failed. LLDP neighbors information is not found after polling @5445,test_ft_lldp_lldplocsysname,system/test_lldp.py,"V3, V4",
19,gw2,Regression,ft_lldp_lldplocsysdesc,Fail,Mapped,2024-01-03 03:09:43,module configuration failed. LLDP neighbors information is not found after polling @5445,test_ft_lldp_lldplocsysdesc,system/test_lldp.py,"V3, V4",
20,gw2,SNMP Agent Optimization,ft_snmp_lldp_prem_manaddr_table,Fail,Mapped,2024-01-03 03:09:43,module configuration failed. LLDP neighbors information is not found after polling @5445,test_ft_lldp_rem_man_addr_table,system/test_lldp.py,"V3, V4",
21,gw2,Regression,FtOpSoSwlldpFn011,Fail,Mapped,2024-01-03 03:09:43,module configuration failed. LLDP neighbors information is not found after polling @5445,test_ft_lldp_non_default_config,system/test_lldp.py,"V3, V4",
22,gw2,Regression,FtOpSoSwlldpFn010,Fail,Mapped,2024-01-03 03:09:43,module configuration failed. LLDP neighbors information is not found after polling @5445,test_ft_lldp_non_default_config,system/test_lldp.py,"V3, V4",
23,gw2,Regression,FtOpSoSwlldpFn009,Fail,Mapped,2024-01-03 03:09:43,module configuration failed. LLDP neighbors information is not found after polling @5445,test_ft_lldp_non_default_config,system/test_lldp.py,"V3, V4",
24,gw2,Regression,FtOpSoSwlldpFn008,Fail,Mapped,2024-01-03 03:09:43,module configuration failed. LLDP neighbors information is not found after polling @5445,test_ft_lldp_non_default_config,system/test_lldp.py,"V3, V4",
25,gw2,Regression,FtOpSoSwlldpFn004,Fail,Mapped,2024-01-03 03:09:43,module configuration failed. LLDP neighbors information is not found after polling @5445,test_ft_lldp_non_default_config,system/test_lldp.py,"V3, V4",
26,gw2,Regression,FtOpSoSwlldpFn013,Fail,Mapped,2024-01-03 03:09:44,module configuration failed. LLDP neighbors information is not found after polling @5445,test_ft_lldp_docker_restart,system/test_lldp.py,"V3, V4",
27,gw2,Regression,lldp_verify_counters,Fail,Mapped,2024-01-03 03:09:44,module configuration failed. LLDP neighbors information is not found after polling @5445,test_lldp_verify_counters,system/test_lldp.py,"V3, V4",
28,gw2,Regression,ft_lldp_with_remote_server,Fail,Mapped,2024-01-03 03:09:44,module configuration failed. LLDP neighbors information is not found after polling @5445,test_ft_lldp_with_remote_server,system/test_lldp.py,"V3, V4",
29,gw6,Instrumentation,ft_sf_wm_telemetry_interval,Pass,Mapped,2024-01-03 03:16:39,verification of configured telemetry interval and reset to default interval is successful,test_ft_watermark_telemetry_interval,system/test_snapshot.py,V4,
30,gw6,Instrumentation Enhancements,ft_sf_snapshot_tam_Error_Logs,Fail,SubTest,2024-01-03 03:16:39,Error logs are getting generated on the device,test_ft_watermark_telemetry_interval,system/test_snapshot.py,V4,
31,gw4,Regression,ft_snmp_sysName,Fail,Mapped,2024-01-03 03:17:24,sysname output is not in sync between system and snmp,test_ft_snmp_sysName,system/test_snmp.py,V3,
32,gw4,Regression,ft_snmp_test_syUpTime,Pass,Mapped,2024-01-03 03:17:30,Test case passed,test_ft_snmp_test_syUpTime,system/test_snmp.py,V3,
33,gw4,Regression,ft_snmp_sysDescr,Pass,Mapped,2024-01-03 03:17:37,Test case passed,test_ft_snmp_sysDescr,system/test_snmp.py,V3,
34,gw3,Regression,ft_ssh_add_user_verify,Fail,Mapped,2024-01-03 03:17:45,Test case Failed.,test_ft_ssh_add_user_verify,system/test_ssh.py,"V1, V2",
35,gw3,Control Plane ACL,test_ft_controlplane_acl_service_sshv4,Pass,SubTest,2024-01-03 03:17:45,SSH failed,test_ft_ssh_add_user_verify,system/test_ssh.py,"V1, V2",
36,gw3,Control Plane ACL,test_ft_controlplane_acl_service_sshv6,Pass,SubTest,2024-01-03 03:17:45,SSH failed,test_ft_ssh_add_user_verify,system/test_ssh.py,"V1, V2",
37,gw3,Control Plane ACL,test_ft_controlplane_acl_service_snmp,Fail,SubTest,2024-01-03 03:17:45,SNMP output is not found after walk of with control plane ACL service SNMP after reboot OID,test_ft_ssh_add_user_verify,system/test_ssh.py,"V1, V2",
38,gw4,Regression,FtOpSoSySnFn008,Pass,Mapped,2024-01-03 03:17:48,Test case passed,test_ft_snmp_mib_2,system/test_snmp.py,V3,
39,gw4,Regression,FtOpSoSySnFn009,Pass,Mapped,2024-01-03 03:17:53,Test case passed,test_ft_snmp_if_mib_all,system/test_snmp.py,V3,
40,gw4,Regression,FtOpSoSySnFn010,Pass,Mapped,2024-01-03 03:17:57,Test case passed,test_ft_snmp_entity_mib_all,system/test_snmp.py,V3,
41,gw4,Regression,FtOpSoSySnFn013,Pass,Mapped,2024-01-03 03:18:02,Test case passed,test_ft_snmp_dot1q_dot1db_mib,system/test_snmp.py,V3,
42,gw4,Regression,FtOpSoSySnFn012,Pass,Mapped,2024-01-03 03:18:02,Test case passed,test_ft_snmp_dot1q_dot1db_mib,system/test_snmp.py,V3,
43,gw3,Regression,CETA_SONIC_67575,Pass,Mapped,2024-01-03 03:18:10,Test case passed,test_ft_verify_logs_at_the_time_of_ssh_login_success,system/test_ssh.py,"V1, V2",
44,gw4,Regression,FtOpSoSySnFn015,Pass,Mapped,2024-01-03 03:18:18,Test case passed,test_ft_snmp_root_node_walk,system/test_snmp.py,V3,
45,gw4,Regression,FtOpSoSySnFn016,Pass,Mapped,2024-01-03 03:18:28,Test case passed,test_ft_snmp_ipAddressRowStatus_ipv6,system/test_snmp.py,V3,
46,gw4,Regression,FtOpSoSySnFn017,Pass,Mapped,2024-01-03 03:18:33,Test case passed,test_ft_snmp_ipAddressStorageType_ipv6,system/test_snmp.py,V3,
47,gw4,Regression,FtOpSoSySnFn020,Pass,Mapped,2024-01-03 03:18:37,Test case passed,test_ft_snmp_ipv6_If_Forward_default_HopLimit,system/test_snmp.py,V3,
48,gw4,Regression,FtOpSoSySnFn021,Pass,Mapped,2024-01-03 03:18:42,Test case passed,test_ft_snmp_ipv6scope_index_table,system/test_snmp.py,V3,
49,gw4,Regression,test_snmp_ip_forward_table,Pass,Mapped,2024-01-03 03:18:49,Test case passed,test_ft_snmp_ip_forward_table,system/test_snmp.py,V3,
50,gw4,SNMP Agent Optimization,ft_snmp_ifXTable,Pass,Mapped,2024-01-03 03:18:54,Test case passed,test_ft_snmp_ifx_table,system/test_snmp.py,V3,
51,gw4,SNMP Agent Optimization,ft_snmp_ip_System_Stats_Table,Pass,Mapped,2024-01-03 03:18:59,Test case passed,test_ft_snmp_ip_System_Stats_Table,system/test_snmp.py,V3,
52,gw4,SNMP Agent Optimization,ft_snmp_ip_IfStats_Table,Pass,Mapped,2024-01-03 03:19:04,Test case passed,test_ft_snmp_ip_IfStats_Table,system/test_snmp.py,V3,
53,gw4,SNMP Agent Optimization,ft_snmp_ip_Address_Table,Pass,Mapped,2024-01-03 03:19:08,Test case passed,test_ft_snmp_ip_Address_Table,system/test_snmp.py,V3,
54,gw4,SNMP Agent Optimization,ft_snmp_ip_NetToPhysical_Table,Pass,Mapped,2024-01-03 03:19:12,Test case passed,test_ft_snmp_ip_NetToPhysical_Table,system/test_snmp.py,V3,
55,gw4,SNMP Agent Optimization,ft_snmp_icmp_Msgs,Pass,Mapped,2024-01-03 03:19:17,Test case passed,test_ft_snmp_icmp_Msgs,system/test_snmp.py,V3,
56,gw4,SNMP Agent Optimization,ft_snmp_tcp_mib,Pass,Mapped,2024-01-03 03:19:40,Test case passed,test_ft_snmp_tcp_mib,system/test_snmp.py,V3,
57,gw4,SNMP Agent Optimization,ft_snmp_udp_mib,Pass,Mapped,2024-01-03 03:19:44,Test case passed,test_ft_snmp_udp_mib,system/test_snmp.py,V3,
58,gw4,SNMP Agent Optimization,ft_snmp_snmpv2_mib,Pass,Mapped,2024-01-03 03:19:49,Test case passed,test_ft_snmp_snmpv2_mib,system/test_snmp.py,V3,
59,gw4,SNMP Agent Optimization,ft_snmp_host_resource_mib,Pass,Mapped,2024-01-03 03:19:54,Test case passed,test_ft_snmp_host_resource_mib,system/test_snmp.py,V3,
