#,Node,Module,Devices,Models,Chips,TGen,Count,Pass,Rate,Time
1,gw4,security/test_tacacs.py,V2,UNKNOWN,VS,scapy,6,0,0.00%,0:01:22
2,gw4,system/test_ntp.py,V2,UNKNOWN,VS,scapy,3,1,33.33%,0:08:18
3,gw6,system/test_snapshot.py,V1,UNKNOWN,VS,scapy,2,1,50.00%,0:01:46
4,gw6,system/test_snmp.py,V1,UNKNOWN,VS,scapy,42,37,88.10%,0:09:18
5,gw2,switching/test_vlan.py,"V1, V2","UNKNOWN, UNKNOWN","VS, VS",scapy,7,4,57.14%,0:15:05
6,gw2,system/test_lldp.py,"V1, V2","UNKNOWN, UNKNOWN","VS, VS",scapy,16,0,0.00%,0:08:56
7,gw3,switching/test_portchannel.py,"V3, V4","UNKNOWN, UNKNOWN","VS, VS",scapy,3,3,100.00%,0:02:32
8,gw3,system/test_ssh.py,"V3, V4","UNKNOWN, UNKNOWN","VS, VS",scapy,6,4,66.67%,0:16:02
9,gw3,system/test_interface.py,"V3, V4","UNKNOWN, UNKNOWN","VS, VS",scapy,1,0,0.00%,0:04:44
