#,Node,Module,Function,Result,Test Time,Helper Time,CMD Time,TG Time,Wait,TGWait,PROMPT NFOUND,TECH SUPPORT,Description
1,gw4,security/test_tacacs.py,test_ft_tacacs_ssh_login_with_tacacs_operations,,0:00:34,0:00:00.000,0:00:09.224,0:00:00.000,0:00:00,0:00:00,0,0,Module Configuration
2,gw4,security/test_tacacs.py,test_ft_tacacs_ssh_login_with_tacacs_operations,Fail,0:00:06,0:00:00.000,0:00:00.259,0:00:00.000,0:00:00,0:00:00,0,0,PAM file is not created
3,gw4,system/test_ntp.py,test_ft_ntp_disable_enable_with_message_log,,0:02:41,0:01:49.576,0:00:12.834,0:00:00.000,0:00:10,0:00:00,0,0,Module Configuration
4,gw4,system/test_ntp.py,test_ft_ntp_disable_enable_with_message_log,ScriptError,0:04:58,0:00:00.000,0:01:15.120,0:00:00.000,0:02:12,0:00:00,0,0,Exception IndexError list index out of range in file /apis/system/ntp.py at line 347
5,gw4,system/test_ntp.py,test_ntp_exists_config,Pass,0:00:14,0:00:00.000,0:00:06.692,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
6,gw6,system/test_snapshot.py,test_ft_watermark_telemetry_interval,,0:00:55,0:00:00.000,0:00:12.327,0:00:00.000,0:00:00,0:00:00,0,0,Module Configuration
7,gw6,system/test_snapshot.py,test_ft_watermark_telemetry_interval,Pass,0:00:16,0:00:00.000,0:00:08.479,0:00:00.000,0:00:00,0:00:00,0,0,verification of configured telemetry interval and reset to default interval is successful
8,gw6,system/test_snmp.py,test_ft_snmp_sysName,,0:04:15,0:02:03.994,0:00:43.399,0:00:00.000,0:00:17,0:00:00,0,0,Module Configuration
9,gw6,system/test_snmp.py,test_ft_snmp_sysName,Fail,0:00:06,0:00:00.000,0:00:00.260,0:00:00.000,0:00:00,0:00:00,0,0,sysname output is not in sync between system and snmp
10,gw6,system/test_snmp.py,test_ft_snmp_test_syUpTime,Pass,0:00:07,0:00:00.000,0:00:00.866,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
11,gw6,system/test_snmp.py,test_ft_snmp_sysDescr,Pass,0:00:08,0:00:00.000,0:00:01.746,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
