Feature Name,Pass Rate,Executed,Pass,Non Pass,Not Run,Effective Pass Rate,Exec Time,SysLogs,Env Fail Rate,Skipped Rate,Script Error Rate,Unsupported Rate,CDT
,85.71%,77,66,11,2,88.00%,0:57:37,0,0.00%,0.00%,0.00%,2.60%,1:55:14
In-Memory Debug Log,0.00%,1,0,1,0,0.00%,0:00:00,0,0.00%,0.00%,0.00%,0.00%,0:00:00
RIF Counters,50.00%,4,2,2,1,66.67%,0:02:06,0,0.00%,0.00%,0.00%,25.00%,0:04:12
sFlow Hardening,75.00%,4,3,1,0,75.00%,0:10:46,0,0.00%,0.00%,0.00%,0.00%,0:21:32
Regression,89.71%,68,61,7,1,91.04%,0:44:45,0,0.00%,0.00%,0.00%,1.47%,1:29:30
