Feature Name,Pass Rate,Executed,Pass,Non Pass,Not Run,Effective Pass Rate,Exec Time,SysLogs,Env Fail Rate,Skipped Rate,Script Error Rate,Unsupported Rate,CDT
,95.83%,24,23,1,0,95.83%,1:11:32,0,0.00%,0.00%,0.00%,0.00%,2:23:04
Sanity,0.00%,1,0,1,0,0.00%,0:04:46,0,0.00%,0.00%,0.00%,0.00%,0:09:32
VRF-Lite,100.00%,21,21,0,0,100.00%,0:32:19,0,0.00%,0.00%,0.00%,0.00%,1:04:38
L3 Scale and Performance,100.00%,2,2,0,0,100.00%,0:34:27,0,0.00%,0.00%,0.00%,0.00%,1:08:54
