#,Module,Devices,Models,Chips,TGen,Count,Pass,Rate,Time
1,system/test_snapshot.py,V1,UNKNOWN,VS,scapy,2,1,50.00%,0:01:40
2,system/test_snmp.py,V1,UNKNOWN,VS,scapy,42,38,90.48%,0:07:32
