#,Feature,TestCase,Result,ResultType,ExecutedOn,Description,Function,Module,Devices,KnownIssue
1,Instrumentation,ft_sf_wm_telemetry_interval,Pass,Mapped,2023-12-27 03:19:58,verification of configured telemetry interval and reset to default interval is successful,test_ft_watermark_telemetry_interval,system/test_snapshot.py,V1,
2,Instrumentation Enhancements,ft_sf_snapshot_tam_Error_Logs,Fail,SubTest,2023-12-27 03:19:58,Error logs are getting generated on the device,test_ft_watermark_telemetry_interval,system/test_snapshot.py,V1,
3,Regression,ft_snmp_sysName,Fail,Mapped,2023-12-27 03:24:52,sysname output is not in sync between system and snmp,test_ft_snmp_sysName,system/test_snmp.py,V1,
4,Regression,ft_snmp_test_syUpTime,Pass,Mapped,2023-12-27 03:24:58,Test case passed,test_ft_snmp_test_syUpTime,system/test_snmp.py,V1,
5,Regression,ft_snmp_sysDescr,Pass,Mapped,2023-12-27 03:25:06,Test case passed,test_ft_snmp_sysDescr,system/test_snmp.py,V1,
6,Regression,FtOpSoSySnFn008,Pass,Mapped,2023-12-27 03:25:17,Test case passed,test_ft_snmp_mib_2,system/test_snmp.py,V1,
7,Regression,FtOpSoSySnFn009,Pass,Mapped,2023-12-27 03:25:21,Test case passed,test_ft_snmp_if_mib_all,system/test_snmp.py,V1,
8,Regression,FtOpSoSySnFn010,Pass,Mapped,2023-12-27 03:25:26,Test case passed,test_ft_snmp_entity_mib_all,system/test_snmp.py,V1,
9,Regression,FtOpSoSySnFn013,Pass,Mapped,2023-12-27 03:25:31,Test case passed,test_ft_snmp_dot1q_dot1db_mib,system/test_snmp.py,V1,
10,Regression,FtOpSoSySnFn012,Pass,Mapped,2023-12-27 03:25:31,Test case passed,test_ft_snmp_dot1q_dot1db_mib,system/test_snmp.py,V1,
11,Regression,FtOpSoSySnFn015,Pass,Mapped,2023-12-27 03:25:47,Test case passed,test_ft_snmp_root_node_walk,system/test_snmp.py,V1,
12,Regression,FtOpSoSySnFn016,Pass,Mapped,2023-12-27 03:25:57,Test case passed,test_ft_snmp_ipAddressRowStatus_ipv6,system/test_snmp.py,V1,
13,Regression,FtOpSoSySnFn017,Pass,Mapped,2023-12-27 03:26:02,Test case passed,test_ft_snmp_ipAddressStorageType_ipv6,system/test_snmp.py,V1,
14,Regression,FtOpSoSySnFn020,Pass,Mapped,2023-12-27 03:26:06,Test case passed,test_ft_snmp_ipv6_If_Forward_default_HopLimit,system/test_snmp.py,V1,
15,Regression,FtOpSoSySnFn021,Pass,Mapped,2023-12-27 03:26:11,Test case passed,test_ft_snmp_ipv6scope_index_table,system/test_snmp.py,V1,
16,Regression,test_snmp_ip_forward_table,Pass,Mapped,2023-12-27 03:26:18,Test case passed,test_ft_snmp_ip_forward_table,system/test_snmp.py,V1,
17,SNMP Agent Optimization,ft_snmp_ifXTable,Pass,Mapped,2023-12-27 03:26:23,Test case passed,test_ft_snmp_ifx_table,system/test_snmp.py,V1,
18,SNMP Agent Optimization,ft_snmp_ip_System_Stats_Table,Pass,Mapped,2023-12-27 03:26:28,Test case passed,test_ft_snmp_ip_System_Stats_Table,system/test_snmp.py,V1,
19,SNMP Agent Optimization,ft_snmp_ip_IfStats_Table,Pass,Mapped,2023-12-27 03:26:33,Test case passed,test_ft_snmp_ip_IfStats_Table,system/test_snmp.py,V1,
20,SNMP Agent Optimization,ft_snmp_ip_Address_Table,Pass,Mapped,2023-12-27 03:26:37,Test case passed,test_ft_snmp_ip_Address_Table,system/test_snmp.py,V1,
21,SNMP Agent Optimization,ft_snmp_ip_NetToPhysical_Table,Pass,Mapped,2023-12-27 03:26:42,Test case passed,test_ft_snmp_ip_NetToPhysical_Table,system/test_snmp.py,V1,
22,SNMP Agent Optimization,ft_snmp_icmp_Msgs,Pass,Mapped,2023-12-27 03:26:46,Test case passed,test_ft_snmp_icmp_Msgs,system/test_snmp.py,V1,
23,SNMP Agent Optimization,ft_snmp_tcp_mib,Pass,Mapped,2023-12-27 03:27:06,Test case passed,test_ft_snmp_tcp_mib,system/test_snmp.py,V1,
24,SNMP Agent Optimization,ft_snmp_udp_mib,Pass,Mapped,2023-12-27 03:27:11,Test case passed,test_ft_snmp_udp_mib,system/test_snmp.py,V1,
25,SNMP Agent Optimization,ft_snmp_snmpv2_mib,Pass,Mapped,2023-12-27 03:27:15,Test case passed,test_ft_snmp_snmpv2_mib,system/test_snmp.py,V1,
26,SNMP Agent Optimization,ft_snmp_host_resource_mib,Pass,Mapped,2023-12-27 03:27:20,Test case passed,test_ft_snmp_host_resource_mib,system/test_snmp.py,V1,
27,SNMP Agent Optimization,ft_snmp_framework_mib,Pass,Mapped,2023-12-27 03:27:24,Test case passed,test_ft_snmp_framework_mib,system/test_snmp.py,V1,
28,SNMP Agent Optimization,ft_snmp_mpd_mib,Pass,Mapped,2023-12-27 03:27:29,Test case passed,test_ft_snmp_mpd_mib,system/test_snmp.py,V1,
29,SNMP Agent Optimization,ft_snmp_target_mib,Pass,Mapped,2023-12-27 03:27:33,Test case passed,test_ft_snmp_target_mib,system/test_snmp.py,V1,
30,SNMP Agent Optimization,ft_snmp_notification_mib,Pass,Mapped,2023-12-27 03:27:38,Test case passed,test_ft_snmp_notification_mib,system/test_snmp.py,V1,
31,SNMP Agent Optimization,ft_snmp_user_based_sm_mib,Pass,Mapped,2023-12-27 03:27:42,Test case passed,test_ft_snmp_user_based_sm_mib,system/test_snmp.py,V1,
32,SNMP Agent Optimization,ft_snmp_view_based_acm_mib,Pass,Mapped,2023-12-27 03:27:47,Test case passed,test_ft_snmp_view_based_acm_mib,system/test_snmp.py,V1,
