#,Module,Devices,Models,Chips,TGen,Count,Pass,Rate,Time
1,system/test_snapshot.py,V2,UNKNOWN,VS,scapy,2,2,100.00%,0:00:58
2,system/test_snmp.py,V2,UNKNOWN,VS,scapy,42,39,92.86%,0:06:42
