Module Name,TC Pass Rate,TC Count,TC Pass,Sys Logs,CDT,FCLI,TSSH,DCNT,Prolog Time,Epilog Time,Func Time,Exec Time,Pass Rate,FCNT,Pass,Fail,Dut Fail,TGen Fail,Script Error,Not Supported,Config Fail,Env Fail,Dep Fail,Skipped,Timeout,Topo Fail,Node,TS
,78.79%,132,104,0,5:53:18,14,0,24,1:12:20,0:09:06,1:41:08,3:02:34,68.12%,69,47,20,0,0,1,1,0,0,0,0,0,0,,0
sanity/test_sanity_l3.py,0.00%,1,0,0,0:09:50,1,0,2,0:03:23,0:00:37,0:00:55,0:04:55,0.00%,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0
routing/BGP/test_bgp_4node.py,50.00%,6,3,0,0:36:16,1,0,4,0:01:43,0:00:35,0:06:46,0:09:04,40.00%,5,2,2,0,0,1,0,0,0,0,0,0,0,1,0
routing/BGP/test_bgp.py,71.15%,52,37,0,1:16:10,1,0,2,0:03:53,0:01:10,0:33:02,0:38:05,60.00%,35,21,13,0,0,0,1,0,0,0,0,0,0,3,0
system/test_sflow.py,75.00%,4,3,0,0:25:20,1,0,2,0:03:24,0:00:34,0:08:42,0:12:40,66.67%,3,2,1,0,0,0,0,0,0,0,0,0,0,2,0
routing/test_l3_performance.py,75.00%,8,6,0,0:05:15,1,0,1,0:00:50,0:00:39,0:03:46,0:05:15,66.67%,3,2,1,0,0,0,0,0,0,0,0,0,0,5,0
routing/test_ip.py,71.43%,21,15,0,0:23:48,1,0,2,0:03:41,0:00:51,0:07:22,0:11:54,71.43%,7,5,2,0,0,0,0,0,0,0,0,0,0,3,0
routing/VRF/test_vrf.py,100.00%,17,17,0,0:36:20,1,0,2,0:10:59,0:00:25,0:06:46,0:18:10,100.00%,5,5,0,0,0,0,0,0,0,0,0,0,0,3,0
routing/VRF/test_vrf_scale.py,100.00%,6,6,0,1:36:24,1,0,2,0:26:47,0:00:26,0:20:59,0:48:12,100.00%,4,4,0,0,0,0,0,0,0,0,0,0,0,2,0
routing/BGP/test_bgp_rr_traffic.py,100.00%,1,1,0,0:19:12,1,0,2,0:05:43,0:01:17,0:02:36,0:09:36,100.00%,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0
routing/NAT/test_nat.py,100.00%,3,3,0,0:02:33,1,0,1,0:01:08,0:00:38,0:00:47,0:02:33,100.00%,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0
routing/test_arp.py,100.00%,1,1,0,0:02:22,1,0,1,0:00:51,0:00:31,0:01:00,0:02:22,100.00%,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0
qos/test_qos_save_reboot.py,100.00%,8,8,0,0:11:16,1,0,1,0:03:03,0:00:27,0:07:46,0:11:16,100.00%,1,1,0,0,0,0,0,0,0,0,0,0,0,7,0
routing/test_ndp.py,100.00%,3,3,0,0:04:48,1,0,1,0:03:59,0:00:31,0:00:18,0:04:48,100.00%,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0
system/test_device_mgmt.py,100.00%,1,1,0,0:03:44,1,0,1,0:02:56,0:00:25,0:00:23,0:03:44,100.00%,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0
