#,Module,TestFunction,Result,TimeTaken,ExecutedOn,Syslogs,FCLI,TSSH,DCNT,Description,Devices,KnownIssue,Doc
1,routing/VRF/test_vrf.py,,,0:07:42,2024-01-08 01:07:46,0,1,0,2,Module Prolog,"V3, V4",,
2,routing/VRF/test_vrf.py,test_VrfFun001_06,DUTFail,0:00:10,2024-01-08 01:07:50,0,1,0,2,config command 'sudo sonic_installer list' failed,"V3, V4",,
3,routing/VRF/test_vrf.py,test_VrfFun_26_27,Pass,0:00:28,2024-01-08 01:08:18,0,1,0,2,Test case passed,"V3, V4",,
4,routing/VRF/test_vrf.py,test_VrfFun_10_12_14,Pass,0:01:51,2024-01-08 01:10:08,0,1,0,2,Test case passed,"V3, V4",,
5,routing/VRF/test_vrf.py,test_VrfFun_20_24_25_32_33_44_45,Pass,0:00:44,2024-01-08 01:10:52,0,1,0,2,Test case passed,"V3, V4",,
6,routing/VRF/test_vrf.py,test_VrfFun_05_50,Pass,0:06:57,2024-01-08 01:17:48,0,1,0,2,Test case passed,"V3, V4",,
7,routing/VRF/test_vrf.py,,,0:00:05,2024-01-08 01:17:53,0,1,0,2,Module Epilog,"V3, V4",,
8,routing/VRF/test_vrf_scale.py,,,0:27:52,2024-01-08 01:47:35,0,1,0,2,Module Prolog,"V3, V4",,
9,routing/VRF/test_vrf_scale.py,test_vrf_scale,Fail,0:07:29,2024-01-08 01:54:56,0,1,0,2,"Command 'show vrf' failed to give prompt, recovered using CTRL+C","V3, V4",,
10,routing/VRF/test_vrf_scale.py,test_vrf_route_leak,Pass,0:02:07,2024-01-08 01:57:03,0,1,0,2,Test case passed,"V3, V4",,
11,routing/VRF/test_vrf_scale.py,test_vrf_bgp,Pass,0:09:44,2024-01-08 02:06:46,0,1,0,2,Test case passed,"V3, V4",,
12,routing/VRF/test_vrf_scale.py,test_vrf_reload,Fail,0:13:38,2024-01-08 02:20:24,0,1,0,2,"Command 'show vrf' failed to give prompt, recovered using CTRL+C","V3, V4",,
13,routing/VRF/test_vrf_scale.py,,,0:00:05,2024-01-08 02:20:29,0,1,0,2,Module Epilog,"V3, V4",,
14,sanity/test_sanity_l3.py,,,0:02:12,2024-01-08 02:28:09,0,1,0,2,Module Prolog,"V3, V4",,
15,sanity/test_sanity_l3.py,test_l2_to_l3_port,Fail,0:00:55,2024-01-08 02:28:57,0,1,0,2,Failed to port L2 config to L3 config,"V3, V4",,
16,sanity/test_sanity_l3.py,,,0:00:17,2024-01-08 02:29:14,0,1,0,2,Module Epilog,"V3, V4",,
17,routing/BGP/test_bgp_rr_traffic.py,,,0:05:15,2024-01-08 02:36:39,0,1,0,2,Module Prolog,"V3, V4",,
18,routing/BGP/test_bgp_rr_traffic.py,TestBGPRrTraffic.test_ft_bgp6_rr_traffic_check,Pass,0:02:36,2024-01-08 02:39:09,0,1,0,2,Test case passed,"V3, V4",,
19,routing/BGP/test_bgp_rr_traffic.py,,,0:00:53,2024-01-08 02:40:01,0,1,0,2,Module Epilog,"V3, V4",,
