#,Feature,TestCase,Result,ResultType,ExecutedOn,Description,Function,Module,Devices,KnownIssue
1,Regression,FtOpSoRtPerfFn052,ConfigFail,Mapped,2024-01-04 02:08:51,pre-test configuration failed Failed to Establish BGP IPv4 peer 10.10.10.2 @5430,test_ft_l3_performance_enhancements_v4_route_intstall_withdraw,routing/test_l3_performance.py,V2,
2,Regression,FtOpSoRtPerfFn053,ConfigFail,Mapped,2024-01-04 02:08:51,pre-test configuration failed Failed to Establish BGP IPv4 peer 10.10.10.2 @5430,test_ft_l3_performance_enhancements_v4_route_intstall_withdraw,routing/test_l3_performance.py,V2,
3,L3 Performance enhancements,FtOpSoRtPerfFn026,ConfigFail,Mapped,2024-01-04 02:08:51,pre-test configuration failed Failed to Establish BGP IPv4 peer 10.10.10.2 @5430,test_ft_l3_performance_enhancements_v4_route_intstall_withdraw,routing/test_l3_performance.py,V2,
4,L3 Performance enhancements,FtOpSoRtPerfFn025,ConfigFail,Mapped,2024-01-04 02:08:51,pre-test configuration failed Failed to Establish BGP IPv4 peer 10.10.10.2 @5430,test_ft_l3_performance_enhancements_v4_route_intstall_withdraw,routing/test_l3_performance.py,V2,
5,Regression,FtOpSoRtPerfFn055,Pass,Mapped,2024-01-04 02:10:03,Test case passed,test_cli_validation_ip_address,routing/test_l3_performance.py,V2,
6,Regression,FtOpSoRtPerfFn054,Pass,SubTest,2024-01-04 02:10:03,Test case passed,test_cli_validation_ip_address,routing/test_l3_performance.py,V2,
7,Regression,FtOpSoRtPerfFn057,Pass,Mapped,2024-01-04 02:10:26,Test case passed,test_cli_validation_bgp_router_config,routing/test_l3_performance.py,V2,
8,Regression,FtOpSoRtPerfFn056,Pass,SubTest,2024-01-04 02:10:26,Test case passed,test_cli_validation_bgp_router_config,routing/test_l3_performance.py,V2,
9,Regression,ft_ecn_config_to_config_db_json_after_save_and_reboot,Pass,Mapped,2024-01-04 02:21:29,Test case passed,test_ft_qos_config_mgmt_verifying_config_with_save_reboot,qos/test_qos_save_reboot.py,V2,
10,Regression,ft_ecn_config_db_to_running_config_after_save_and_reload,Pass,Mapped,2024-01-04 02:21:29,Test case passed,test_ft_qos_config_mgmt_verifying_config_with_save_reboot,qos/test_qos_save_reboot.py,V2,
11,Regression,ft_acl_configvalues_save_reload,Pass,Mapped,2024-01-04 02:21:29,Test case passed,test_ft_qos_config_mgmt_verifying_config_with_save_reboot,qos/test_qos_save_reboot.py,V2,
12,Regression,FtOpSoQosWredCfg001,Pass,Mapped,2024-01-04 02:21:29,Test case passed,test_ft_qos_config_mgmt_verifying_config_with_save_reboot,qos/test_qos_save_reboot.py,V2,
13,Regression,FtOpSoQosEcnCfg001,Pass,Mapped,2024-01-04 02:21:29,Test case passed,test_ft_qos_config_mgmt_verifying_config_with_save_reboot,qos/test_qos_save_reboot.py,V2,
14,Regression,FtOpSoQosAclCmFn002,Pass,Mapped,2024-01-04 02:21:29,Test case passed,test_ft_qos_config_mgmt_verifying_config_with_save_reboot,qos/test_qos_save_reboot.py,V2,
15,Regression,FtOpSoQosAclCmFn001,Pass,Mapped,2024-01-04 02:21:29,Test case passed,test_ft_qos_config_mgmt_verifying_config_with_save_reboot,qos/test_qos_save_reboot.py,V2,
16,Regression,FtFpSoQoSCoSCfg001,Pass,Mapped,2024-01-04 02:21:29,Test case passed,test_ft_qos_config_mgmt_verifying_config_with_save_reboot,qos/test_qos_save_reboot.py,V2,
