Feature Name,Pass Rate,Executed,Pass,Non Pass,Not Run,Effective Pass Rate,Exec Time,SysLogs,Env Fail Rate,Skipped Rate,Script Error Rate,Unsupported Rate,CDT
,50.00%,8,4,4,0,50.00%,0:19:40,0,0.00%,0.00%,0.00%,0.00%,0:39:20
warmboot,0.00%,3,0,3,0,0.00%,0:11:57,0,0.00%,0.00%,0.00%,0.00%,0:23:54
Regression,80.00%,5,4,1,0,80.00%,0:07:43,0,0.00%,0.00%,0.00%,0.00%,0:15:26
