Feature Name,Pass Rate,Executed,Pass,Non Pass,Not Run,Effective Pass Rate,Exec Time,SysLogs,Env Fail Rate,Skipped Rate,Script Error Rate,Unsupported Rate,CDT
,70.42%,71,50,21,1,71.43%,1:11:45,0,0.00%,0.00%,0.00%,1.41%,2:23:30
In-Memory Debug Log,0.00%,1,0,1,0,0.00%,0:00:00,0,0.00%,0.00%,0.00%,0.00%,0:00:00
Sanity,0.00%,1,0,1,0,0.00%,0:03:38,0,0.00%,0.00%,0.00%,0.00%,0:07:16
VRF-Lite,17.65%,17,3,14,0,17.65%,0:19:58,0,0.00%,0.00%,0.00%,0.00%,0:39:56
Regression,90.38%,52,47,5,1,92.16%,0:48:09,0,0.00%,0.00%,0.00%,1.92%,1:36:18
