Module Name,TC Pass Rate,TC Count,TC Pass,Sys Logs,CDT,FCLI,TSSH,DCNT,Prolog Time,Epilog Time,Func Time,Exec Time,Pass Rate,FCNT,Pass,Fail,Dut Fail,TGen Fail,Script Error,Not Supported,Config Fail,Env Fail,Dep Fail,Skipped,Timeout,Topo Fail,TS
,15.00%,20,3,0,0:31:56,3,0,6,0:08:22,0:05:29,0:02:07,0:15:58,13.33%,15,2,12,1,0,0,0,0,0,0,0,0,0,0
system/test_lldp.py,0.00%,16,0,0,0:17:22,1,0,2,0:04:17,0:04:24,0:00:00,0:08:41,0.00%,12,0,12,0,0,0,0,0,0,0,0,0,0,0
system/test_interface.py,0.00%,1,0,0,0:09:30,1,0,2,0:03:16,0:00:30,0:00:59,0:04:45,0.00%,1,0,0,1,0,0,0,0,0,0,0,0,0,0
switching/test_portchannel.py,100.00%,3,3,0,0:05:04,1,0,2,0:00:49,0:00:35,0:01:08,0:02:32,100.00%,2,2,0,0,0,0,0,0,0,0,0,0,0,0
