#,Node,Feature,TestCase,Result,ResultType,ExecutedOn,Description,Function,Module,Devices,KnownIssue
1,gw3,Regression,ft_add_unknownvlan_interface,Pass,Mapped,2023-12-29 03:27:06,Test case passed,test_ft_add_unknownvlan_interface,switching/test_vlan.py,"V1, V2",
2,gw3,Regression,ft_vlan_delete_with_member,Pass,Mapped,2023-12-29 03:27:18,Test case passed,test_ft_vlan_delete_with_member,switching/test_vlan.py,"V1, V2",
3,gw2,Regression,FtOpSoSwLagFn042,Pass,Mapped,2023-12-29 03:27:47,Test case passed,test_ft_portchannel_with_vlan_variations,switching/test_portchannel.py,"V3, V4",
4,gw2,Regression,FtOpSoSwLagFn041,Pass,Mapped,2023-12-29 03:27:47,Test case passed,test_ft_portchannel_with_vlan_variations,switching/test_portchannel.py,"V3, V4",
5,gw2,PortChannel Config Enhancements,FtOpSoSwPominFn007,Pass,Mapped,2023-12-29 03:28:07,Test case passed,test_ft_verify_min_links_functionality_by_flapping_all_member_ports_007,switching/test_portchannel.py,"V3, V4",
6,gw3,Regression,ft_vlan_trunk_tagged,Pass,Mapped,2023-12-29 03:28:44,Test case passed,test_ft_vlan_trunk_tagged,switching/test_vlan.py,"V1, V2",
7,gw3,Regression,ft_show_vlan_brief,Pass,Mapped,2023-12-29 03:28:44,Test case passed,test_ft_vlan_trunk_tagged,switching/test_vlan.py,"V1, V2",
8,gw2,Regression,FtOpSoSyInIpFn002,Fail,Mapped,2023-12-29 03:32:12,interface is down on DUT ['Ethernet48'],test_ft_port_fn_verify_shut_noshut,system/test_interface.py,"V3, V4",
9,gw2,Regression,ft_ssh_service_disable,Pass,Mapped,2023-12-29 03:36:43,Test case passed,test_ft_ssh_service_disable,system/test_ssh.py,"V3, V4",
10,gw2,Control Plane ACL,test_ft_controlplane_acl_service_sshv6,EnvFail,Mapped,2023-12-29 03:49:49,Console hang observed. Exiting.,test_ft_ssh_add_user_verify,system/test_ssh.py,"V3, V4",
11,gw2,Control Plane ACL,test_ft_controlplane_acl_service_sshv4,EnvFail,Mapped,2023-12-29 03:49:49,Console hang observed. Exiting.,test_ft_ssh_add_user_verify,system/test_ssh.py,"V3, V4",
12,gw2,Control Plane ACL,test_ft_controlplane_acl_service_snmp,EnvFail,Mapped,2023-12-29 03:49:49,Console hang observed. Exiting.,test_ft_ssh_add_user_verify,system/test_ssh.py,"V3, V4",
13,gw2,Regression,ft_ssh_add_user_verify,EnvFail,Mapped,2023-12-29 03:49:49,Console hang observed. Exiting.,test_ft_ssh_add_user_verify,system/test_ssh.py,"V3, V4",
14,gw3,warmboot,ft_reboot_fdb_fast_reboot,DUTFail,Mapped,2023-12-29 03:57:46,config command 'show interfaces counters -a' failed,test_ft_vlan_save_config_warm_and_fast_reboot,switching/test_vlan.py,"V1, V2",
15,gw3,warmboot,ft_max_vlan_save_reload,DUTFail,Mapped,2023-12-29 03:57:46,config command 'show interfaces counters -a' failed,test_ft_vlan_save_config_warm_and_fast_reboot,switching/test_vlan.py,"V1, V2",
16,gw3,warmboot,FtOpSoSysFRFn005,DUTFail,Mapped,2023-12-29 03:57:46,config command 'show interfaces counters -a' failed,test_ft_vlan_save_config_warm_and_fast_reboot,switching/test_vlan.py,"V1, V2",
17,gw2,Regression,CETA_SONIC_67575,ConfigFail,Mapped,2023-12-29 05:05:30,module configuration failed.  @5445,test_ft_verify_logs_at_the_time_of_ssh_login_success,system/test_ssh.py,"V3, V4",
18,gw5,Instrumentation,ft_sf_wm_telemetry_interval,Pass,Mapped,2023-12-29 05:46:39,verification of configured telemetry interval and reset to default interval is successful,test_ft_watermark_telemetry_interval,system/test_snapshot.py,V4,
