Module Name,TC Pass Rate,TC Count,TC Pass,Sys Logs,CDT,FCLI,TSSH,DCNT,Prolog Time,Epilog Time,Func Time,Exec Time,Pass Rate,FCNT,Pass,Fail,Dut Fail,TGen Fail,Script Error,Not Supported,Config Fail,Env Fail,Dep Fail,Skipped,Timeout,Topo Fail,Node,TS
,84.29%,70,59,0,2:57:59,8,0,12,0:06:27,0:28:29,1:06:01,1:40:57,90.74%,54,49,1,1,0,0,0,1,2,0,0,0,0,,0
system/test_interface.py,0.00%,1,0,0,0:04:58,1,0,2,0:00:52,0:00:09,0:01:28,0:02:29,0.00%,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0
system/test_lldp.py,0,0,0,0,0:00:00,0,0,0,0:00:00,0:00:00,0:00:00,0:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
system/test_ssh.py,16.67%,6,1,0,1:23:14,1,0,2,0:01:29,0:26:53,0:13:15,0:41:37,33.33%,3,1,0,0,0,0,0,1,1,0,0,0,0,2,0
switching/test_vlan.py,57.14%,7,4,0,1:02:32,1,0,2,0:00:19,0:00:07,0:30:50,0:31:16,75.00%,4,3,0,1,0,0,0,0,0,0,0,0,0,3,0
system/test_snmp.py,95.24%,42,40,0,0:06:34,1,0,1,0:01:38,0:00:32,0:04:24,0:06:34,97.50%,40,39,0,0,0,0,0,0,1,0,0,0,0,5,0
switching/test_portchannel.py,100.00%,3,3,0,0:03:20,1,0,2,0:00:29,0:00:13,0:00:58,0:01:40,100.00%,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0
system/test_ntp.py,100.00%,3,3,0,0:15:20,1,0,1,0:00:31,0:00:04,0:14:45,0:15:20,100.00%,2,2,0,0,0,0,0,0,0,0,0,0,0,5,0
system/test_snapshot.py,100.00%,2,2,0,0:01:00,1,0,1,0:00:33,0:00:12,0:00:15,0:01:00,100.00%,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0
security/test_tacacs.py,100.00%,6,6,0,0:01:01,1,0,1,0:00:36,0:00:19,0:00:06,0:01:01,100.00%,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0
