#,Module,Devices,Models,Chips,TGen,Count,Pass,Rate,Time
1,system/test_snmp.py,V1,UNKNOWN,VS,scapy,42,37,88.10%,0:07:02
2,security/test_tacacs.py,V1,UNKNOWN,VS,scapy,6,0,0.00%,0:03:44
