#,Feature,TestCase,Result,ResultType,ExecutedOn,Description,Function,Module,Devices,KnownIssue
1,Regression,ft_ntp_message_log_display_with_correct_time,ScriptError,Mapped,2023-12-28 01:37:18,Exception IndexError list index out of range in file /apis/system/ntp.py at line 347,test_ft_ntp_disable_enable_with_message_log,system/test_ntp.py,V4,
2,Regression,ft_ntp_disable_ntp_enable_ntp,ScriptError,Mapped,2023-12-28 01:37:18,Exception IndexError list index out of range in file /apis/system/ntp.py at line 347,test_ft_ntp_disable_enable_with_message_log,system/test_ntp.py,V4,
3,Regression,ft_ntp_existsconfig,Pass,Mapped,2023-12-28 01:37:32,Test case passed,test_ntp_exists_config,system/test_ntp.py,V4,
4,Regression,ft_snmp_sysName,Fail,Mapped,2023-12-28 01:44:44,sysname output is not in sync between system and snmp,test_ft_snmp_sysName,system/test_snmp.py,V4,
5,Regression,ft_snmp_test_syUpTime,Pass,Mapped,2023-12-28 01:44:50,Test case passed,test_ft_snmp_test_syUpTime,system/test_snmp.py,V4,
6,Regression,ft_snmp_sysDescr,Pass,Mapped,2023-12-28 01:44:58,Test case passed,test_ft_snmp_sysDescr,system/test_snmp.py,V4,
7,Regression,FtOpSoSySnFn008,Pass,Mapped,2023-12-28 01:45:05,Test case passed,test_ft_snmp_mib_2,system/test_snmp.py,V4,
8,Regression,FtOpSoSySnFn009,Pass,Mapped,2023-12-28 01:45:10,Test case passed,test_ft_snmp_if_mib_all,system/test_snmp.py,V4,
9,Regression,FtOpSoSySnFn010,Pass,Mapped,2023-12-28 01:45:15,Test case passed,test_ft_snmp_entity_mib_all,system/test_snmp.py,V4,
10,Regression,FtOpSoSySnFn013,Pass,Mapped,2023-12-28 01:45:19,Test case passed,test_ft_snmp_dot1q_dot1db_mib,system/test_snmp.py,V4,
11,Regression,FtOpSoSySnFn012,Pass,Mapped,2023-12-28 01:45:19,Test case passed,test_ft_snmp_dot1q_dot1db_mib,system/test_snmp.py,V4,
12,Regression,FtOpSoSySnFn015,Pass,Mapped,2023-12-28 01:45:28,Test case passed,test_ft_snmp_root_node_walk,system/test_snmp.py,V4,
13,Regression,FtOpSoSySnFn016,Pass,Mapped,2023-12-28 01:45:39,Test case passed,test_ft_snmp_ipAddressRowStatus_ipv6,system/test_snmp.py,V4,
14,Regression,FtOpSoSySnFn017,Pass,Mapped,2023-12-28 01:45:44,Test case passed,test_ft_snmp_ipAddressStorageType_ipv6,system/test_snmp.py,V4,
15,Regression,FtOpSoSySnFn020,Pass,Mapped,2023-12-28 01:45:48,Test case passed,test_ft_snmp_ipv6_If_Forward_default_HopLimit,system/test_snmp.py,V4,
