Feature Type,Pass Rate,Executed,Pass,Non Pass,Not Run,Effective Pass Rate,Exec Time,SysLogs,Env Fail Rate,Skipped Rate,Script Error Rate,Unsupported Rate,CDT
OverAll,68.18%,132,90,42,2,69.23%,2:55:19,0,0.00%,0.00%,0.00%,1.52%,5:46:48
