#,Node,Module,Function,Result,Test Time,Helper Time,CMD Time,TG Time,Wait,TGWait,PROMPT NFOUND,TECH SUPPORT,Description
1,gw4,routing/NAT/test_nat.py,test_ft_nat_docker_restart,,0:00:48,0:00:00.000,0:00:18.573,0:00:00.000,0:00:00,0:00:00,0,0,Module Configuration
2,gw4,routing/NAT/test_nat.py,test_ft_nat_docker_restart,EnvFail,0:07:09,0:00:00.000,0:00:13.268,0:00:00.000,0:00:20,0:00:00,0,0,Console hang observed. Exiting.
3,gw7,routing/test_ndp.py,test_ft_ipv6_neighbor_entry,,0:01:17,0:00:00.000,0:00:06.737,0:00:00.000,0:00:00,0:00:00,0,0,Module Configuration
4,gw7,routing/test_ndp.py,test_ft_ipv6_neighbor_entry,Pass,0:00:15,0:00:00.000,0:00:07.389,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
5,gw7,routing/test_arp.py,test_ft_arp_dynamic_renew_traffic_test,,0:00:54,0:00:19.440,0:00:09.482,0:00:00.000,0:00:00,0:00:00,0,0,Module Configuration
6,gw7,routing/test_arp.py,test_ft_arp_dynamic_renew_traffic_test,Pass,0:00:59,0:00:00.000,0:00:01.482,0:00:00.000,0:00:15,0:00:10,0,0,Test case passed
7,gw7,qos/test_qos_save_reboot.py,test_ft_qos_config_mgmt_verifying_config_with_save_reboot,,0:01:08,0:00:18.239,0:00:28.394,0:00:00.000,0:00:00,0:00:00,0,0,Module Configuration
8,gw7,qos/test_qos_save_reboot.py,test_ft_qos_config_mgmt_verifying_config_with_save_reboot,Pass,0:06:48,0:00:00.000,0:00:28.383,0:00:00.000,0:05:30,0:00:00,0,0,Test case passed
9,gw6,routing/test_l3_performance.py,test_ft_l3_performance_enhancements_v4_route_intstall_withdraw,,0:00:29,0:00:00.000,0:00:15.377,0:00:00.000,0:00:00,0:00:00,0,0,Module Configuration
10,gw6,routing/test_l3_performance.py,test_ft_l3_performance_enhancements_v4_route_intstall_withdraw,Fail,0:02:01,0:00:00.000,0:00:05.582,0:00:00.000,0:00:00,0:00:00,0,0,Route table is not updated after advertising of routes on TG
11,gw6,routing/test_l3_performance.py,test_cli_validation_ip_address,Pass,0:01:13,0:00:09.822,0:00:38.312,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
12,gw6,routing/test_l3_performance.py,test_cli_validation_bgp_router_config,Pass,0:00:23,0:00:00.000,0:00:06.740,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
13,gw6,system/test_device_mgmt.py,test_ft_ip_static_ip_on_mgmt_intrf,,0:00:34,0:00:18.240,0:00:07.936,0:00:00.000,0:00:00,0:00:00,0,0,Module Configuration
14,gw6,system/test_device_mgmt.py,test_ft_ip_static_ip_on_mgmt_intrf,Fail,0:12:11,0:00:00.000,0:01:05.499,0:00:00.000,0:00:25,0:00:00,1,0,Command 'sudo -s ip addr del 172.18.0.4/255.255.0.0 dev eth0' failed to give prompt  recovered using CTRL+C
15,gw2,routing/VRF/test_vrf_scale.py,test_vrf_scale,,0:27:30,0:51:00.954,0:01:10.582,0:00:00.000,0:00:30,0:00:00,0,0,Module Configuration
16,gw2,routing/VRF/test_vrf_scale.py,test_vrf_scale,Fail,0:07:29,0:00:00.000,0:00:01.305,0:00:00.000,0:00:05,0:00:00,1,0,Command 'show vrf' failed to give prompt  recovered using CTRL+C
17,gw2,routing/VRF/test_vrf_scale.py,test_vrf_route_leak,Pass,0:02:07,0:00:00.000,0:00:48.120,0:00:00.000,0:01:00,0:00:10,0,0,Test case passed
18,gw2,routing/VRF/test_vrf_scale.py,test_vrf_bgp,Pass,0:09:46,0:00:00.000,0:13:13.868,0:00:00.000,0:00:10,0:00:00,0,0,Test case passed
19,gw2,routing/VRF/test_vrf_scale.py,test_vrf_reload,Fail,0:13:36,0:00:00.000,0:00:13.696,0:00:00.000,0:05:35,0:00:00,1,0,Command 'show vrf' failed to give prompt  recovered using CTRL+C
20,gw2,system/test_sflow.py,test_ft_sflow_sampling_v6_sFlow_collector,,0:02:23,0:01:49.767,0:00:29.069,0:00:00.000,0:00:00,0:00:00,0,0,Module Configuration
21,gw2,system/test_sflow.py,test_ft_sflow_sampling_v6_sFlow_collector,Fail,0:02:25,0:00:00.000,0:00:55.678,0:00:00.000,0:00:09,0:00:00,0,0,Test case Failed.
22,gw2,system/test_sflow.py,test_ft_sflow_max_sflow_collector_config,Pass,0:00:32,0:00:00.000,0:00:10.694,0:00:00.000,0:00:07,0:00:00,0,0,Successfully verified sFlow sampling functionality.
23,gw2,system/test_sflow.py,test_ft_system_config_mgmt_verifying_config_with_save_reboot_sflow,Pass,0:06:31,0:00:00.000,0:00:18.053,0:00:00.000,0:05:30,0:00:00,0,0,Test case passed
24,gw1,routing/BGP/test_bgp_4node.py,TestBGPConfed::test_ipv6_confed_route_distribution,,0:01:21,0:00:00.000,0:01:07.379,0:00:00.000,0:00:00,0:00:00,0,0,Module Configuration
25,gw1,routing/BGP/test_bgp_4node.py,TestBGPConfed::test_ipv6_confed_route_distribution,Pass,0:00:23,0:00:00.000,0:00:09.780,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
26,gw1,routing/BGP/test_bgp_4node.py,TestBGPConfed::test_ipv6_confed_with_rr,Pass,0:00:47,0:00:00.000,0:00:19.147,0:00:00.000,0:00:10,0:00:00,0,0,Test case passed
27,gw1,routing/BGP/test_bgp_4node.py,TestBGPConfed::test_confed_route_distribution_with_rmap,Pass,0:00:39,0:00:00.000,0:00:16.569,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
28,gw1,routing/BGP/test_bgp_4node.py,test_ft_bgp_ibgp_RR_Loop,Pass,0:00:37,0:00:00.000,0:00:35.932,0:00:00.000,0:00:05,0:00:00,0,0,Test case passed
29,gw1,routing/BGP/test_bgp_4node.py,test_ft_bgp_ebgp_community_map,Pass,0:04:18,0:00:00.000,0:00:54.636,0:00:00.000,0:03:00,0:00:00,0,0,Test case passed
30,gw3,routing/VRF/test_vrf.py,test_VrfFun001_06,,0:07:39,0:00:00.000,0:02:37.559,0:00:00.000,0:00:00,0:00:00,0,0,Module Configuration
31,gw3,routing/VRF/test_vrf.py,test_VrfFun001_06,DUTFail,0:00:10,0:00:00.000,0:00:01.896,0:00:00.000,0:00:00,0:00:00,0,0,config command 'sudo sonic_installer list' failed
32,gw3,routing/VRF/test_vrf.py,test_VrfFun_26_27,Pass,0:00:29,0:00:00.000,0:00:10.970,0:00:00.000,0:00:05,0:00:00,0,0,Test case passed
33,gw3,routing/VRF/test_vrf.py,test_VrfFun_10_12_14,Pass,0:01:51,0:00:00.000,0:01:37.126,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
34,gw3,routing/VRF/test_vrf.py,test_VrfFun_20_24_25_32_33_44_45,Pass,0:00:44,0:00:00.000,0:00:41.835,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
35,gw3,routing/VRF/test_vrf.py,test_VrfFun_05_50,Pass,0:06:58,0:00:00.000,0:00:12.475,0:00:00.000,0:06:10,0:00:00,0,0,Test case passed
36,gw3,routing/BGP/test_bgp.py,TestBGPRif::test_ft_bgp_v6_link_local_bgp,,0:03:53,0:00:36.477,0:01:07.809,0:00:00.000,0:00:30,0:00:00,0,0,Module Configuration
