#,Node,Feature,TestCase,Result,ResultType,ExecutedOn,Description,Function,Module,Devices,KnownIssue
1,gw1,Regression,ft_bgp_confedv6_config_adv,Pass,Mapped,2023-12-25 00:51:19,Test case passed,TestBGPConfed.test_ipv6_confed_route_distribution,routing/BGP/test_bgp_4node.py,"V1, V2, V3, V4",
2,gw1,Regression,ft_bgp_confedv6_route_reflector,Pass,Mapped,2023-12-25 00:52:06,Test case passed,TestBGPConfed.test_ipv6_confed_with_rr,routing/BGP/test_bgp_4node.py,"V1, V2, V3, V4",
3,gw1,Regression,ft_bgp_confedv6_route_maps_filter,Pass,Mapped,2023-12-25 00:52:44,Test case passed,TestBGPConfed.test_confed_route_distribution_with_rmap,routing/BGP/test_bgp_4node.py,"V1, V2, V3, V4",
4,gw1,Regression,ft_bgp_ibgp_RR_Loop,Pass,Mapped,2023-12-25 00:53:26,Test case passed,test_ft_bgp_ibgp_RR_Loop,routing/BGP/test_bgp_4node.py,"V1, V2, V3, V4",
5,gw1,Regression,test_ft_bgp_ebgp_community_sub,Pass,Mapped,2023-12-25 00:57:44,Test case passed,test_ft_bgp_ebgp_community_map,routing/BGP/test_bgp_4node.py,"V1, V2, V3, V4",
6,gw1,Regression,ft_bgp_ebgp_community_map,Pass,Mapped,2023-12-25 00:57:44,Test case passed,test_ft_bgp_ebgp_community_map,routing/BGP/test_bgp_4node.py,"V1, V2, V3, V4",
7,gw3,VRF-Lite,FtOpSoRoVrfCli006,DUTFail,Mapped,2023-12-25 01:11:08,config command 'sudo sonic_installer list' failed,test_VrfFun001_06,routing/VRF/test_vrf.py,"V1, V2",
8,gw3,VRF-Lite,FtOpSoRoVrfCli001,DUTFail,Mapped,2023-12-25 01:11:08,config command 'sudo sonic_installer list' failed,test_VrfFun001_06,routing/VRF/test_vrf.py,"V1, V2",
9,gw3,VRF-Lite,FtOpSoRoVrfFun037,Pass,Mapped,2023-12-25 01:11:36,Test case passed,test_VrfFun_26_27,routing/VRF/test_vrf.py,"V1, V2",
10,gw3,VRF-Lite,FtOpSoRoVrfFun027,Pass,Mapped,2023-12-25 01:11:36,Test case passed,test_VrfFun_26_27,routing/VRF/test_vrf.py,"V1, V2",
11,gw3,VRF-Lite,FtOpSoRoVrfFun026,Pass,Mapped,2023-12-25 01:11:36,Test case passed,test_VrfFun_26_27,routing/VRF/test_vrf.py,"V1, V2",
12,gw3,VRF-Lite,FtOpSoRoVrfFun014,Pass,Mapped,2023-12-25 01:13:26,Test case passed,test_VrfFun_10_12_14,routing/VRF/test_vrf.py,"V1, V2",
13,gw3,VRF-Lite,FtOpSoRoVrfFun012,Pass,Mapped,2023-12-25 01:13:26,Test case passed,test_VrfFun_10_12_14,routing/VRF/test_vrf.py,"V1, V2",
14,gw3,VRF-Lite,FtOpSoRoVrfFun010,Pass,Mapped,2023-12-25 01:13:26,Test case passed,test_VrfFun_10_12_14,routing/VRF/test_vrf.py,"V1, V2",
15,gw3,VRF-Lite,FtOpSoRoVrfFun045,Pass,Mapped,2023-12-25 01:14:10,Test case passed,test_VrfFun_20_24_25_32_33_44_45,routing/VRF/test_vrf.py,"V1, V2",
16,gw3,VRF-Lite,FtOpSoRoVrfFun044,Pass,Mapped,2023-12-25 01:14:10,Test case passed,test_VrfFun_20_24_25_32_33_44_45,routing/VRF/test_vrf.py,"V1, V2",
17,gw3,VRF-Lite,FtOpSoRoVrfFun033,Pass,Mapped,2023-12-25 01:14:10,Test case passed,test_VrfFun_20_24_25_32_33_44_45,routing/VRF/test_vrf.py,"V1, V2",
18,gw3,VRF-Lite,FtOpSoRoVrfFun032,Pass,Mapped,2023-12-25 01:14:10,Test case passed,test_VrfFun_20_24_25_32_33_44_45,routing/VRF/test_vrf.py,"V1, V2",
19,gw3,VRF-Lite,FtOpSoRoVrfFun025,Pass,Mapped,2023-12-25 01:14:10,Test case passed,test_VrfFun_20_24_25_32_33_44_45,routing/VRF/test_vrf.py,"V1, V2",
20,gw3,VRF-Lite,FtOpSoRoVrfFun024,Pass,Mapped,2023-12-25 01:14:10,Test case passed,test_VrfFun_20_24_25_32_33_44_45,routing/VRF/test_vrf.py,"V1, V2",
21,gw3,VRF-Lite,FtOpSoRoVrfFun020,Pass,Mapped,2023-12-25 01:14:10,Test case passed,test_VrfFun_20_24_25_32_33_44_45,routing/VRF/test_vrf.py,"V1, V2",
22,gw3,VRF-Lite,FtOpSoRoVrfFun050,Pass,Mapped,2023-12-25 01:21:07,Test case passed,test_VrfFun_05_50,routing/VRF/test_vrf.py,"V1, V2",
23,gw3,VRF-Lite,FtOpSoRoVrfCli005,Pass,Mapped,2023-12-25 01:21:07,Test case passed,test_VrfFun_05_50,routing/VRF/test_vrf.py,"V1, V2",
24,gw3,Regression,FtOtSoRtBgpPlFn006,Pass,Mapped,2023-12-25 01:27:06,Test case passed,TestBGPRif.test_ft_bgp_v6_link_local_bgp,routing/BGP/test_bgp.py,"V1, V2",
25,gw3,In-Memory Debug Log,FtOpSoSysImLogFn018,Fail,SubTest,2023-12-25 01:27:06,Test case Failed.,TestBGPRif.test_ft_bgp_v6_link_local_bgp,routing/BGP/test_bgp.py,"V1, V2",
26,gw3,Regression,ft_bgp_v6peer_vtysh_clear,Pass,Mapped,2023-12-25 01:27:20,Test case passed,TestBGPRif.test_ft_bgp_clear,routing/BGP/test_bgp.py,"V1, V2",
27,gw3,Regression,ft_bgp_v6peer_sonic_clear,Pass,Mapped,2023-12-25 01:27:20,Test case passed,TestBGPRif.test_ft_bgp_clear,routing/BGP/test_bgp.py,"V1, V2",
28,gw3,Regression,ft_bgp_v6peer_auth_simple,Pass,Mapped,2023-12-25 01:27:20,Test case passed,TestBGPRif.test_ft_bgp_clear,routing/BGP/test_bgp.py,"V1, V2",
29,gw3,Regression,ft_bgp_v4peer_vtysh_clear,Pass,Mapped,2023-12-25 01:27:20,Test case passed,TestBGPRif.test_ft_bgp_clear,routing/BGP/test_bgp.py,"V1, V2",
30,gw3,Regression,ft_bgp_v4peer_sonic_clear,Pass,Mapped,2023-12-25 01:27:20,Test case passed,TestBGPRif.test_ft_bgp_clear,routing/BGP/test_bgp.py,"V1, V2",
31,gw3,Regression,ft_bgp_v4peer_auth_simple,Pass,Mapped,2023-12-25 01:27:20,Test case passed,TestBGPRif.test_ft_bgp_clear,routing/BGP/test_bgp.py,"V1, V2",
32,gw3,Regression,ft_bgp_v4peer_asn4,Pass,Mapped,2023-12-25 01:27:20,Test case passed,TestBGPRif.test_ft_bgp_clear,routing/BGP/test_bgp.py,"V1, V2",
33,gw3,Regression,ft_bgp_sonic_show_summary_neigh,Pass,Mapped,2023-12-25 01:27:20,Test case passed,TestBGPRif.test_ft_bgp_clear,routing/BGP/test_bgp.py,"V1, V2",
34,gw3,Regression,ft_ipv4_bgp_ibgp_ebgp_traffic,Pass,Mapped,2023-12-25 01:30:50,Test case passed,TestBGPRif.test_ft_bgp_peer_traffic_check,routing/BGP/test_bgp.py,"V1, V2",
35,gw3,Regression,ft_bgp_update_delay_timer,Pass,Mapped,2023-12-25 01:30:50,Test case passed,TestBGPRif.test_ft_bgp_peer_traffic_check,routing/BGP/test_bgp.py,"V1, V2",
36,gw3,Regression,FtOtSoRtBgp4Fn049,Pass,Mapped,2023-12-25 01:30:50,Test case passed,TestBGPRif.test_ft_bgp_peer_traffic_check,routing/BGP/test_bgp.py,"V1, V2",
37,gw3,Regression,FtOtSoRtBgp4Fn025,Pass,Mapped,2023-12-25 01:30:50,Test case passed,TestBGPRif.test_ft_bgp_peer_traffic_check,routing/BGP/test_bgp.py,"V1, V2",
38,gw3,Regression,FtOtSoRtBgp4Fn063,Pass,Mapped,2023-12-25 01:31:02,Test case passed,TestBGPRif.test_ft_bgp_graceful_restart_and_aware_routers,routing/BGP/test_bgp.py,"V1, V2",
39,gw3,Regression,FtOtSoRtBgp4Fn001,Fail,Mapped,2023-12-25 01:32:43,Test case Failed.,TestBGPRif.test_ft_bgp_ipv4_no_route_aggregation_for_exact_prefix_match,routing/BGP/test_bgp.py,"V1, V2",
40,gw3,Regression,FtOtSoRtBgp4Fn002,Pass,Mapped,2023-12-25 01:34:29,Test case passed,TestBGPRif.test_ft_bgp_ipv4_route_aggregation_atomic_aggregate_without_as_set,routing/BGP/test_bgp.py,"V1, V2",
41,gw3,Regression,FtOtSoRtBgp4Fn061,Pass,Mapped,2023-12-25 01:35:49,Test case passed,TestBGPRif.test_bgp_route_aggregation_4byteASN,routing/BGP/test_bgp.py,"V1, V2",
42,gw3,Regression,FtOtSoRtBgpPlFn001,Pass,Mapped,2023-12-25 01:36:51,Test case passed,TestBGPRif.test_ft_bgp_ipv6_route_aggregation_with_as_set,routing/BGP/test_bgp.py,"V1, V2",
43,gw3,Regression,FtOtSoRtBgp4Fn060,Pass,Mapped,2023-12-25 01:37:24,Test case passed,TestBGPRif.test_ft_bgp_v4_dyn_nbr,routing/BGP/test_bgp.py,"V1, V2",
44,gw3,Regression,FtOtSoRtBgpPlFn004,Pass,Mapped,2023-12-25 01:37:54,Test case passed,TestBGPRif.test_ft_bgp_v6_dyn_nbr,routing/BGP/test_bgp.py,"V1, V2",
45,gw2,L3 Scale and Performance,FtRtPerfFn024,Fail,Mapped,2023-12-25 01:38:12,"Command 'show vrf' failed to give prompt, recovered using CTRL+C",test_vrf_scale,routing/VRF/test_vrf_scale.py,"V3, V4",
46,gw2,L3 Scale and Performance,FtRtPerfFn023,Fail,Mapped,2023-12-25 01:38:12,"Command 'show vrf' failed to give prompt, recovered using CTRL+C",test_vrf_scale,routing/VRF/test_vrf_scale.py,"V3, V4",
47,gw2,VRF-Lite,FtOpSoRoVrfFun052,Fail,Mapped,2023-12-25 01:38:12,"Command 'show vrf' failed to give prompt, recovered using CTRL+C",test_vrf_scale,routing/VRF/test_vrf_scale.py,"V3, V4",
48,gw3,Regression,FtOtSoRtBgp4Fn019,Pass,Mapped,2023-12-25 01:40:11,Test case passed,TestBGPRif.test_ft_bgp_v4_max_dyn_nbr,routing/BGP/test_bgp.py,"V1, V2",
49,gw2,VRF-Lite,FtOpSoRoVrfScl057,Pass,Mapped,2023-12-25 01:40:19,Test case passed,test_vrf_route_leak,routing/VRF/test_vrf_scale.py,"V3, V4",
50,gw3,Regression,FtOtSoRtBgp4Fn078,Pass,Mapped,2023-12-25 01:40:30,Test case passed,TestBGPRif.test_ft_bgp_rmap,routing/BGP/test_bgp.py,"V1, V2",
51,gw3,Regression,FtOtSoRtBgp4Fn034,Pass,Mapped,2023-12-25 01:42:27,The operation is successful,TestBGPIPvxRouteAdvertisementFilter.test_redistribute_connected_ipv4,routing/BGP/test_bgp.py,"V1, V2",
52,gw3,Regression,FtOtSoRtBgp4Fn033,Pass,Mapped,2023-12-25 01:42:47,Test case passed,TestBGPIPvxRouteAdvertisementFilter.test_redistribute_static_ipv4,routing/BGP/test_bgp.py,"V1, V2",
53,gw3,Regression,FtOtSoRtBgp4Fn018,Pass,Mapped,2023-12-25 01:43:02,Test case passed,TestBGPIPvxRouteAdvertisementFilter.test_distribute_list_in_ipv4,routing/BGP/test_bgp.py,"V1, V2",
54,gw3,Regression,FtOtSoRtBgp4Fn077,Pass,Mapped,2023-12-25 01:43:17,Test case passed,TestBGPIPvxRouteAdvertisementFilter.test_filter_list_in_ipv4,routing/BGP/test_bgp.py,"V1, V2",
55,gw3,Regression,FtOtSoRtBgp4Fn039,Pass,Mapped,2023-12-25 01:43:17,Test case passed,TestBGPIPvxRouteAdvertisementFilter.test_filter_list_in_ipv4,routing/BGP/test_bgp.py,"V1, V2",
56,gw3,Regression,ft_bgp_outbound_routefilter,Pass,Mapped,2023-12-25 01:43:44,Test case passed,TestBGPIPvxRouteAdvertisementFilter.test_prefix_list_out_ipv4,routing/BGP/test_bgp.py,"V1, V2",
