#,Node,Feature,TestCase,Result,ResultType,ExecutedOn,Description,Function,Module,Devices,KnownIssue
1,gw1,Regression,ft_bgp_confedv6_config_adv,Fail,Mapped,2024-01-03 22:51:55,Fail: Route advertised by DUT1 not found on DUT3,TestBGPConfed.test_ipv6_confed_route_distribution,routing/BGP/test_bgp_4node.py,"V1, V2, V3, V4",
2,gw1,Regression,ft_bgp_confedv6_route_reflector,Fail,Mapped,2024-01-03 22:52:43,Fail: DUT4 did not learn the routes advertised by peer DUT2,TestBGPConfed.test_ipv6_confed_with_rr,routing/BGP/test_bgp_4node.py,"V1, V2, V3, V4",
3,gw1,Regression,ft_bgp_confedv6_route_maps_filter,Pass,Mapped,2024-01-03 22:53:23,Test case passed,TestBGPConfed.test_confed_route_distribution_with_rmap,routing/BGP/test_bgp_4node.py,"V1, V2, V3, V4",
4,gw1,Regression,ft_bgp_ibgp_RR_Loop,ScriptError,Mapped,2024-01-03 22:54:07,Exception IndexError list index out of range in file /tests/routing/BGP/test_bgp_4node.py at line 690,test_ft_bgp_ibgp_RR_Loop,routing/BGP/test_bgp_4node.py,"V1, V2, V3, V4",
5,gw1,Regression,test_ft_bgp_ebgp_community_sub,Pass,Mapped,2024-01-03 22:58:25,Test case passed,test_ft_bgp_ebgp_community_map,routing/BGP/test_bgp_4node.py,"V1, V2, V3, V4",
6,gw1,Regression,ft_bgp_ebgp_community_map,Pass,Mapped,2024-01-03 22:58:25,Test case passed,test_ft_bgp_ebgp_community_map,routing/BGP/test_bgp_4node.py,"V1, V2, V3, V4",
7,gw3,Regression,FtOtSoRtBgpPlFn006,Pass,Mapped,2024-01-03 23:10:10,Test case passed,TestBGPRif.test_ft_bgp_v6_link_local_bgp,routing/BGP/test_bgp.py,"V1, V2",
8,gw3,In-Memory Debug Log,FtOpSoSysImLogFn018,Fail,SubTest,2024-01-03 23:10:10,Test case Failed.,TestBGPRif.test_ft_bgp_v6_link_local_bgp,routing/BGP/test_bgp.py,"V1, V2",
9,gw3,Regression,ft_bgp_v6peer_vtysh_clear,Pass,Mapped,2024-01-03 23:10:26,Test case passed,TestBGPRif.test_ft_bgp_clear,routing/BGP/test_bgp.py,"V1, V2",
10,gw3,Regression,ft_bgp_v6peer_sonic_clear,Pass,Mapped,2024-01-03 23:10:26,Test case passed,TestBGPRif.test_ft_bgp_clear,routing/BGP/test_bgp.py,"V1, V2",
11,gw3,Regression,ft_bgp_v6peer_auth_simple,Pass,Mapped,2024-01-03 23:10:26,Test case passed,TestBGPRif.test_ft_bgp_clear,routing/BGP/test_bgp.py,"V1, V2",
12,gw3,Regression,ft_bgp_v4peer_vtysh_clear,Pass,Mapped,2024-01-03 23:10:26,Test case passed,TestBGPRif.test_ft_bgp_clear,routing/BGP/test_bgp.py,"V1, V2",
13,gw3,Regression,ft_bgp_v4peer_sonic_clear,Pass,Mapped,2024-01-03 23:10:26,Test case passed,TestBGPRif.test_ft_bgp_clear,routing/BGP/test_bgp.py,"V1, V2",
14,gw3,Regression,ft_bgp_v4peer_auth_simple,Pass,Mapped,2024-01-03 23:10:26,Test case passed,TestBGPRif.test_ft_bgp_clear,routing/BGP/test_bgp.py,"V1, V2",
15,gw3,Regression,ft_bgp_v4peer_asn4,Pass,Mapped,2024-01-03 23:10:26,Test case passed,TestBGPRif.test_ft_bgp_clear,routing/BGP/test_bgp.py,"V1, V2",
16,gw3,Regression,ft_bgp_sonic_show_summary_neigh,Pass,Mapped,2024-01-03 23:10:26,Test case passed,TestBGPRif.test_ft_bgp_clear,routing/BGP/test_bgp.py,"V1, V2",
17,gw3,Regression,ft_ipv4_bgp_ibgp_ebgp_traffic,Pass,Mapped,2024-01-03 23:13:57,Test case passed,TestBGPRif.test_ft_bgp_peer_traffic_check,routing/BGP/test_bgp.py,"V1, V2",
18,gw3,Regression,ft_bgp_update_delay_timer,Pass,Mapped,2024-01-03 23:13:57,Test case passed,TestBGPRif.test_ft_bgp_peer_traffic_check,routing/BGP/test_bgp.py,"V1, V2",
19,gw3,Regression,FtOtSoRtBgp4Fn049,Pass,Mapped,2024-01-03 23:13:57,Test case passed,TestBGPRif.test_ft_bgp_peer_traffic_check,routing/BGP/test_bgp.py,"V1, V2",
20,gw3,Regression,FtOtSoRtBgp4Fn025,Pass,Mapped,2024-01-03 23:13:57,Test case passed,TestBGPRif.test_ft_bgp_peer_traffic_check,routing/BGP/test_bgp.py,"V1, V2",
21,gw3,Regression,FtOtSoRtBgp4Fn063,Pass,Mapped,2024-01-03 23:14:10,Test case passed,TestBGPRif.test_ft_bgp_graceful_restart_and_aware_routers,routing/BGP/test_bgp.py,"V1, V2",
22,gw2,VRF-Lite,FtOpSoRoVrfCli006,Pass,Mapped,2024-01-03 23:14:43,Test case passed,test_VrfFun001_06,routing/VRF/test_vrf.py,"V3, V4",
23,gw2,VRF-Lite,FtOpSoRoVrfCli001,Pass,Mapped,2024-01-03 23:14:43,Test case passed,test_VrfFun001_06,routing/VRF/test_vrf.py,"V3, V4",
24,gw2,VRF-Lite,FtOpSoRoVrfFun037,Pass,Mapped,2024-01-03 23:15:12,Test case passed,test_VrfFun_26_27,routing/VRF/test_vrf.py,"V3, V4",
25,gw2,VRF-Lite,FtOpSoRoVrfFun027,Pass,Mapped,2024-01-03 23:15:12,Test case passed,test_VrfFun_26_27,routing/VRF/test_vrf.py,"V3, V4",
26,gw2,VRF-Lite,FtOpSoRoVrfFun026,Pass,Mapped,2024-01-03 23:15:12,Test case passed,test_VrfFun_26_27,routing/VRF/test_vrf.py,"V3, V4",
27,gw3,Regression,FtOtSoRtBgp4Fn001,Fail,Mapped,2024-01-03 23:15:26,bgp route 122.1.1.0/24 info not found,TestBGPRif.test_ft_bgp_ipv4_no_route_aggregation_for_exact_prefix_match,routing/BGP/test_bgp.py,"V1, V2",
28,gw2,VRF-Lite,FtOpSoRoVrfFun014,Pass,Mapped,2024-01-03 23:17:04,Test case passed,test_VrfFun_10_12_14,routing/VRF/test_vrf.py,"V3, V4",
29,gw2,VRF-Lite,FtOpSoRoVrfFun012,Pass,Mapped,2024-01-03 23:17:04,Test case passed,test_VrfFun_10_12_14,routing/VRF/test_vrf.py,"V3, V4",
30,gw2,VRF-Lite,FtOpSoRoVrfFun010,Pass,Mapped,2024-01-03 23:17:04,Test case passed,test_VrfFun_10_12_14,routing/VRF/test_vrf.py,"V3, V4",
31,gw3,Regression,FtOtSoRtBgp4Fn002,Fail,Mapped,2024-01-03 23:17:08,Test case Failed.,TestBGPRif.test_ft_bgp_ipv4_route_aggregation_atomic_aggregate_without_as_set,routing/BGP/test_bgp.py,"V1, V2",
32,gw2,VRF-Lite,FtOpSoRoVrfFun045,Pass,Mapped,2024-01-03 23:17:48,Test case passed,test_VrfFun_20_24_25_32_33_44_45,routing/VRF/test_vrf.py,"V3, V4",
33,gw2,VRF-Lite,FtOpSoRoVrfFun044,Pass,Mapped,2024-01-03 23:17:48,Test case passed,test_VrfFun_20_24_25_32_33_44_45,routing/VRF/test_vrf.py,"V3, V4",
34,gw2,VRF-Lite,FtOpSoRoVrfFun033,Pass,Mapped,2024-01-03 23:17:48,Test case passed,test_VrfFun_20_24_25_32_33_44_45,routing/VRF/test_vrf.py,"V3, V4",
35,gw2,VRF-Lite,FtOpSoRoVrfFun032,Pass,Mapped,2024-01-03 23:17:48,Test case passed,test_VrfFun_20_24_25_32_33_44_45,routing/VRF/test_vrf.py,"V3, V4",
36,gw2,VRF-Lite,FtOpSoRoVrfFun025,Pass,Mapped,2024-01-03 23:17:48,Test case passed,test_VrfFun_20_24_25_32_33_44_45,routing/VRF/test_vrf.py,"V3, V4",
37,gw2,VRF-Lite,FtOpSoRoVrfFun024,Pass,Mapped,2024-01-03 23:17:48,Test case passed,test_VrfFun_20_24_25_32_33_44_45,routing/VRF/test_vrf.py,"V3, V4",
38,gw2,VRF-Lite,FtOpSoRoVrfFun020,Pass,Mapped,2024-01-03 23:17:48,Test case passed,test_VrfFun_20_24_25_32_33_44_45,routing/VRF/test_vrf.py,"V3, V4",
39,gw3,Regression,FtOtSoRtBgp4Fn061,Fail,Mapped,2024-01-03 23:17:48,Test case Failed Neighbour is failed to Establish between Leaf - TG,TestBGPRif.test_bgp_route_aggregation_4byteASN,routing/BGP/test_bgp.py,"V1, V2",
40,gw3,Regression,FtOtSoRtBgpPlFn001,Fail,Mapped,2024-01-03 23:18:43,bgp route 6002:1::0/64 info not found,TestBGPRif.test_ft_bgp_ipv6_route_aggregation_with_as_set,routing/BGP/test_bgp.py,"V1, V2",
41,gw3,Regression,FtOtSoRtBgp4Fn060,Pass,Mapped,2024-01-03 23:19:17,Test case passed,TestBGPRif.test_ft_bgp_v4_dyn_nbr,routing/BGP/test_bgp.py,"V1, V2",
42,gw3,Regression,FtOtSoRtBgpPlFn004,Pass,Mapped,2024-01-03 23:19:50,Test case passed,TestBGPRif.test_ft_bgp_v6_dyn_nbr,routing/BGP/test_bgp.py,"V1, V2",
43,gw2,VRF-Lite,FtOpSoRoVrfFun050,Pass,Mapped,2024-01-03 23:21:12,Test case passed,test_VrfFun_05_50,routing/VRF/test_vrf.py,"V3, V4",
44,gw2,VRF-Lite,FtOpSoRoVrfCli005,Pass,Mapped,2024-01-03 23:21:12,Test case passed,test_VrfFun_05_50,routing/VRF/test_vrf.py,"V3, V4",
45,gw3,Regression,FtOtSoRtBgp4Fn019,Pass,Mapped,2024-01-03 23:22:12,Test case passed,TestBGPRif.test_ft_bgp_v4_max_dyn_nbr,routing/BGP/test_bgp.py,"V1, V2",
46,gw3,Regression,FtOtSoRtBgp4Fn078,Pass,Mapped,2024-01-03 23:22:31,Test case passed,TestBGPRif.test_ft_bgp_rmap,routing/BGP/test_bgp.py,"V1, V2",
47,gw3,Regression,FtOtSoRtBgp4Fn034,Fail,Mapped,2024-01-03 23:24:32,The operation is failed.,TestBGPIPvxRouteAdvertisementFilter.test_redistribute_connected_ipv4,routing/BGP/test_bgp.py,"V1, V2",
48,gw3,Regression,FtOtSoRtBgp4Fn033,Fail,Mapped,2024-01-03 23:24:54,static on dut1 is not a subset of dut1 learned route on dut2,TestBGPIPvxRouteAdvertisementFilter.test_redistribute_static_ipv4,routing/BGP/test_bgp.py,"V1, V2",
49,gw3,Regression,FtOtSoRtBgp4Fn018,Pass,Mapped,2024-01-03 23:25:09,Test case passed,TestBGPIPvxRouteAdvertisementFilter.test_distribute_list_in_ipv4,routing/BGP/test_bgp.py,"V1, V2",
50,gw3,Regression,FtOtSoRtBgp4Fn077,Pass,Mapped,2024-01-03 23:25:25,Test case passed,TestBGPIPvxRouteAdvertisementFilter.test_filter_list_in_ipv4,routing/BGP/test_bgp.py,"V1, V2",
51,gw3,Regression,FtOtSoRtBgp4Fn039,Pass,Mapped,2024-01-03 23:25:25,Test case passed,TestBGPIPvxRouteAdvertisementFilter.test_filter_list_in_ipv4,routing/BGP/test_bgp.py,"V1, V2",
52,gw3,Regression,ft_bgp_outbound_routefilter,Pass,Mapped,2024-01-03 23:25:53,Test case passed,TestBGPIPvxRouteAdvertisementFilter.test_prefix_list_out_ipv4,routing/BGP/test_bgp.py,"V1, V2",
53,gw3,Regression,FtOtSoRtBgp4Fn036,Pass,Mapped,2024-01-03 23:25:53,Test case passed,TestBGPIPvxRouteAdvertisementFilter.test_prefix_list_out_ipv4,routing/BGP/test_bgp.py,"V1, V2",
54,gw3,Regression,FtOtSoRtBgp4Fn032,Fail,Mapped,2024-01-03 23:26:10,default route not advertised,TestBGPIPvxRouteAdvertisementFilter.test_default_originate_ipv4,routing/BGP/test_bgp.py,"V1, V2",
55,gw3,Regression,FtOtSoRtBgp4Fn027,Unsupported,Mapped,2024-01-03 23:26:22,UI 'klish' unsupported router bgp 65001,TestBGPIPvxRouteAdvertisementFilter.test_route_map_in_ipv4,routing/BGP/test_bgp.py,"V1, V2",
56,gw3,Regression,ft_bgp_v6peer_route_redist_static_conn,Fail,Mapped,2024-01-03 23:26:42,The operation is failed.,TestBGPIPvxRouteAdvertisementFilter.test_redistribute_connected_ipv6,routing/BGP/test_bgp.py,"V1, V2",
57,gw3,Regression,bgp_redis_st_ipv6,Fail,Mapped,2024-01-03 23:27:04,static on dut1 is not a subset of dut1 learned route on dut2,TestBGPIPvxRouteAdvertisementFilter.test_redistribute_static_ipv6,routing/BGP/test_bgp.py,"V1, V2",
58,gw3,Regression,ft_bgp_v6_as_path_acl,Pass,Mapped,2024-01-03 23:27:19,Test case passed,TestBGPIPvxRouteAdvertisementFilter.test_distribute_list_in_ipv6,routing/BGP/test_bgp.py,"V1, V2",
59,gw3,Regression,FtOtSoRtBgpPlFn014,Pass,Mapped,2024-01-03 23:27:19,Test case passed,TestBGPIPvxRouteAdvertisementFilter.test_distribute_list_in_ipv6,routing/BGP/test_bgp.py,"V1, V2",
60,gw3,Regression,FtOtSoRtBgpPlFn012,Pass,Mapped,2024-01-03 23:27:19,Test case passed,TestBGPIPvxRouteAdvertisementFilter.test_distribute_list_in_ipv6,routing/BGP/test_bgp.py,"V1, V2",
61,gw3,Regression,FtOtSoRtBgpPlFn007,Pass,Mapped,2024-01-03 23:27:34,Test case passed,TestBGPIPvxRouteAdvertisementFilter.test_filter_list_in_ipv6,routing/BGP/test_bgp.py,"V1, V2",
62,gw3,Regression,FtOtSoRtBgpPlFn016,Pass,Mapped,2024-01-03 23:27:50,Test case passed,TestBGPIPvxRouteAdvertisementFilter.test_prefix_list_out_ipv6,routing/BGP/test_bgp.py,"V1, V2",
63,gw3,Regression,FtOtSoRtBgpPlFn018,Pass,Mapped,2024-01-03 23:28:06,Test case passed,TestBGPIPvxRouteAdvertisementFilter.test_filter_list_out_ipv6,routing/BGP/test_bgp.py,"V1, V2",
64,gw3,Regression,bgp_default_ipv6,Fail,Mapped,2024-01-03 23:28:22,default route not advertised,TestBGPIPvxRouteAdvertisementFilter.test_default_originate_ipv6,routing/BGP/test_bgp.py,"V1, V2",
65,gw3,Regression,FtOtSoRtBgpPlFn038,Fail,Mapped,2024-01-03 23:28:44,Entry not found,TestBGPIPvxRouteAdvertisementFilter.test_route_map_in_ipv6,routing/BGP/test_bgp.py,"V1, V2",
66,gw3,Regression,FtOtSoRtBgp4Fn016,Pass,Mapped,2024-01-03 23:29:09,The operation is successful,TestBGPIPvxRouteAdvertisementFilter.test_bgp_route_map_with_community,routing/BGP/test_bgp.py,"V1, V2",
67,gw3,Regression,FtOtSoRtBgp4Fn014,Pass,Mapped,2024-01-03 23:29:42,Test case passed,TestBGPIPvxRouteAdvertisementFilter.test_bgp_ebgp4_nbr_update_source,routing/BGP/test_bgp.py,"V1, V2",
68,gw3,Regression,FtOtSoRtBgp4Fn015,Pass,Mapped,2024-01-03 23:35:51,Test case passed,TestBGPIPvxRouteAdvertisementFilter.test_bgp_ebgp4_nbr_authentication,routing/BGP/test_bgp.py,"V1, V2",
69,gw3,Regression,FtOtSoRtBgpPlFn002,Fail,Mapped,2024-01-03 23:36:17,Test case Failed.,TestBGPIPvxRouteAdvertisementFilter.test_route_aggregate_ipv6,routing/BGP/test_bgp.py,"V1, V2",
70,gw3,Regression,FtOtSoRtBgpPlFn005,Fail,Mapped,2024-01-03 23:36:32,Entry not found,TestBGPIPvxRouteAdvertisementFilter.test_static_blackhole_rt_redistribute_with_routemap_ipv6,routing/BGP/test_bgp.py,"V1, V2",
71,gw3,Regression,bgp_lag_clear,Pass,Mapped,2024-01-03 23:38:27,Test case passed,TestBGPVeLag.test_ft_bgp_clear,routing/BGP/test_bgp.py,"V1, V2",
72,gw3,Regression,FtOtSoRtBgpPlFn032,Pass,Mapped,2024-01-03 23:41:58,Test case passed,TestBGPVeLag.test_ft_bgp_peer_traffic_check,routing/BGP/test_bgp.py,"V1, V2",
73,gw3,Regression,FtOtSoRtBgp4Fn070,Pass,Mapped,2024-01-03 23:41:58,Test case passed,TestBGPVeLag.test_ft_bgp_peer_traffic_check,routing/BGP/test_bgp.py,"V1, V2",
74,gw3,Regression,FtOtSoRtBgp4Fn069,Pass,Mapped,2024-01-03 23:41:58,Test case passed,TestBGPVeLag.test_ft_bgp_peer_traffic_check,routing/BGP/test_bgp.py,"V1, V2",
75,gw3,Regression,bgpl3lag_traffic,Pass,Mapped,2024-01-03 23:46:35,Test case passed,TestBGPL3Lag.test_ft_bgp_l3lag_peer_traffic_check,routing/BGP/test_bgp.py,"V1, V2",
76,gw3,sFlow Hardening,FtOpSfFn008,Pass,SubTest,2024-01-03 23:56:21,Successfully verified sFlow sampling functionality.,test_ft_sflow_sampling_v6_sFlow_collector,system/test_sflow.py,"V1, V2",
77,gw3,sFlow Hardening,FtOpSfFn004,Fail,SubTest,2024-01-03 23:56:21,sFlow collector failed to receive sflow sample packets with default sampling rate.,test_ft_sflow_sampling_v6_sFlow_collector,system/test_sflow.py,"V1, V2",
78,gw3,sFlow Hardening,FtOpSfFn005,Pass,Mapped,2024-01-03 23:56:56,Successfully verified sFlow sampling functionality.,test_ft_sflow_max_sflow_collector_config,system/test_sflow.py,"V1, V2",
