#,Node,Feature,TestCase,Result,ResultType,ExecutedOn,Description,Function,Module,Devices,KnownIssue
1,gw3,Regression,ft_add_unknownvlan_interface,Pass,Mapped,2023-12-27 00:56:31,Test case passed,test_ft_add_unknownvlan_interface,switching/test_vlan.py,"V3, V4",
2,gw3,Regression,ft_vlan_delete_with_member,Pass,Mapped,2023-12-27 00:56:47,Test case passed,test_ft_vlan_delete_with_member,switching/test_vlan.py,"V3, V4",
3,gw2,Regression,FtOpSoSwLagFn042,Pass,Mapped,2023-12-27 00:57:17,Test case passed,test_ft_portchannel_with_vlan_variations,switching/test_portchannel.py,"V1, V2",
4,gw2,Regression,FtOpSoSwLagFn041,Pass,Mapped,2023-12-27 00:57:17,Test case passed,test_ft_portchannel_with_vlan_variations,switching/test_portchannel.py,"V1, V2",
5,gw2,PortChannel Config Enhancements,FtOpSoSwPominFn007,Pass,Mapped,2023-12-27 00:57:42,Test case passed,test_ft_verify_min_links_functionality_by_flapping_all_member_ports_007,switching/test_portchannel.py,"V1, V2",
6,gw3,Regression,ft_vlan_trunk_tagged,Pass,Mapped,2023-12-27 00:58:14,Test case passed,test_ft_vlan_trunk_tagged,switching/test_vlan.py,"V3, V4",
7,gw3,Regression,ft_show_vlan_brief,Pass,Mapped,2023-12-27 00:58:14,Test case passed,test_ft_vlan_trunk_tagged,switching/test_vlan.py,"V3, V4",
8,gw2,Regression,ft_ssh_service_disable,Pass,Mapped,2023-12-27 01:04:03,Test case passed,test_ft_ssh_service_disable,system/test_ssh.py,"V1, V2",
9,gw3,warmboot,ft_reboot_fdb_fast_reboot,ScriptError,Mapped,2023-12-27 01:10:16,Exception TypeError 'NoneType' object is not subscriptable in file /apis/system/basic.py at line 1389,test_ft_vlan_save_config_warm_and_fast_reboot,switching/test_vlan.py,"V3, V4",
10,gw3,warmboot,ft_max_vlan_save_reload,ScriptError,Mapped,2023-12-27 01:10:16,Exception TypeError 'NoneType' object is not subscriptable in file /apis/system/basic.py at line 1389,test_ft_vlan_save_config_warm_and_fast_reboot,switching/test_vlan.py,"V3, V4",
11,gw3,warmboot,FtOpSoSysFRFn005,ScriptError,Mapped,2023-12-27 01:10:16,Exception TypeError 'NoneType' object is not subscriptable in file /apis/system/basic.py at line 1389,test_ft_vlan_save_config_warm_and_fast_reboot,switching/test_vlan.py,"V3, V4",
