Feature Type,Pass Rate,Executed,Pass,Non Pass,Not Run,Effective Pass Rate,Exec Time,SysLogs,Env Fail Rate,Skipped Rate,Script Error Rate,Unsupported Rate,CDT
OverAll,68.64%,118,81,37,24,86.17%,2:45:51,0,19.49%,0.00%,0.00%,0.85%,5:30:56
