Feature Type,Pass Rate,Executed,Pass,Non Pass,Not Run,Effective Pass Rate,Exec Time,SysLogs,Env Fail Rate,Skipped Rate,Script Error Rate,Unsupported Rate,CDT
OverAll,66.28%,86,57,29,6,71.25%,1:47:28,0,6.98%,0.00%,0.00%,0.00%,3:07:18
