#,Node,Module,Devices,Models,Chips,TGen,Count,Pass,Rate,Time
1,gw7,system/test_snapshot.py,V2,UNKNOWN,VS,scapy,2,2,100.00%,0:00:59
2,gw7,system/test_snmp.py,V2,UNKNOWN,VS,scapy,42,40,95.24%,0:06:37
3,gw7,security/test_tacacs.py,V2,UNKNOWN,VS,scapy,6,6,100.00%,0:02:55
4,gw7,system/test_ntp.py,V2,UNKNOWN,VS,scapy,3,3,100.00%,0:17:07
5,gw2,switching/test_portchannel.py,"V3, V4","UNKNOWN, UNKNOWN","VS, VS",scapy,3,3,100.00%,0:01:39
6,gw2,system/test_lldp.py,"V3, V4","UNKNOWN, UNKNOWN","VS, VS",scapy,16,0,0.00%,0:03:58
7,gw2,system/test_interface.py,"V3, V4","UNKNOWN, UNKNOWN","VS, VS",scapy,1,0,0.00%,0:02:26
8,gw2,system/test_ssh.py,"V3, V4","UNKNOWN, UNKNOWN","VS, VS",scapy,6,1,16.67%,0:41:37
9,gw3,switching/test_vlan.py,"V1, V2","UNKNOWN, UNKNOWN","VS, VS",scapy,7,2,28.57%,0:30:10
