#,Node,Feature,TestCase,Result,ResultType,ExecutedOn,Description,Function,Module,Devices,KnownIssue
1,gw2,Regression,ft_add_unknownvlan_interface,Pass,Mapped,2023-12-26 03:34:20,Test case passed,test_ft_add_unknownvlan_interface,switching/test_vlan.py,"V3, V4",
2,gw2,Regression,ft_vlan_delete_with_member,Pass,Mapped,2023-12-26 03:34:32,Test case passed,test_ft_vlan_delete_with_member,switching/test_vlan.py,"V3, V4",
3,gw3,Regression,FtOpSoSwLagFn042,Pass,Mapped,2023-12-26 03:35:01,Test case passed,test_ft_portchannel_with_vlan_variations,switching/test_portchannel.py,"V1, V2",
4,gw3,Regression,FtOpSoSwLagFn041,Pass,Mapped,2023-12-26 03:35:01,Test case passed,test_ft_portchannel_with_vlan_variations,switching/test_portchannel.py,"V1, V2",
5,gw3,PortChannel Config Enhancements,FtOpSoSwPominFn007,Pass,Mapped,2023-12-26 03:35:21,Test case passed,test_ft_verify_min_links_functionality_by_flapping_all_member_ports_007,switching/test_portchannel.py,"V1, V2",
6,gw2,Regression,ft_vlan_trunk_tagged,Pass,Mapped,2023-12-26 03:35:58,Test case passed,test_ft_vlan_trunk_tagged,switching/test_vlan.py,"V3, V4",
7,gw2,Regression,ft_show_vlan_brief,Pass,Mapped,2023-12-26 03:35:58,Test case passed,test_ft_vlan_trunk_tagged,switching/test_vlan.py,"V3, V4",
8,gw3,Regression,ft_ssh_service_disable,Pass,Mapped,2023-12-26 03:37:58,Test case passed,test_ft_ssh_service_disable,system/test_ssh.py,"V1, V2",
9,gw3,Control Plane ACL,test_ft_controlplane_acl_service_sshv6,EnvFail,Mapped,2023-12-26 03:51:06,Console hang observed. Exiting.,test_ft_ssh_add_user_verify,system/test_ssh.py,"V1, V2",
10,gw3,Control Plane ACL,test_ft_controlplane_acl_service_sshv4,EnvFail,Mapped,2023-12-26 03:51:06,Console hang observed. Exiting.,test_ft_ssh_add_user_verify,system/test_ssh.py,"V1, V2",
11,gw3,Control Plane ACL,test_ft_controlplane_acl_service_snmp,EnvFail,Mapped,2023-12-26 03:51:06,Console hang observed. Exiting.,test_ft_ssh_add_user_verify,system/test_ssh.py,"V1, V2",
12,gw3,Regression,ft_ssh_add_user_verify,EnvFail,Mapped,2023-12-26 03:51:06,Console hang observed. Exiting.,test_ft_ssh_add_user_verify,system/test_ssh.py,"V1, V2",
13,gw2,warmboot,ft_reboot_fdb_fast_reboot,DUTFail,Mapped,2023-12-26 04:04:43,config command 'show interfaces counters -a' failed,test_ft_vlan_save_config_warm_and_fast_reboot,switching/test_vlan.py,"V3, V4",
14,gw2,warmboot,ft_max_vlan_save_reload,DUTFail,Mapped,2023-12-26 04:04:43,config command 'show interfaces counters -a' failed,test_ft_vlan_save_config_warm_and_fast_reboot,switching/test_vlan.py,"V3, V4",
15,gw2,warmboot,FtOpSoSysFRFn005,DUTFail,Mapped,2023-12-26 04:04:43,config command 'show interfaces counters -a' failed,test_ft_vlan_save_config_warm_and_fast_reboot,switching/test_vlan.py,"V3, V4",
16,gw5,Instrumentation,ft_sf_wm_telemetry_interval,Pass,Mapped,2023-12-26 04:10:34,verification of configured telemetry interval and reset to default interval is successful,test_ft_watermark_telemetry_interval,system/test_snapshot.py,V4,
17,gw5,Instrumentation Enhancements,ft_sf_snapshot_tam_Error_Logs,Pass,SubTest,2023-12-26 04:10:34,Error logs are getting generated on the device,test_ft_watermark_telemetry_interval,system/test_snapshot.py,V4,
18,gw5,Regression,ft_snmp_sysName,Pass,Mapped,2023-12-26 04:14:09,Test case passed,test_ft_snmp_sysName,system/test_snmp.py,V4,
19,gw5,Regression,ft_snmp_test_syUpTime,Pass,Mapped,2023-12-26 04:14:14,Test case passed,test_ft_snmp_test_syUpTime,system/test_snmp.py,V4,
20,gw5,Regression,ft_snmp_sysDescr,Pass,Mapped,2023-12-26 04:14:21,Test case passed,test_ft_snmp_sysDescr,system/test_snmp.py,V4,
21,gw5,Regression,FtOpSoSySnFn008,Pass,Mapped,2023-12-26 04:14:30,Test case passed,test_ft_snmp_mib_2,system/test_snmp.py,V4,
