Feature Name,Pass Rate,Executed,Pass,Non Pass,Not Run,Effective Pass Rate,Exec Time,SysLogs,Env Fail Rate,Skipped Rate,Script Error Rate,Unsupported Rate,CDT
,74.73%,91,68,23,2,76.40%,1:15:41,0,0.00%,0.00%,0.00%,2.20%,2:31:22
In-Memory Debug Log,0.00%,1,0,1,0,0.00%,0:00:00,0,0.00%,0.00%,0.00%,0.00%,0:00:00
Sanity,0.00%,1,0,1,0,0.00%,0:04:43,0,0.00%,0.00%,0.00%,0.00%,0:09:26
RIF Counters,50.00%,4,2,2,1,66.67%,0:02:10,0,0.00%,0.00%,0.00%,25.00%,0:04:20
Regression,72.06%,68,49,19,1,73.13%,0:52:57,0,0.00%,0.00%,0.00%,1.47%,1:45:54
VRF-Lite,100.00%,17,17,0,0,100.00%,0:15:51,0,0.00%,0.00%,0.00%,0.00%,0:31:42
