Feature Name,Pass Rate,Executed,Pass,Non Pass,Not Run,Effective Pass Rate,Exec Time,SysLogs,Env Fail Rate,Skipped Rate,Script Error Rate,Unsupported Rate,CDT
,50.00%,8,4,4,0,50.00%,0:19:56,0,0.00%,0.00%,0.00%,0.00%,0:39:52
warmboot,0.00%,3,0,3,0,0.00%,0:12:10,0,0.00%,0.00%,0.00%,0.00%,0:24:20
Regression,80.00%,5,4,1,0,80.00%,0:07:46,0,0.00%,0.00%,0.00%,0.00%,0:15:32
