#,Feature,TestCase,Result,ResultType,ExecutedOn,Description,Function,Module,Devices,KnownIssue
1,Regression,FtOpSoSwLagFn042,Pass,Mapped,2024-01-06 01:05:44,Test case passed,test_ft_portchannel_with_vlan_variations,switching/test_portchannel.py,"V1, V2",
2,Regression,FtOpSoSwLagFn041,Pass,Mapped,2024-01-06 01:05:44,Test case passed,test_ft_portchannel_with_vlan_variations,switching/test_portchannel.py,"V1, V2",
3,PortChannel Config Enhancements,FtOpSoSwPominFn007,Pass,Mapped,2024-01-06 01:06:08,Test case passed,test_ft_verify_min_links_functionality_by_flapping_all_member_ports_007,switching/test_portchannel.py,"V1, V2",
4,Regression,ft_lldp_LocManAddrLen,Fail,Mapped,2024-01-06 01:13:20,module configuration failed. LLDP neighbors information is not found after polling @5445,test_ft_lldp_LocManAddrLen,system/test_lldp.py,"V1, V2",
5,Regression,ft_lldp_LocManAddrlfld,Fail,Mapped,2024-01-06 01:13:21,module configuration failed. LLDP neighbors information is not found after polling @5445,test_ft_lldp_LocManAddrlfld,system/test_lldp.py,"V1, V2",
6,Regression,ft_lldp_LocManAddrEntry,Fail,Mapped,2024-01-06 01:13:21,module configuration failed. LLDP neighbors information is not found after polling @5445,test_ft_lldp_LocManAddrEntry,system/test_lldp.py,"V1, V2",
7,Regression,ft_lldp_ConfigManAddrEntry,Fail,Mapped,2024-01-06 01:13:21,module configuration failed. LLDP neighbors information is not found after polling @5445,test_ft_lldp_ConfigManAddrEntry,system/test_lldp.py,"V1, V2",
8,Regression,ft_lldp_lldplocportid,Fail,Mapped,2024-01-06 01:13:22,module configuration failed. LLDP neighbors information is not found after polling @5445,test_ft_lldp_lldplocportid,system/test_lldp.py,"V1, V2",
9,Regression,ft_lldp_lldplocsysname,Fail,Mapped,2024-01-06 01:13:22,module configuration failed. LLDP neighbors information is not found after polling @5445,test_ft_lldp_lldplocsysname,system/test_lldp.py,"V1, V2",
10,Regression,ft_lldp_lldplocsysdesc,Fail,Mapped,2024-01-06 01:13:23,module configuration failed. LLDP neighbors information is not found after polling @5445,test_ft_lldp_lldplocsysdesc,system/test_lldp.py,"V1, V2",
11,SNMP Agent Optimization,ft_snmp_lldp_prem_manaddr_table,Fail,Mapped,2024-01-06 01:13:23,module configuration failed. LLDP neighbors information is not found after polling @5445,test_ft_lldp_rem_man_addr_table,system/test_lldp.py,"V1, V2",
12,Regression,FtOpSoSwlldpFn011,Fail,Mapped,2024-01-06 01:13:23,module configuration failed. LLDP neighbors information is not found after polling @5445,test_ft_lldp_non_default_config,system/test_lldp.py,"V1, V2",
13,Regression,FtOpSoSwlldpFn010,Fail,Mapped,2024-01-06 01:13:23,module configuration failed. LLDP neighbors information is not found after polling @5445,test_ft_lldp_non_default_config,system/test_lldp.py,"V1, V2",
14,Regression,FtOpSoSwlldpFn009,Fail,Mapped,2024-01-06 01:13:23,module configuration failed. LLDP neighbors information is not found after polling @5445,test_ft_lldp_non_default_config,system/test_lldp.py,"V1, V2",
15,Regression,FtOpSoSwlldpFn008,Fail,Mapped,2024-01-06 01:13:23,module configuration failed. LLDP neighbors information is not found after polling @5445,test_ft_lldp_non_default_config,system/test_lldp.py,"V1, V2",
16,Regression,FtOpSoSwlldpFn004,Fail,Mapped,2024-01-06 01:13:23,module configuration failed. LLDP neighbors information is not found after polling @5445,test_ft_lldp_non_default_config,system/test_lldp.py,"V1, V2",
17,Regression,FtOpSoSwlldpFn013,Fail,Mapped,2024-01-06 01:13:24,module configuration failed. LLDP neighbors information is not found after polling @5445,test_ft_lldp_docker_restart,system/test_lldp.py,"V1, V2",
18,Regression,lldp_verify_counters,Fail,Mapped,2024-01-06 01:13:24,module configuration failed. LLDP neighbors information is not found after polling @5445,test_lldp_verify_counters,system/test_lldp.py,"V1, V2",
19,Regression,ft_lldp_with_remote_server,Fail,Mapped,2024-01-06 01:13:24,module configuration failed. LLDP neighbors information is not found after polling @5445,test_ft_lldp_with_remote_server,system/test_lldp.py,"V1, V2",
20,Regression,FtOpSoSyInIpFn002,DUTFail,Mapped,2024-01-06 01:20:09,Error response from daemon: Container is not running,test_ft_port_fn_verify_shut_noshut,system/test_interface.py,"V1, V2",
