Feature Name,Pass Rate,Executed,Pass,Non Pass,Not Run,Effective Pass Rate,Exec Time,SysLogs,Env Fail Rate,Skipped Rate,Script Error Rate,Unsupported Rate,CDT
,61.54%,91,56,35,2,62.92%,1:11:17,0,0.00%,0.00%,0.00%,2.20%,2:22:34
In-Memory Debug Log,0.00%,1,0,1,0,0.00%,0:00:00,0,0.00%,0.00%,0.00%,0.00%,0:00:00
Sanity,0.00%,1,0,1,0,0.00%,0:03:40,0,0.00%,0.00%,0.00%,0.00%,0:07:20
VRF-Lite,17.65%,17,3,14,0,17.65%,0:20:37,0,0.00%,0.00%,0.00%,0.00%,0:41:14
RIF Counters,50.00%,4,2,2,1,66.67%,0:02:07,0,0.00%,0.00%,0.00%,25.00%,0:04:14
Regression,75.00%,68,51,17,1,76.12%,0:44:53,0,0.00%,0.00%,0.00%,1.47%,1:29:46
