#,Node,Module,Function,Result,Test Time,Helper Time,CMD Time,TG Time,Wait,TGWait,PROMPT NFOUND,TECH SUPPORT,Description
1,gw4,routing/NAT/test_nat.py,test_ft_nat_docker_restart,,0:01:12,0:00:00.000,0:00:26.376,0:00:00.000,0:00:00,0:00:00,0,0,Module Configuration
2,gw4,routing/NAT/test_nat.py,test_ft_nat_docker_restart,Pass,0:00:46,0:00:00.000,0:00:09.345,0:00:00.000,0:00:20,0:00:00,0,0,Test case passed
3,gw4,routing/test_ndp.py,test_ft_ipv6_neighbor_entry,,0:04:08,0:02:05.194,0:00:16.622,0:00:00.000,0:00:10,0:00:00,0,0,Module Configuration
4,gw4,routing/test_ndp.py,test_ft_ipv6_neighbor_entry,Pass,0:00:18,0:00:00.000,0:00:09.183,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
5,gw5,routing/test_l3_performance.py,test_ft_l3_performance_enhancements_v4_route_intstall_withdraw,,0:00:50,0:00:00.000,0:00:17.416,0:00:00.000,0:00:00,0:00:00,0,0,Module Configuration
6,gw5,routing/test_l3_performance.py,test_ft_l3_performance_enhancements_v4_route_intstall_withdraw,Fail,0:02:02,0:00:00.000,0:00:06.809,0:00:00.000,0:00:00,0:00:00,0,0,Route table is not updated after advertising of routes on TG
7,gw5,routing/test_l3_performance.py,test_cli_validation_ip_address,Pass,0:01:26,0:00:15.233,0:00:46.050,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
8,gw5,routing/test_l3_performance.py,test_cli_validation_bgp_router_config,Pass,0:00:23,0:00:00.000,0:00:06.692,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
9,gw5,routing/test_arp.py,test_ft_arp_dynamic_renew_traffic_test,,0:03:17,0:02:03.996,0:00:16.506,0:00:00.000,0:00:10,0:00:00,0,0,Module Configuration
10,gw5,routing/test_arp.py,test_ft_arp_dynamic_renew_traffic_test,Pass,0:01:01,0:00:00.000,0:00:01.937,0:00:00.000,0:00:15,0:00:10,0,0,Test case passed
11,gw7,qos/test_qos_save_reboot.py,test_ft_qos_config_mgmt_verifying_config_with_save_reboot,,0:03:04,0:00:00.000,0:00:45.579,0:00:00.000,0:00:00,0:00:00,0,0,Module Configuration
12,gw7,qos/test_qos_save_reboot.py,test_ft_qos_config_mgmt_verifying_config_with_save_reboot,Pass,0:07:49,0:00:00.000,0:00:49.542,0:00:00.000,0:05:00,0:00:00,0,0,Test case passed
13,gw6,system/test_device_mgmt.py,test_ft_ip_static_ip_on_mgmt_intrf,,0:00:29,0:00:00.000,0:00:06.257,0:00:00.000,0:00:00,0:00:00,0,0,Module Configuration
14,gw6,system/test_device_mgmt.py,test_ft_ip_static_ip_on_mgmt_intrf,Pass,0:00:23,0:00:00.000,0:00:07.359,0:00:00.000,0:00:05,0:00:00,0,0,Test case passed
15,gw2,routing/BGP/test_bgp.py,TestBGPRif::test_ft_bgp_v6_link_local_bgp,,0:03:57,0:00:00.000,0:01:11.054,0:00:00.000,0:00:30,0:00:00,0,0,Module Configuration
16,gw2,routing/BGP/test_bgp.py,TestBGPRif::test_ft_bgp_v6_link_local_bgp,Pass,0:00:21,0:00:00.000,0:00:09.492,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
17,gw2,routing/BGP/test_bgp.py,TestBGPRif::test_ft_bgp_clear,Pass,0:00:16,0:00:00.000,0:00:04.044,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
18,gw2,routing/BGP/test_bgp.py,TestBGPRif::test_ft_bgp_peer_traffic_check,Pass,0:03:31,0:00:00.000,0:00:11.279,0:00:00.000,0:01:00,0:00:40,0,0,Test case passed
19,gw2,routing/BGP/test_bgp.py,TestBGPRif::test_ft_bgp_graceful_restart_and_aware_routers,Pass,0:00:13,0:00:00.000,0:00:03.677,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
20,gw2,routing/BGP/test_bgp.py,TestBGPRif::test_ft_bgp_ipv4_no_route_aggregation_for_exact_prefix_match,Fail,0:01:45,0:00:00.000,0:00:18.511,0:00:00.000,0:00:00,0:00:00,0,0,Test case Failed.
21,gw2,routing/BGP/test_bgp.py,TestBGPRif::test_ft_bgp_ipv4_route_aggregation_atomic_aggregate_without_as_set,Fail,0:01:47,0:00:00.000,0:00:07.843,0:00:00.000,0:00:05,0:00:00,0,0,Could not aggregate BGP prefix 123.1.0.0/16
22,gw2,routing/BGP/test_bgp.py,TestBGPRif::test_bgp_route_aggregation_4byteASN,Fail,0:00:42,0:00:00.000,0:00:06.606,0:00:00.000,0:00:00,0:00:00,0,0,Test case Failed Neighbour is failed to Establish between Leaf - TG
