Feature Type,Pass Rate,Executed,Pass,Non Pass,Not Run,Effective Pass Rate,Exec Time,SysLogs,Env Fail Rate,Skipped Rate,Script Error Rate,Unsupported Rate,CDT
OverAll,66.67%,132,88,44,3,68.22%,2:58:49,0,0.76%,0.00%,0.00%,1.52%,5:53:22
