Feature Type,Pass Rate,Executed,Pass,Non Pass,Not Run,Effective Pass Rate,Exec Time,SysLogs,Env Fail Rate,Skipped Rate,Script Error Rate,Unsupported Rate,CDT
OverAll,82.03%,128,105,23,6,86.07%,2:59:52,0,3.12%,0.00%,0.00%,1.56%,5:49:24
