#,Node,Feature,TestCase,Result,ResultType,ExecutedOn,Description,Function,Module,Devices,KnownIssue
1,gw1,Regression,ft_bgp_confedv6_config_adv,Pass,Mapped,2023-12-30 00:48:59,Test case passed,TestBGPConfed.test_ipv6_confed_route_distribution,routing/BGP/test_bgp_4node.py,"V1, V2, V3, V4",
2,gw1,Regression,ft_bgp_confedv6_route_reflector,Pass,Mapped,2023-12-30 00:49:46,Test case passed,TestBGPConfed.test_ipv6_confed_with_rr,routing/BGP/test_bgp_4node.py,"V1, V2, V3, V4",
3,gw1,Regression,ft_bgp_confedv6_route_maps_filter,Pass,Mapped,2023-12-30 00:50:23,Test case passed,TestBGPConfed.test_confed_route_distribution_with_rmap,routing/BGP/test_bgp_4node.py,"V1, V2, V3, V4",
4,gw1,Regression,ft_bgp_ibgp_RR_Loop,Pass,Mapped,2023-12-30 00:51:06,Test case passed,test_ft_bgp_ibgp_RR_Loop,routing/BGP/test_bgp_4node.py,"V1, V2, V3, V4",
5,gw1,Regression,test_ft_bgp_ebgp_community_sub,Pass,Mapped,2023-12-30 00:55:23,Test case passed,test_ft_bgp_ebgp_community_map,routing/BGP/test_bgp_4node.py,"V1, V2, V3, V4",
6,gw1,Regression,ft_bgp_ebgp_community_map,Pass,Mapped,2023-12-30 00:55:23,Test case passed,test_ft_bgp_ebgp_community_map,routing/BGP/test_bgp_4node.py,"V1, V2, V3, V4",
7,gw3,Regression,FtOtSoRtBgpPlFn006,Pass,Mapped,2023-12-30 01:04:36,Test case passed,TestBGPRif.test_ft_bgp_v6_link_local_bgp,routing/BGP/test_bgp.py,"V1, V2",
8,gw3,In-Memory Debug Log,FtOpSoSysImLogFn018,Fail,SubTest,2023-12-30 01:04:36,Test case Failed.,TestBGPRif.test_ft_bgp_v6_link_local_bgp,routing/BGP/test_bgp.py,"V1, V2",
9,gw3,Regression,ft_bgp_v6peer_vtysh_clear,Pass,Mapped,2023-12-30 01:04:51,Test case passed,TestBGPRif.test_ft_bgp_clear,routing/BGP/test_bgp.py,"V1, V2",
10,gw3,Regression,ft_bgp_v6peer_sonic_clear,Pass,Mapped,2023-12-30 01:04:51,Test case passed,TestBGPRif.test_ft_bgp_clear,routing/BGP/test_bgp.py,"V1, V2",
11,gw3,Regression,ft_bgp_v6peer_auth_simple,Pass,Mapped,2023-12-30 01:04:51,Test case passed,TestBGPRif.test_ft_bgp_clear,routing/BGP/test_bgp.py,"V1, V2",
12,gw3,Regression,ft_bgp_v4peer_vtysh_clear,Pass,Mapped,2023-12-30 01:04:51,Test case passed,TestBGPRif.test_ft_bgp_clear,routing/BGP/test_bgp.py,"V1, V2",
13,gw3,Regression,ft_bgp_v4peer_sonic_clear,Pass,Mapped,2023-12-30 01:04:51,Test case passed,TestBGPRif.test_ft_bgp_clear,routing/BGP/test_bgp.py,"V1, V2",
14,gw3,Regression,ft_bgp_v4peer_auth_simple,Pass,Mapped,2023-12-30 01:04:51,Test case passed,TestBGPRif.test_ft_bgp_clear,routing/BGP/test_bgp.py,"V1, V2",
15,gw3,Regression,ft_bgp_v4peer_asn4,Pass,Mapped,2023-12-30 01:04:51,Test case passed,TestBGPRif.test_ft_bgp_clear,routing/BGP/test_bgp.py,"V1, V2",
16,gw3,Regression,ft_bgp_sonic_show_summary_neigh,Pass,Mapped,2023-12-30 01:04:51,Test case passed,TestBGPRif.test_ft_bgp_clear,routing/BGP/test_bgp.py,"V1, V2",
17,gw2,VRF-Lite,FtOpSoRoVrfCli006,DUTFail,Mapped,2023-12-30 01:08:10,config command 'sudo sonic_installer list' failed,test_VrfFun001_06,routing/VRF/test_vrf.py,"V3, V4",
18,gw2,VRF-Lite,FtOpSoRoVrfCli001,DUTFail,Mapped,2023-12-30 01:08:10,config command 'sudo sonic_installer list' failed,test_VrfFun001_06,routing/VRF/test_vrf.py,"V3, V4",
19,gw3,Regression,ft_ipv4_bgp_ibgp_ebgp_traffic,Pass,Mapped,2023-12-30 01:08:23,Test case passed,TestBGPRif.test_ft_bgp_peer_traffic_check,routing/BGP/test_bgp.py,"V1, V2",
20,gw3,Regression,ft_bgp_update_delay_timer,Pass,Mapped,2023-12-30 01:08:23,Test case passed,TestBGPRif.test_ft_bgp_peer_traffic_check,routing/BGP/test_bgp.py,"V1, V2",
21,gw3,Regression,FtOtSoRtBgp4Fn049,Pass,Mapped,2023-12-30 01:08:23,Test case passed,TestBGPRif.test_ft_bgp_peer_traffic_check,routing/BGP/test_bgp.py,"V1, V2",
22,gw3,Regression,FtOtSoRtBgp4Fn025,Pass,Mapped,2023-12-30 01:08:23,Test case passed,TestBGPRif.test_ft_bgp_peer_traffic_check,routing/BGP/test_bgp.py,"V1, V2",
23,gw3,Regression,FtOtSoRtBgp4Fn063,Pass,Mapped,2023-12-30 01:08:35,Test case passed,TestBGPRif.test_ft_bgp_graceful_restart_and_aware_routers,routing/BGP/test_bgp.py,"V1, V2",
24,gw2,VRF-Lite,FtOpSoRoVrfFun037,Pass,Mapped,2023-12-30 01:08:38,Test case passed,test_VrfFun_26_27,routing/VRF/test_vrf.py,"V3, V4",
25,gw2,VRF-Lite,FtOpSoRoVrfFun027,Pass,Mapped,2023-12-30 01:08:38,Test case passed,test_VrfFun_26_27,routing/VRF/test_vrf.py,"V3, V4",
26,gw2,VRF-Lite,FtOpSoRoVrfFun026,Pass,Mapped,2023-12-30 01:08:38,Test case passed,test_VrfFun_26_27,routing/VRF/test_vrf.py,"V3, V4",
27,gw3,Regression,FtOtSoRtBgp4Fn001,Pass,Mapped,2023-12-30 01:10:18,Test case passed,TestBGPRif.test_ft_bgp_ipv4_no_route_aggregation_for_exact_prefix_match,routing/BGP/test_bgp.py,"V1, V2",
28,gw2,VRF-Lite,FtOpSoRoVrfFun014,Pass,Mapped,2023-12-30 01:10:29,Test case passed,test_VrfFun_10_12_14,routing/VRF/test_vrf.py,"V3, V4",
29,gw2,VRF-Lite,FtOpSoRoVrfFun012,Pass,Mapped,2023-12-30 01:10:29,Test case passed,test_VrfFun_10_12_14,routing/VRF/test_vrf.py,"V3, V4",
30,gw2,VRF-Lite,FtOpSoRoVrfFun010,Pass,Mapped,2023-12-30 01:10:29,Test case passed,test_VrfFun_10_12_14,routing/VRF/test_vrf.py,"V3, V4",
31,gw2,VRF-Lite,FtOpSoRoVrfFun045,Pass,Mapped,2023-12-30 01:11:12,Test case passed,test_VrfFun_20_24_25_32_33_44_45,routing/VRF/test_vrf.py,"V3, V4",
32,gw2,VRF-Lite,FtOpSoRoVrfFun044,Pass,Mapped,2023-12-30 01:11:12,Test case passed,test_VrfFun_20_24_25_32_33_44_45,routing/VRF/test_vrf.py,"V3, V4",
33,gw2,VRF-Lite,FtOpSoRoVrfFun033,Pass,Mapped,2023-12-30 01:11:12,Test case passed,test_VrfFun_20_24_25_32_33_44_45,routing/VRF/test_vrf.py,"V3, V4",
34,gw2,VRF-Lite,FtOpSoRoVrfFun032,Pass,Mapped,2023-12-30 01:11:12,Test case passed,test_VrfFun_20_24_25_32_33_44_45,routing/VRF/test_vrf.py,"V3, V4",
35,gw2,VRF-Lite,FtOpSoRoVrfFun025,Pass,Mapped,2023-12-30 01:11:12,Test case passed,test_VrfFun_20_24_25_32_33_44_45,routing/VRF/test_vrf.py,"V3, V4",
36,gw2,VRF-Lite,FtOpSoRoVrfFun024,Pass,Mapped,2023-12-30 01:11:12,Test case passed,test_VrfFun_20_24_25_32_33_44_45,routing/VRF/test_vrf.py,"V3, V4",
37,gw2,VRF-Lite,FtOpSoRoVrfFun020,Pass,Mapped,2023-12-30 01:11:12,Test case passed,test_VrfFun_20_24_25_32_33_44_45,routing/VRF/test_vrf.py,"V3, V4",
38,gw3,Regression,FtOtSoRtBgp4Fn002,Fail,Mapped,2023-12-30 01:11:59,Test case Failed.,TestBGPRif.test_ft_bgp_ipv4_route_aggregation_atomic_aggregate_without_as_set,routing/BGP/test_bgp.py,"V1, V2",
39,gw3,Regression,FtOtSoRtBgp4Fn061,Pass,Mapped,2023-12-30 01:13:19,Test case passed,TestBGPRif.test_bgp_route_aggregation_4byteASN,routing/BGP/test_bgp.py,"V1, V2",
40,gw3,Regression,FtOtSoRtBgpPlFn001,Pass,Mapped,2023-12-30 01:14:21,Test case passed,TestBGPRif.test_ft_bgp_ipv6_route_aggregation_with_as_set,routing/BGP/test_bgp.py,"V1, V2",
41,gw3,Regression,FtOtSoRtBgp4Fn060,Pass,Mapped,2023-12-30 01:14:54,Test case passed,TestBGPRif.test_ft_bgp_v4_dyn_nbr,routing/BGP/test_bgp.py,"V1, V2",
42,gw3,Regression,FtOtSoRtBgpPlFn004,Pass,Mapped,2023-12-30 01:15:24,Test case passed,TestBGPRif.test_ft_bgp_v6_dyn_nbr,routing/BGP/test_bgp.py,"V1, V2",
43,gw3,Regression,FtOtSoRtBgp4Fn019,Pass,Mapped,2023-12-30 01:17:40,Test case passed,TestBGPRif.test_ft_bgp_v4_max_dyn_nbr,routing/BGP/test_bgp.py,"V1, V2",
44,gw3,Regression,FtOtSoRtBgp4Fn078,Pass,Mapped,2023-12-30 01:17:59,Test case passed,TestBGPRif.test_ft_bgp_rmap,routing/BGP/test_bgp.py,"V1, V2",
45,gw2,VRF-Lite,FtOpSoRoVrfFun050,Pass,Mapped,2023-12-30 01:18:09,Test case passed,test_VrfFun_05_50,routing/VRF/test_vrf.py,"V3, V4",
46,gw2,VRF-Lite,FtOpSoRoVrfCli005,Pass,Mapped,2023-12-30 01:18:09,Test case passed,test_VrfFun_05_50,routing/VRF/test_vrf.py,"V3, V4",
47,gw3,Regression,FtOtSoRtBgp4Fn034,Pass,Mapped,2023-12-30 01:19:56,The operation is successful,TestBGPIPvxRouteAdvertisementFilter.test_redistribute_connected_ipv4,routing/BGP/test_bgp.py,"V1, V2",
48,gw3,Regression,FtOtSoRtBgp4Fn033,Pass,Mapped,2023-12-30 01:20:16,Test case passed,TestBGPIPvxRouteAdvertisementFilter.test_redistribute_static_ipv4,routing/BGP/test_bgp.py,"V1, V2",
49,gw3,Regression,FtOtSoRtBgp4Fn018,Pass,Mapped,2023-12-30 01:20:31,Test case passed,TestBGPIPvxRouteAdvertisementFilter.test_distribute_list_in_ipv4,routing/BGP/test_bgp.py,"V1, V2",
50,gw3,Regression,FtOtSoRtBgp4Fn077,Pass,Mapped,2023-12-30 01:20:46,Test case passed,TestBGPIPvxRouteAdvertisementFilter.test_filter_list_in_ipv4,routing/BGP/test_bgp.py,"V1, V2",
51,gw3,Regression,FtOtSoRtBgp4Fn039,Pass,Mapped,2023-12-30 01:20:46,Test case passed,TestBGPIPvxRouteAdvertisementFilter.test_filter_list_in_ipv4,routing/BGP/test_bgp.py,"V1, V2",
52,gw3,Regression,ft_bgp_outbound_routefilter,Pass,Mapped,2023-12-30 01:21:13,Test case passed,TestBGPIPvxRouteAdvertisementFilter.test_prefix_list_out_ipv4,routing/BGP/test_bgp.py,"V1, V2",
53,gw3,Regression,FtOtSoRtBgp4Fn036,Pass,Mapped,2023-12-30 01:21:13,Test case passed,TestBGPIPvxRouteAdvertisementFilter.test_prefix_list_out_ipv4,routing/BGP/test_bgp.py,"V1, V2",
54,gw3,Regression,FtOtSoRtBgp4Fn032,Pass,Mapped,2023-12-30 01:21:29,Test case passed,TestBGPIPvxRouteAdvertisementFilter.test_default_originate_ipv4,routing/BGP/test_bgp.py,"V1, V2",
55,gw3,Regression,FtOtSoRtBgp4Fn027,Unsupported,Mapped,2023-12-30 01:21:40,UI 'klish' unsupported router bgp 65001,TestBGPIPvxRouteAdvertisementFilter.test_route_map_in_ipv4,routing/BGP/test_bgp.py,"V1, V2",
56,gw3,Regression,ft_bgp_v6peer_route_redist_static_conn,Pass,Mapped,2023-12-30 01:21:59,The operation is successful,TestBGPIPvxRouteAdvertisementFilter.test_redistribute_connected_ipv6,routing/BGP/test_bgp.py,"V1, V2",
57,gw3,Regression,bgp_redis_st_ipv6,Pass,Mapped,2023-12-30 01:22:20,Test case passed,TestBGPIPvxRouteAdvertisementFilter.test_redistribute_static_ipv6,routing/BGP/test_bgp.py,"V1, V2",
58,gw3,Regression,ft_bgp_v6_as_path_acl,Pass,Mapped,2023-12-30 01:22:34,Test case passed,TestBGPIPvxRouteAdvertisementFilter.test_distribute_list_in_ipv6,routing/BGP/test_bgp.py,"V1, V2",
59,gw3,Regression,FtOtSoRtBgpPlFn014,Pass,Mapped,2023-12-30 01:22:34,Test case passed,TestBGPIPvxRouteAdvertisementFilter.test_distribute_list_in_ipv6,routing/BGP/test_bgp.py,"V1, V2",
60,gw3,Regression,FtOtSoRtBgpPlFn012,Pass,Mapped,2023-12-30 01:22:34,Test case passed,TestBGPIPvxRouteAdvertisementFilter.test_distribute_list_in_ipv6,routing/BGP/test_bgp.py,"V1, V2",
