#,Module,Devices,Models,Chips,TGen,Count,Pass,Rate,Time
1,system/test_snapshot.py,V4,UNKNOWN,VS,scapy,2,2,100.00%,0:01:00
2,system/test_ntp.py,V4,UNKNOWN,VS,scapy,3,3,100.00%,0:15:21
3,system/test_snmp.py,V4,UNKNOWN,VS,scapy,42,40,95.24%,0:06:38
4,security/test_tacacs.py,V4,UNKNOWN,VS,scapy,6,6,100.00%,0:02:56
