#,Feature,TestCase,Result,ResultType,ExecutedOn,Description,Function,Module,Devices,KnownIssue
1,Instrumentation,ft_sf_wm_telemetry_interval,Pass,Mapped,2023-12-27 05:57:56,verification of configured telemetry interval and reset to default interval is successful,test_ft_watermark_telemetry_interval,system/test_snapshot.py,V4,
2,Instrumentation Enhancements,ft_sf_snapshot_tam_Error_Logs,Pass,SubTest,2023-12-27 05:57:56,Error logs are getting generated on the device,test_ft_watermark_telemetry_interval,system/test_snapshot.py,V4,
3,Regression,ft_ntp_message_log_display_with_correct_time,Pass,Mapped,2023-12-27 06:14:44,Test case passed,test_ft_ntp_disable_enable_with_message_log,system/test_ntp.py,V4,
4,Regression,ft_ntp_disable_ntp_enable_ntp,Pass,Mapped,2023-12-27 06:14:44,Test case passed,test_ft_ntp_disable_enable_with_message_log,system/test_ntp.py,V4,
5,Regression,ft_ntp_existsconfig,Pass,Mapped,2023-12-27 06:14:55,Test case passed,test_ntp_exists_config,system/test_ntp.py,V4,
6,Regression,ft_snmp_sysName,Pass,Mapped,2023-12-27 06:18:18,Test case passed,test_ft_snmp_sysName,system/test_snmp.py,V4,
7,Regression,ft_snmp_test_syUpTime,Pass,Mapped,2023-12-27 06:18:23,Test case passed,test_ft_snmp_test_syUpTime,system/test_snmp.py,V4,
8,Regression,ft_snmp_sysDescr,Pass,Mapped,2023-12-27 06:18:30,Test case passed,test_ft_snmp_sysDescr,system/test_snmp.py,V4,
9,Regression,FtOpSoSySnFn008,Pass,Mapped,2023-12-27 06:18:39,Test case passed,test_ft_snmp_mib_2,system/test_snmp.py,V4,
10,Regression,FtOpSoSySnFn009,Pass,Mapped,2023-12-27 06:18:44,Test case passed,test_ft_snmp_if_mib_all,system/test_snmp.py,V4,
11,Regression,FtOpSoSySnFn010,Pass,Mapped,2023-12-27 06:18:48,Test case passed,test_ft_snmp_entity_mib_all,system/test_snmp.py,V4,
12,Regression,FtOpSoSySnFn013,Pass,Mapped,2023-12-27 06:18:52,Test case passed,test_ft_snmp_dot1q_dot1db_mib,system/test_snmp.py,V4,
13,Regression,FtOpSoSySnFn012,Pass,Mapped,2023-12-27 06:18:52,Test case passed,test_ft_snmp_dot1q_dot1db_mib,system/test_snmp.py,V4,
14,Regression,FtOpSoSySnFn015,Pass,Mapped,2023-12-27 06:19:05,Test case passed,test_ft_snmp_root_node_walk,system/test_snmp.py,V4,
