#,Node,Feature,TestCase,Result,ResultType,ExecutedOn,Description,Function,Module,Devices,KnownIssue
1,gw1,Regression,ft_bgp_confedv6_config_adv,Fail,Mapped,2024-01-01 22:40:02,Fail: Route advertised by DUT1 not found on DUT3,TestBGPConfed.test_ipv6_confed_route_distribution,routing/BGP/test_bgp_4node.py,"V1, V2, V3, V4",
2,gw1,Regression,ft_bgp_confedv6_route_reflector,Fail,Mapped,2024-01-01 22:40:50,Fail: DUT4 did not learn the routes advertised by peer DUT2,TestBGPConfed.test_ipv6_confed_with_rr,routing/BGP/test_bgp_4node.py,"V1, V2, V3, V4",
3,gw1,Regression,ft_bgp_confedv6_route_maps_filter,Pass,Mapped,2024-01-01 22:41:29,Test case passed,TestBGPConfed.test_confed_route_distribution_with_rmap,routing/BGP/test_bgp_4node.py,"V1, V2, V3, V4",
4,gw1,Regression,ft_bgp_ibgp_RR_Loop,ScriptError,Mapped,2024-01-01 22:42:14,Exception IndexError list index out of range in file /tests/routing/BGP/test_bgp_4node.py at line 690,test_ft_bgp_ibgp_RR_Loop,routing/BGP/test_bgp_4node.py,"V1, V2, V3, V4",
5,gw1,Regression,test_ft_bgp_ebgp_community_sub,Pass,Mapped,2024-01-01 22:46:33,Test case passed,test_ft_bgp_ebgp_community_map,routing/BGP/test_bgp_4node.py,"V1, V2, V3, V4",
6,gw1,Regression,ft_bgp_ebgp_community_map,Pass,Mapped,2024-01-01 22:46:33,Test case passed,test_ft_bgp_ebgp_community_map,routing/BGP/test_bgp_4node.py,"V1, V2, V3, V4",
7,gw3,Regression,FtOtSoRtBgpPlFn006,Pass,Mapped,2024-01-01 22:58:17,Test case passed,TestBGPRif.test_ft_bgp_v6_link_local_bgp,routing/BGP/test_bgp.py,"V1, V2",
8,gw3,In-Memory Debug Log,FtOpSoSysImLogFn018,Fail,SubTest,2024-01-01 22:58:17,Test case Failed.,TestBGPRif.test_ft_bgp_v6_link_local_bgp,routing/BGP/test_bgp.py,"V1, V2",
9,gw3,Regression,ft_bgp_v6peer_vtysh_clear,Pass,Mapped,2024-01-01 22:58:33,Test case passed,TestBGPRif.test_ft_bgp_clear,routing/BGP/test_bgp.py,"V1, V2",
10,gw3,Regression,ft_bgp_v6peer_sonic_clear,Pass,Mapped,2024-01-01 22:58:33,Test case passed,TestBGPRif.test_ft_bgp_clear,routing/BGP/test_bgp.py,"V1, V2",
11,gw3,Regression,ft_bgp_v6peer_auth_simple,Pass,Mapped,2024-01-01 22:58:33,Test case passed,TestBGPRif.test_ft_bgp_clear,routing/BGP/test_bgp.py,"V1, V2",
12,gw3,Regression,ft_bgp_v4peer_vtysh_clear,Pass,Mapped,2024-01-01 22:58:33,Test case passed,TestBGPRif.test_ft_bgp_clear,routing/BGP/test_bgp.py,"V1, V2",
13,gw3,Regression,ft_bgp_v4peer_sonic_clear,Pass,Mapped,2024-01-01 22:58:33,Test case passed,TestBGPRif.test_ft_bgp_clear,routing/BGP/test_bgp.py,"V1, V2",
14,gw3,Regression,ft_bgp_v4peer_auth_simple,Pass,Mapped,2024-01-01 22:58:33,Test case passed,TestBGPRif.test_ft_bgp_clear,routing/BGP/test_bgp.py,"V1, V2",
15,gw3,Regression,ft_bgp_v4peer_asn4,Pass,Mapped,2024-01-01 22:58:33,Test case passed,TestBGPRif.test_ft_bgp_clear,routing/BGP/test_bgp.py,"V1, V2",
16,gw3,Regression,ft_bgp_sonic_show_summary_neigh,Pass,Mapped,2024-01-01 22:58:33,Test case passed,TestBGPRif.test_ft_bgp_clear,routing/BGP/test_bgp.py,"V1, V2",
17,gw3,Regression,ft_ipv4_bgp_ibgp_ebgp_traffic,Pass,Mapped,2024-01-01 23:02:04,Test case passed,TestBGPRif.test_ft_bgp_peer_traffic_check,routing/BGP/test_bgp.py,"V1, V2",
18,gw3,Regression,ft_bgp_update_delay_timer,Pass,Mapped,2024-01-01 23:02:04,Test case passed,TestBGPRif.test_ft_bgp_peer_traffic_check,routing/BGP/test_bgp.py,"V1, V2",
19,gw3,Regression,FtOtSoRtBgp4Fn049,Pass,Mapped,2024-01-01 23:02:04,Test case passed,TestBGPRif.test_ft_bgp_peer_traffic_check,routing/BGP/test_bgp.py,"V1, V2",
20,gw3,Regression,FtOtSoRtBgp4Fn025,Pass,Mapped,2024-01-01 23:02:04,Test case passed,TestBGPRif.test_ft_bgp_peer_traffic_check,routing/BGP/test_bgp.py,"V1, V2",
21,gw3,Regression,FtOtSoRtBgp4Fn063,Pass,Mapped,2024-01-01 23:02:16,Test case passed,TestBGPRif.test_ft_bgp_graceful_restart_and_aware_routers,routing/BGP/test_bgp.py,"V1, V2",
22,gw3,Regression,FtOtSoRtBgp4Fn001,Fail,Mapped,2024-01-01 23:03:58,Test case Failed.,TestBGPRif.test_ft_bgp_ipv4_no_route_aggregation_for_exact_prefix_match,routing/BGP/test_bgp.py,"V1, V2",
23,gw3,Regression,FtOtSoRtBgp4Fn002,Fail,Mapped,2024-01-01 23:05:39,Test case Failed.,TestBGPRif.test_ft_bgp_ipv4_route_aggregation_atomic_aggregate_without_as_set,routing/BGP/test_bgp.py,"V1, V2",
24,gw3,Regression,FtOtSoRtBgp4Fn061,Fail,Mapped,2024-01-01 23:06:19,Test case Failed Neighbour is failed to Establish between Leaf - TG,TestBGPRif.test_bgp_route_aggregation_4byteASN,routing/BGP/test_bgp.py,"V1, V2",
25,gw3,Regression,FtOtSoRtBgpPlFn001,Fail,Mapped,2024-01-01 23:07:13,bgp route 6002:1::0/64 info not found,TestBGPRif.test_ft_bgp_ipv6_route_aggregation_with_as_set,routing/BGP/test_bgp.py,"V1, V2",
26,gw3,Regression,FtOtSoRtBgp4Fn060,Pass,Mapped,2024-01-01 23:07:47,Test case passed,TestBGPRif.test_ft_bgp_v4_dyn_nbr,routing/BGP/test_bgp.py,"V1, V2",
27,gw3,Regression,FtOtSoRtBgpPlFn004,Pass,Mapped,2024-01-01 23:08:19,Test case passed,TestBGPRif.test_ft_bgp_v6_dyn_nbr,routing/BGP/test_bgp.py,"V1, V2",
28,gw3,Regression,FtOtSoRtBgp4Fn019,Pass,Mapped,2024-01-01 23:10:40,Test case passed,TestBGPRif.test_ft_bgp_v4_max_dyn_nbr,routing/BGP/test_bgp.py,"V1, V2",
29,gw3,Regression,FtOtSoRtBgp4Fn078,Pass,Mapped,2024-01-01 23:11:00,Test case passed,TestBGPRif.test_ft_bgp_rmap,routing/BGP/test_bgp.py,"V1, V2",
30,gw3,Regression,FtOtSoRtBgp4Fn034,Fail,Mapped,2024-01-01 23:13:00,The operation is failed.,TestBGPIPvxRouteAdvertisementFilter.test_redistribute_connected_ipv4,routing/BGP/test_bgp.py,"V1, V2",
31,gw3,Regression,FtOtSoRtBgp4Fn033,Fail,Mapped,2024-01-01 23:13:22,static on dut1 is not a subset of dut1 learned route on dut2,TestBGPIPvxRouteAdvertisementFilter.test_redistribute_static_ipv4,routing/BGP/test_bgp.py,"V1, V2",
32,gw3,Regression,FtOtSoRtBgp4Fn018,Pass,Mapped,2024-01-01 23:13:37,Test case passed,TestBGPIPvxRouteAdvertisementFilter.test_distribute_list_in_ipv4,routing/BGP/test_bgp.py,"V1, V2",
33,gw3,Regression,FtOtSoRtBgp4Fn077,Pass,Mapped,2024-01-01 23:13:52,Test case passed,TestBGPIPvxRouteAdvertisementFilter.test_filter_list_in_ipv4,routing/BGP/test_bgp.py,"V1, V2",
34,gw3,Regression,FtOtSoRtBgp4Fn039,Pass,Mapped,2024-01-01 23:13:52,Test case passed,TestBGPIPvxRouteAdvertisementFilter.test_filter_list_in_ipv4,routing/BGP/test_bgp.py,"V1, V2",
35,gw3,Regression,ft_bgp_outbound_routefilter,Pass,Mapped,2024-01-01 23:14:20,Test case passed,TestBGPIPvxRouteAdvertisementFilter.test_prefix_list_out_ipv4,routing/BGP/test_bgp.py,"V1, V2",
36,gw3,Regression,FtOtSoRtBgp4Fn036,Pass,Mapped,2024-01-01 23:14:20,Test case passed,TestBGPIPvxRouteAdvertisementFilter.test_prefix_list_out_ipv4,routing/BGP/test_bgp.py,"V1, V2",
37,gw3,Regression,FtOtSoRtBgp4Fn032,Fail,Mapped,2024-01-01 23:14:36,default route not advertised,TestBGPIPvxRouteAdvertisementFilter.test_default_originate_ipv4,routing/BGP/test_bgp.py,"V1, V2",
38,gw3,Regression,FtOtSoRtBgp4Fn027,Unsupported,Mapped,2024-01-01 23:14:48,UI 'klish' unsupported router bgp 65001,TestBGPIPvxRouteAdvertisementFilter.test_route_map_in_ipv4,routing/BGP/test_bgp.py,"V1, V2",
39,gw3,Regression,ft_bgp_v6peer_route_redist_static_conn,Fail,Mapped,2024-01-01 23:15:07,The operation is failed.,TestBGPIPvxRouteAdvertisementFilter.test_redistribute_connected_ipv6,routing/BGP/test_bgp.py,"V1, V2",
40,gw3,Regression,bgp_redis_st_ipv6,Fail,Mapped,2024-01-01 23:15:31,static on dut1 is not a subset of dut1 learned route on dut2,TestBGPIPvxRouteAdvertisementFilter.test_redistribute_static_ipv6,routing/BGP/test_bgp.py,"V1, V2",
41,gw3,Regression,ft_bgp_v6_as_path_acl,Pass,Mapped,2024-01-01 23:15:46,Test case passed,TestBGPIPvxRouteAdvertisementFilter.test_distribute_list_in_ipv6,routing/BGP/test_bgp.py,"V1, V2",
42,gw3,Regression,FtOtSoRtBgpPlFn014,Pass,Mapped,2024-01-01 23:15:46,Test case passed,TestBGPIPvxRouteAdvertisementFilter.test_distribute_list_in_ipv6,routing/BGP/test_bgp.py,"V1, V2",
43,gw3,Regression,FtOtSoRtBgpPlFn012,Pass,Mapped,2024-01-01 23:15:46,Test case passed,TestBGPIPvxRouteAdvertisementFilter.test_distribute_list_in_ipv6,routing/BGP/test_bgp.py,"V1, V2",
44,gw3,Regression,FtOtSoRtBgpPlFn007,Pass,Mapped,2024-01-01 23:16:01,Test case passed,TestBGPIPvxRouteAdvertisementFilter.test_filter_list_in_ipv6,routing/BGP/test_bgp.py,"V1, V2",
45,gw3,Regression,FtOtSoRtBgpPlFn016,Pass,Mapped,2024-01-01 23:16:17,Test case passed,TestBGPIPvxRouteAdvertisementFilter.test_prefix_list_out_ipv6,routing/BGP/test_bgp.py,"V1, V2",
46,gw3,Regression,FtOtSoRtBgpPlFn018,Pass,Mapped,2024-01-01 23:16:33,Test case passed,TestBGPIPvxRouteAdvertisementFilter.test_filter_list_out_ipv6,routing/BGP/test_bgp.py,"V1, V2",
47,gw3,Regression,bgp_default_ipv6,Fail,Mapped,2024-01-01 23:16:49,default route not advertised,TestBGPIPvxRouteAdvertisementFilter.test_default_originate_ipv6,routing/BGP/test_bgp.py,"V1, V2",
48,gw3,Regression,FtOtSoRtBgpPlFn038,Fail,Mapped,2024-01-01 23:17:10,Entry not found,TestBGPIPvxRouteAdvertisementFilter.test_route_map_in_ipv6,routing/BGP/test_bgp.py,"V1, V2",
49,gw3,Regression,FtOtSoRtBgp4Fn016,Pass,Mapped,2024-01-01 23:17:35,The operation is successful,TestBGPIPvxRouteAdvertisementFilter.test_bgp_route_map_with_community,routing/BGP/test_bgp.py,"V1, V2",
50,gw3,Regression,FtOtSoRtBgp4Fn014,Pass,Mapped,2024-01-01 23:18:08,Test case passed,TestBGPIPvxRouteAdvertisementFilter.test_bgp_ebgp4_nbr_update_source,routing/BGP/test_bgp.py,"V1, V2",
51,gw3,Regression,FtOtSoRtBgp4Fn015,Pass,Mapped,2024-01-01 23:24:20,Test case passed,TestBGPIPvxRouteAdvertisementFilter.test_bgp_ebgp4_nbr_authentication,routing/BGP/test_bgp.py,"V1, V2",
52,gw3,Regression,FtOtSoRtBgpPlFn002,Fail,Mapped,2024-01-01 23:24:46,Test case Failed.,TestBGPIPvxRouteAdvertisementFilter.test_route_aggregate_ipv6,routing/BGP/test_bgp.py,"V1, V2",
53,gw2,L3 Scale and Performance,FtRtPerfFn024,Pass,Mapped,2024-01-01 23:24:47,Test case passed,test_vrf_scale,routing/VRF/test_vrf_scale.py,"V3, V4",
54,gw2,L3 Scale and Performance,FtRtPerfFn023,Pass,Mapped,2024-01-01 23:24:47,Test case passed,test_vrf_scale,routing/VRF/test_vrf_scale.py,"V3, V4",
55,gw2,VRF-Lite,FtOpSoRoVrfFun052,Pass,Mapped,2024-01-01 23:24:47,Test case passed,test_vrf_scale,routing/VRF/test_vrf_scale.py,"V3, V4",
56,gw3,Regression,FtOtSoRtBgpPlFn005,Fail,Mapped,2024-01-01 23:25:01,Entry not found,TestBGPIPvxRouteAdvertisementFilter.test_static_blackhole_rt_redistribute_with_routemap_ipv6,routing/BGP/test_bgp.py,"V1, V2",
57,gw2,VRF-Lite,FtOpSoRoVrfScl057,Pass,Mapped,2024-01-01 23:26:54,Test case passed,test_vrf_route_leak,routing/VRF/test_vrf_scale.py,"V3, V4",
58,gw3,Regression,bgp_lag_clear,Pass,Mapped,2024-01-01 23:26:54,Test case passed,TestBGPVeLag.test_ft_bgp_clear,routing/BGP/test_bgp.py,"V1, V2",
59,gw3,Regression,FtOtSoRtBgpPlFn032,Pass,Mapped,2024-01-01 23:30:25,Test case passed,TestBGPVeLag.test_ft_bgp_peer_traffic_check,routing/BGP/test_bgp.py,"V1, V2",
60,gw3,Regression,FtOtSoRtBgp4Fn070,Pass,Mapped,2024-01-01 23:30:25,Test case passed,TestBGPVeLag.test_ft_bgp_peer_traffic_check,routing/BGP/test_bgp.py,"V1, V2",
61,gw3,Regression,FtOtSoRtBgp4Fn069,Pass,Mapped,2024-01-01 23:30:25,Test case passed,TestBGPVeLag.test_ft_bgp_peer_traffic_check,routing/BGP/test_bgp.py,"V1, V2",
