#,Module,TestFunction,Result,TimeTaken,ExecutedOn,Syslogs,FCLI,TSSH,DCNT,Description,Devices,KnownIssue,Doc
1,routing/test_l3_performance.py,,,0:00:29,2024-01-06 02:29:20,0,1,0,1,Module Prolog,V3,,
2,routing/test_l3_performance.py,test_ft_l3_performance_enhancements_v4_route_intstall_withdraw,Fail,0:02:01,2024-01-06 02:30:02,0,1,0,1,Route table is not updated after advertising of routes on TG,V3,,
3,routing/test_l3_performance.py,test_cli_validation_ip_address,Pass,0:01:14,2024-01-06 02:31:16,0,1,0,1,Test case passed,V3,,
4,routing/test_l3_performance.py,test_cli_validation_bgp_router_config,Pass,0:00:23,2024-01-06 02:31:38,0,1,0,1,Test case passed,V3,,
5,routing/test_l3_performance.py,,,0:00:17,2024-01-06 02:31:55,0,1,0,1,Module Epilog,V3,,
6,routing/test_ndp.py,,,0:01:44,2024-01-06 02:35:27,0,1,0,1,Module Prolog,V3,,
7,routing/test_ndp.py,test_ft_ipv6_neighbor_entry,Fail,0:00:08,2024-01-06 02:35:30,0,1,0,1,ndp table is not updated with the dynamic entry,V3,,
8,routing/test_ndp.py,,,0:00:11,2024-01-06 02:35:40,0,1,0,1,Module Epilog,V3,,
9,system/test_device_mgmt.py,,,0:00:33,2024-01-06 02:38:03,0,1,0,1,Module Prolog,V3,,
10,system/test_device_mgmt.py,test_ft_ip_static_ip_on_mgmt_intrf,ScriptError,0:01:16,2024-01-06 02:39:14,0,1,0,1,Exception SPyTestCmdException Command Exception: sudo -s ip route add default via None in file /spytest/net.py at line 1636,V3,,Scenario: Verify the configuration of static ip address on eth0 interface and check the reachability
11,system/test_device_mgmt.py,,,0:00:05,2024-01-06 02:39:18,0,1,0,1,Module Epilog,V3,,
