Feature Name,Pass Rate,Executed,Pass,Non Pass,Not Run,Effective Pass Rate,Exec Time,SysLogs,Env Fail Rate,Skipped Rate,Script Error Rate,Unsupported Rate,CDT
,60.71%,28,17,11,1,62.96%,1:15:34,0,0.00%,0.00%,0.00%,3.57%,2:31:08
L3 Scale and Performance,0.00%,2,0,2,0,0.00%,0:35:47,0,0.00%,0.00%,0.00%,0.00%,1:11:34
Sanity,0.00%,1,0,1,0,0.00%,0:04:02,0,0.00%,0.00%,0.00%,0.00%,0:08:04
VRF-Lite,50.00%,4,2,2,0,50.00%,0:25:31,0,0.00%,0.00%,0.00%,0.00%,0:51:02
RIF Counters,50.00%,4,2,2,1,66.67%,0:02:09,0,0.00%,0.00%,0.00%,25.00%,0:04:18
Regression,76.47%,17,13,4,0,76.47%,0:08:05,0,0.00%,0.00%,0.00%,0.00%,0:16:10
