#,Module,Function,DUTs,MEM-INITIAL,MEM-FINAL,MEM-DIFF,CPU-INITIAL,CPU-FINAL,CPU-DIFF
0,routing/NAT/test_nat.py,test_ft_nat_docker_restart,1,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
1,routing/NAT/test_nat.py, --Module--,1,NE,NE,NE,NE,NE,NE
0,system/test_device_mgmt.py,test_ft_ip_static_ip_on_mgmt_intrf,1,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
2,system/test_device_mgmt.py, --Module--,1,NE,NE,NE,NE,NE,NE
