Feature Name,Pass Rate,Executed,Pass,Non Pass,Not Run,Effective Pass Rate,Exec Time,SysLogs,Env Fail Rate,Skipped Rate,Script Error Rate,Unsupported Rate,CDT
,69.62%,79,55,24,3,72.37%,1:08:05,0,1.27%,0.00%,0.00%,2.53%,2:16:10
In-Memory Debug Log,0.00%,1,0,1,0,0.00%,0:00:00,0,0.00%,0.00%,0.00%,0.00%,0:00:00
Sanity,0.00%,1,0,1,0,0.00%,0:03:49,0,0.00%,0.00%,0.00%,0.00%,0:07:38
RIF Counters,50.00%,4,2,2,1,66.67%,0:03:01,0,0.00%,0.00%,0.00%,25.00%,0:06:02
Regression,72.46%,69,50,19,2,74.63%,0:54:54,0,1.45%,0.00%,0.00%,1.45%,1:49:48
sFlow Hardening,75.00%,4,3,1,0,75.00%,0:06:21,0,0.00%,0.00%,0.00%,0.00%,0:12:42
