#,Node,Feature,TestCase,Result,ResultType,ExecutedOn,Description,Function,Module,Devices,KnownIssue
1,gw1,Regression,ft_bgp_confedv6_config_adv,Pass,Mapped,2024-01-02 22:45:43,Test case passed,TestBGPConfed.test_ipv6_confed_route_distribution,routing/BGP/test_bgp_4node.py,"V1, V2, V3, V4",
2,gw1,Regression,ft_bgp_confedv6_route_reflector,Pass,Mapped,2024-01-02 22:46:30,Test case passed,TestBGPConfed.test_ipv6_confed_with_rr,routing/BGP/test_bgp_4node.py,"V1, V2, V3, V4",
3,gw1,Regression,ft_bgp_confedv6_route_maps_filter,Pass,Mapped,2024-01-02 22:47:08,Test case passed,TestBGPConfed.test_confed_route_distribution_with_rmap,routing/BGP/test_bgp_4node.py,"V1, V2, V3, V4",
4,gw1,Regression,ft_bgp_ibgp_RR_Loop,Pass,Mapped,2024-01-02 22:47:50,Test case passed,test_ft_bgp_ibgp_RR_Loop,routing/BGP/test_bgp_4node.py,"V1, V2, V3, V4",
5,gw1,Regression,test_ft_bgp_ebgp_community_sub,Pass,Mapped,2024-01-02 22:52:07,Test case passed,test_ft_bgp_ebgp_community_map,routing/BGP/test_bgp_4node.py,"V1, V2, V3, V4",
6,gw1,Regression,ft_bgp_ebgp_community_map,Pass,Mapped,2024-01-02 22:52:07,Test case passed,test_ft_bgp_ebgp_community_map,routing/BGP/test_bgp_4node.py,"V1, V2, V3, V4",
7,gw2,VRF-Lite,FtOpSoRoVrfCli006,Fail,Mapped,2024-01-02 23:07:10,STEP 12 FAIL: IPv4 BGP session on VRF-102 did not come up,test_VrfFun001_06,routing/VRF/test_vrf.py,"V1, V2",
8,gw2,VRF-Lite,FtOpSoRoVrfCli001,Fail,Mapped,2024-01-02 23:07:10,STEP 12 FAIL: IPv4 BGP session on VRF-102 did not come up,test_VrfFun001_06,routing/VRF/test_vrf.py,"V1, V2",
9,gw2,VRF-Lite,FtOpSoRoVrfFun037,Pass,Mapped,2024-01-02 23:07:38,Test case passed,test_VrfFun_26_27,routing/VRF/test_vrf.py,"V1, V2",
10,gw2,VRF-Lite,FtOpSoRoVrfFun027,Pass,Mapped,2024-01-02 23:07:38,Test case passed,test_VrfFun_26_27,routing/VRF/test_vrf.py,"V1, V2",
11,gw2,VRF-Lite,FtOpSoRoVrfFun026,Pass,Mapped,2024-01-02 23:07:38,Test case passed,test_VrfFun_26_27,routing/VRF/test_vrf.py,"V1, V2",
