Module Name,TC Pass Rate,TC Count,TC Pass,Sys Logs,CDT,FCLI,TSSH,DCNT,Prolog Time,Epilog Time,Func Time,Exec Time,Pass Rate,FCNT,Pass,Fail,Dut Fail,TGen Fail,Script Error,Not Supported,Config Fail,Env Fail,Dep Fail,Skipped,Timeout,Topo Fail,Node,TS
,67.42%,132,89,0,5:45:37,14,0,24,0:55:02,0:09:03,1:50:40,2:54:45,72.46%,69,50,17,0,1,0,1,0,0,0,0,0,0,,0
sanity/test_sanity_l3.py,0.00%,1,0,0,0:07:16,1,0,2,0:01:19,0:00:36,0:01:43,0:03:38,0.00%,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0
routing/VRF/test_vrf.py,17.65%,17,3,0,0:39:56,1,0,2,0:08:06,0:00:24,0:11:28,0:19:58,20.00%,5,1,4,0,0,0,0,0,0,0,0,0,0,2,0
routing/VRF/test_vrf_scale.py,16.67%,6,1,0,1:43:34,1,0,2,0:20:31,0:00:26,0:30:50,0:51:47,25.00%,4,1,3,0,0,0,0,0,0,0,0,0,0,3,0
routing/test_ip.py,33.33%,21,7,0,0:22:42,1,0,2,0:02:13,0:00:48,0:08:20,0:11:21,42.86%,7,3,3,0,1,0,0,0,0,0,0,0,0,3,0
system/test_sflow.py,75.00%,4,3,0,0:18:34,1,0,2,0:04:00,0:00:57,0:04:20,0:09:17,66.67%,3,2,1,0,0,0,0,0,0,0,0,0,0,3,0
routing/test_l3_performance.py,75.00%,8,6,0,0:05:00,1,0,1,0:00:48,0:00:37,0:03:35,0:05:00,66.67%,3,2,1,0,0,0,0,0,0,0,0,0,0,6,0
routing/BGP/test_bgp.py,88.46%,52,46,0,1:21:20,1,0,2,0:04:14,0:01:06,0:35:20,0:40:40,85.71%,35,30,4,0,0,0,1,0,0,0,0,0,0,2,0
routing/BGP/test_bgp_4node.py,100.00%,6,6,0,0:35:36,1,0,4,0:01:40,0:00:33,0:06:41,0:08:54,100.00%,5,5,0,0,0,0,0,0,0,0,0,0,0,1,0
routing/BGP/test_bgp_rr_traffic.py,100.00%,1,1,0,0:14:58,1,0,2,0:03:43,0:01:11,0:02:35,0:07:29,100.00%,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0
routing/NAT/test_nat.py,100.00%,3,3,0,0:02:34,1,0,1,0:01:07,0:00:35,0:00:52,0:02:34,100.00%,1,1,0,0,0,0,0,0,0,0,0,0,0,7,0
routing/test_arp.py,100.00%,1,1,0,0:02:18,1,0,1,0:00:49,0:00:30,0:00:59,0:02:18,100.00%,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0
routing/test_ndp.py,100.00%,3,3,0,0:02:22,1,0,1,0:01:36,0:00:30,0:00:16,0:02:22,100.00%,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0
system/test_device_mgmt.py,100.00%,1,1,0,0:02:25,1,0,1,0:01:39,0:00:24,0:00:22,0:02:25,100.00%,1,1,0,0,0,0,0,0,0,0,0,0,0,7,0
qos/test_qos_save_reboot.py,100.00%,8,8,0,0:07:02,1,0,1,0:03:17,0:00:26,0:03:19,0:07:02,100.00%,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0
