Module Name,TC Pass Rate,TC Count,TC Pass,Sys Logs,CDT,FCLI,TSSH,DCNT,Prolog Time,Epilog Time,Func Time,Exec Time,Pass Rate,FCNT,Pass,Fail,Dut Fail,TGen Fail,Script Error,Not Supported,Config Fail,Env Fail,Dep Fail,Skipped,Timeout,Topo Fail,TS
,76.67%,90,69,0,2:17:44,3,0,6,0:18:09,0:02:29,0:48:14,1:08:52,65.96%,47,31,15,0,0,0,1,0,0,0,0,0,0,0
routing/BGP/test_bgp.py,71.15%,52,37,0,1:22:32,1,0,2,0:06:19,0:01:11,0:33:46,0:41:16,60.00%,35,21,13,0,0,0,1,0,0,0,0,0,0,0
routing/test_ip.py,71.43%,21,15,0,0:23:24,1,0,2,0:03:27,0:00:52,0:07:23,0:11:42,71.43%,7,5,2,0,0,0,0,0,0,0,0,0,0,0
routing/VRF/test_vrf.py,100.00%,17,17,0,0:31:48,1,0,2,0:08:23,0:00:26,0:07:05,0:15:54,100.00%,5,5,0,0,0,0,0,0,0,0,0,0,0,0
