Feature Name,Pass Rate,Executed,Pass,Non Pass,Not Run,Effective Pass Rate,Exec Time,SysLogs,Env Fail Rate,Skipped Rate,Script Error Rate,Unsupported Rate,CDT
,76.67%,90,69,21,2,78.41%,1:08:52,0,0.00%,0.00%,0.00%,2.22%,2:17:44
In-Memory Debug Log,0.00%,1,0,1,0,0.00%,0:00:00,0,0.00%,0.00%,0.00%,0.00%,0:00:00
RIF Counters,50.00%,4,2,2,1,66.67%,0:02:08,0,0.00%,0.00%,0.00%,25.00%,0:04:16
Regression,73.53%,68,50,18,1,74.63%,0:50:50,0,0.00%,0.00%,0.00%,1.47%,1:41:40
VRF-Lite,100.00%,17,17,0,0,100.00%,0:15:54,0,0.00%,0.00%,0.00%,0.00%,0:31:48
