#,Module,Function,Result,Test Time,Helper Time,CMD Time,TG Time,Wait,TGWait,PROMPT NFOUND,TECH SUPPORT,Description
1,routing/VRF/test_vrf.py,test_VrfFun001_06,,0:08:23,0:00:00.000,0:03:10.278,0:00:00.000,0:00:00,0:00:00,0,0,Module Configuration
2,routing/VRF/test_vrf.py,test_VrfFun001_06,Pass,0:00:27,0:00:00.000,0:00:13.308,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
3,routing/VRF/test_vrf.py,test_VrfFun_26_27,Pass,0:00:30,0:00:00.000,0:00:10.813,0:00:00.000,0:00:05,0:00:00,0,0,Test case passed
4,routing/VRF/test_vrf.py,test_VrfFun_10_12_14,Pass,0:01:51,0:00:00.000,0:01:36.568,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
5,routing/VRF/test_vrf.py,test_VrfFun_20_24_25_32_33_44_45,Pass,0:00:46,0:00:00.000,0:00:42.097,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
6,routing/VRF/test_vrf.py,test_VrfFun_05_50,Pass,0:03:31,0:00:00.000,0:02:20.777,0:00:00.000,0:00:45,0:00:00,0,0,Test case passed
7,routing/BGP/test_bgp.py,TestBGPRif::test_ft_bgp_v6_link_local_bgp,,0:06:19,0:03:47.577,0:01:31.418,0:00:00.000,0:00:45,0:00:00,0,0,Module Configuration
8,routing/BGP/test_bgp.py,TestBGPRif::test_ft_bgp_v6_link_local_bgp,Pass,0:00:22,0:00:00.000,0:00:09.616,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
9,routing/BGP/test_bgp.py,TestBGPRif::test_ft_bgp_clear,Pass,0:00:16,0:00:00.000,0:00:03.970,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
10,routing/BGP/test_bgp.py,TestBGPRif::test_ft_bgp_peer_traffic_check,Pass,0:03:32,0:00:00.000,0:00:11.123,0:00:00.000,0:01:00,0:00:40,0,0,Test case passed
