#,Feature,TestCase,Result,ResultType,ExecutedOn,Description,Function,Module,Devices,KnownIssue
59,Regression,FtOtSoRtBgpPlFn038,Fail,Mapped,2023-12-25 01:46:31,Entry not found,TestBGPIPvxRouteAdvertisementFilter.test_route_map_in_ipv6,routing/BGP/test_bgp.py,"V1, V2",
60,Regression,FtOtSoRtBgp4Fn016,Pass,Mapped,2023-12-25 01:46:55,The operation is successful,TestBGPIPvxRouteAdvertisementFilter.test_bgp_route_map_with_community,routing/BGP/test_bgp.py,"V1, V2",
61,Regression,FtOtSoRtBgp4Fn014,Pass,Mapped,2023-12-25 01:47:28,Test case passed,TestBGPIPvxRouteAdvertisementFilter.test_bgp_ebgp4_nbr_update_source,routing/BGP/test_bgp.py,"V1, V2",
62,Regression,FtOtSoRtBgp4Fn015,Pass,Mapped,2023-12-25 01:54:02,Test case passed,TestBGPIPvxRouteAdvertisementFilter.test_bgp_ebgp4_nbr_authentication,routing/BGP/test_bgp.py,"V1, V2",
63,Regression,FtOtSoRtBgpPlFn002,Pass,Mapped,2023-12-25 01:54:27,Test case passed,TestBGPIPvxRouteAdvertisementFilter.test_route_aggregate_ipv6,routing/BGP/test_bgp.py,"V1, V2",
64,Regression,FtOtSoRtBgpPlFn005,Pass,Mapped,2023-12-25 01:54:46,Test case passed,TestBGPIPvxRouteAdvertisementFilter.test_static_blackhole_rt_redistribute_with_routemap_ipv6,routing/BGP/test_bgp.py,"V1, V2",
65,Regression,bgp_lag_clear,Pass,Mapped,2023-12-25 01:56:32,Test case passed,TestBGPVeLag.test_ft_bgp_clear,routing/BGP/test_bgp.py,"V1, V2",
66,Regression,FtOtSoRtBgpPlFn032,Pass,Mapped,2023-12-25 02:00:02,Test case passed,TestBGPVeLag.test_ft_bgp_peer_traffic_check,routing/BGP/test_bgp.py,"V1, V2",
67,Regression,FtOtSoRtBgp4Fn070,Pass,Mapped,2023-12-25 02:00:02,Test case passed,TestBGPVeLag.test_ft_bgp_peer_traffic_check,routing/BGP/test_bgp.py,"V1, V2",
68,Regression,FtOtSoRtBgp4Fn069,Pass,Mapped,2023-12-25 02:00:02,Test case passed,TestBGPVeLag.test_ft_bgp_peer_traffic_check,routing/BGP/test_bgp.py,"V1, V2",
69,Regression,bgpl3lag_traffic,Pass,Mapped,2023-12-25 02:04:34,Test case passed,TestBGPL3Lag.test_ft_bgp_l3lag_peer_traffic_check,routing/BGP/test_bgp.py,"V1, V2",
70,Regression,FtOpSoRtIpv4Fn003,Fail,Mapped,2023-12-25 02:13:10,Test case Failed.,test_l3_v4_route_po_1,routing/test_ip.py,"V1, V2",
71,Regression,ft_ipv4_address_check ,Pass,Mapped,2023-12-25 02:13:17,Test case passed,test_ft_ping_v4_v6_vlan,routing/test_ip.py,"V1, V2",
72,Regression,ft_ipv6_address_check ,Pass,Mapped,2023-12-25 02:13:17,Test case passed,test_ft_ping_v4_v6_vlan,routing/test_ip.py,"V1, V2",
73,Regression,ft_ping_vlan ,Pass,Mapped,2023-12-25 02:13:17,Test case passed,test_ft_ping_v4_v6_vlan,routing/test_ip.py,"V1, V2",
74,Regression,CETA_SONIC_40640,Pass,Mapped,2023-12-25 02:13:37,Test case passed,test_ft_ping_v4_v6_after_ip_change_pc,routing/test_ip.py,"V1, V2",
75,Regression,ft_ip_address_check_pc,Pass,Mapped,2023-12-25 02:13:37,Test case passed,test_ft_ping_v4_v6_after_ip_change_pc,routing/test_ip.py,"V1, V2",
76,Regression,ft_ip6_address_check_pc,Pass,Mapped,2023-12-25 02:13:37,Test case passed,test_ft_ping_v4_v6_after_ip_change_pc,routing/test_ip.py,"V1, V2",
77,Regression,ft_ping6_after_ip_change,Pass,Mapped,2023-12-25 02:13:37,Test case passed,test_ft_ping_v4_v6_after_ip_change_pc,routing/test_ip.py,"V1, V2",
78,Regression,ft_ping_after_ip_change,Pass,Mapped,2023-12-25 02:13:37,Test case passed,test_ft_ping_v4_v6_after_ip_change_pc,routing/test_ip.py,"V1, V2",
79,RIF Counters,RIF_COUNT_FUNC_0031,Fail,Mapped,2023-12-25 02:14:47,traffic verification is failed,test_ft_ip6_static_route_traffic_forward_blackhole,routing/test_ip.py,"V1, V2",
80,Regression,ft_ip6_static_route_traffic_forward ,Fail,Mapped,2023-12-25 02:14:47,traffic verification is failed,test_ft_ip6_static_route_traffic_forward_blackhole,routing/test_ip.py,"V1, V2",
81,Regression,ft_ip6_static_route_traffic_fwd_blackhole ,Fail,Mapped,2023-12-25 02:14:47,traffic verification is failed,test_ft_ip6_static_route_traffic_forward_blackhole,routing/test_ip.py,"V1, V2",
82,Regression,ft_ip6_connected_host_traffic_forward,Fail,Mapped,2023-12-25 02:14:47,traffic verification is failed,test_ft_ip6_static_route_traffic_forward_blackhole,routing/test_ip.py,"V1, V2",
83,RIF Counters,RIF_COUNT_FUNC_001,Unsupported,SubTest,2023-12-25 02:14:47,rif counters update unsupported on Physical-Interface routing interface,test_ft_ip6_static_route_traffic_forward_blackhole,routing/test_ip.py,"V1, V2",
84,Regression,ft_ip_static_route_traffic_forward,Pass,Mapped,2023-12-25 02:15:43,Test case passed,test_ft_ip_static_route_traffic_forward,routing/test_ip.py,"V1, V2",
85,RIF Counters,RIF_COUNT_FUNC_001,Pass,SubTest,2023-12-25 02:15:43,rif counters update Successful on Physical_Interface routing interface,test_ft_ip_static_route_traffic_forward,routing/test_ip.py,"V1, V2",
86,RIF Counters,RIF_COUNT_FUNC_021,Pass,SubTest,2023-12-25 02:15:43,rif counters update Successful on Phy_Shut_noShut routing interface,test_ft_ip_static_route_traffic_forward,routing/test_ip.py,"V1, V2",
87,Regression,ft_ip6_L2_L3_translation,Pass,Mapped,2023-12-25 02:17:13,Test case passed,test_ft_ip_v4_v6_L2_L3_translation,routing/test_ip.py,"V1, V2",
88,Regression,ft_ip_L2_L3_translation,Pass,Mapped,2023-12-25 02:17:13,Test case passed,test_ft_ip_v4_v6_L2_L3_translation,routing/test_ip.py,"V1, V2",
89,Regression,ipv6_intf_order,Pass,Mapped,2023-12-25 02:17:44,Test case passed,test_ft_verify_interfaces_order,routing/test_ip.py,"V1, V2",
90,Regression,ipv4_intf_order,Pass,Mapped,2023-12-25 02:17:44,Test case passed,test_ft_verify_interfaces_order,routing/test_ip.py,"V1, V2",
91,Regression,FtOtSoRtBgpPlFn025,Pass,Mapped,2023-12-25 02:25:43,Test case passed,TestBGPRrTraffic.test_ft_bgp6_rr_traffic_check,routing/BGP/test_bgp_rr_traffic.py,"V1, V2",
