#,Module,TestFunction,Result,TimeTaken,ExecutedOn,Syslogs,FCLI,TSSH,DCNT,Description,Devices,KnownIssue,Doc
1,routing/VRF/test_vrf.py,,,0:07:39,2023-12-25 01:11:03,0,1,0,2,Module Prolog,"V1, V2",,
2,routing/VRF/test_vrf.py,test_VrfFun001_06,DUTFail,0:00:10,2023-12-25 01:11:08,0,1,0,2,config command 'sudo sonic_installer list' failed,"V1, V2",,
3,routing/VRF/test_vrf.py,test_VrfFun_26_27,Pass,0:00:29,2023-12-25 01:11:36,0,1,0,2,Test case passed,"V1, V2",,
4,routing/VRF/test_vrf.py,test_VrfFun_10_12_14,Pass,0:01:51,2023-12-25 01:13:26,0,1,0,2,Test case passed,"V1, V2",,
5,routing/VRF/test_vrf.py,test_VrfFun_20_24_25_32_33_44_45,Pass,0:00:44,2023-12-25 01:14:10,0,1,0,2,Test case passed,"V1, V2",,
6,routing/VRF/test_vrf.py,test_VrfFun_05_50,Pass,0:06:58,2023-12-25 01:21:07,0,1,0,2,Test case passed,"V1, V2",,
7,routing/VRF/test_vrf.py,,,0:00:05,2023-12-25 01:21:12,0,1,0,2,Module Epilog,"V1, V2",,
8,routing/BGP/test_bgp.py,,,0:03:53,2023-12-25 01:26:50,0,1,0,2,Module Prolog,"V1, V2",,
9,routing/BGP/test_bgp.py,TestBGPRif.test_ft_bgp_v6_link_local_bgp,Pass,0:00:21,2023-12-25 01:27:06,0,1,0,2,Test case passed,"V1, V2",,Verify that BGP peer session is established with v6 link local address
10,routing/BGP/test_bgp.py,TestBGPRif.test_ft_bgp_clear,Pass,0:00:14,2023-12-25 01:27:20,0,1,0,2,Test case passed,"V1, V2",,
11,routing/BGP/test_bgp.py,TestBGPRif.test_ft_bgp_peer_traffic_check,Pass,0:03:31,2023-12-25 01:30:50,0,1,0,2,Test case passed,"V1, V2",,
12,routing/BGP/test_bgp.py,TestBGPRif.test_ft_bgp_graceful_restart_and_aware_routers,Pass,0:00:13,2023-12-25 01:31:02,0,1,0,2,Test case passed,"V1, V2",,
13,routing/BGP/test_bgp.py,TestBGPRif.test_ft_bgp_ipv4_no_route_aggregation_for_exact_prefix_match,Fail,0:01:41,2023-12-25 01:32:43,0,1,0,2,Test case Failed.,"V1, V2",,
14,routing/BGP/test_bgp.py,TestBGPRif.test_ft_bgp_ipv4_route_aggregation_atomic_aggregate_without_as_set,Pass,0:01:46,2023-12-25 01:34:29,0,1,0,2,Test case passed,"V1, V2",,
15,routing/BGP/test_bgp.py,TestBGPRif.test_bgp_route_aggregation_4byteASN,Pass,0:01:21,2023-12-25 01:35:49,0,1,0,2,Test case passed,"V1, V2",,
16,routing/BGP/test_bgp.py,TestBGPRif.test_ft_bgp_ipv6_route_aggregation_with_as_set,Pass,0:01:02,2023-12-25 01:36:51,0,1,0,2,Test case passed,"V1, V2",,
17,routing/BGP/test_bgp.py,TestBGPRif.test_ft_bgp_v4_dyn_nbr,Pass,0:00:33,2023-12-25 01:37:24,0,1,0,2,Test case passed,"V1, V2",,Verify that BGP peering is formed with dynamic neighbors having 4btye ASN
18,routing/BGP/test_bgp.py,TestBGPRif.test_ft_bgp_v6_dyn_nbr,Pass,0:00:31,2023-12-25 01:37:54,0,1,0,2,Test case passed,"V1, V2",,Verify that ipv6 BGP peering is formed with dynamic neighbors
19,routing/BGP/test_bgp.py,TestBGPRif.test_ft_bgp_v4_max_dyn_nbr,Pass,0:02:17,2023-12-25 01:40:11,0,1,0,2,Test case passed,"V1, V2",,Verify that BGP peering is established with maximum supported dynamic neighbors with maximum listen ranges at once
20,routing/BGP/test_bgp.py,TestBGPRif.test_ft_bgp_rmap,Pass,0:00:20,2023-12-25 01:40:30,0,1,0,2,Test case passed,"V1, V2",,Verify a route map application after route has been installed
21,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_redistribute_connected_ipv4,Pass,0:00:19,2023-12-25 01:42:27,0,1,0,2,The operation is successful,"V1, V2",,
22,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_redistribute_static_ipv4,Pass,0:00:21,2023-12-25 01:42:47,0,1,0,2,Test case passed,"V1, V2",,
23,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_distribute_list_in_ipv4,Pass,0:00:15,2023-12-25 01:43:02,0,1,0,2,Test case passed,"V1, V2",,
24,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_filter_list_in_ipv4,Pass,0:00:15,2023-12-25 01:43:17,0,1,0,2,Test case passed,"V1, V2",,
25,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_prefix_list_out_ipv4,Pass,0:00:28,2023-12-25 01:43:44,0,1,0,2,Test case passed,"V1, V2",,
26,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_default_originate_ipv4,Pass,0:00:16,2023-12-25 01:43:59,0,1,0,2,Test case passed,"V1, V2",,
27,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_route_map_in_ipv4,Unsupported,0:00:12,2023-12-25 01:44:11,0,1,0,2,UI 'klish' unsupported router bgp 65001,"V1, V2",,
28,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_redistribute_connected_ipv6,Pass,0:00:19,2023-12-25 01:44:29,0,1,0,2,The operation is successful,"V1, V2",,
29,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_redistribute_static_ipv6,Pass,0:00:26,2023-12-25 01:44:55,0,1,0,2,Test case passed,"V1, V2",,
30,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_distribute_list_in_ipv6,Pass,0:00:15,2023-12-25 01:45:09,0,1,0,2,Test case passed,"V1, V2",,
31,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_filter_list_in_ipv6,Pass,0:00:15,2023-12-25 01:45:24,0,1,0,2,Test case passed,"V1, V2",,
32,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_prefix_list_out_ipv6,Pass,0:00:16,2023-12-25 01:45:40,0,1,0,2,Test case passed,"V1, V2",,
33,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_filter_list_out_ipv6,Pass,0:00:16,2023-12-25 01:45:55,0,1,0,2,Test case passed,"V1, V2",,
34,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_default_originate_ipv6,Pass,0:00:16,2023-12-25 01:46:10,0,1,0,2,Test case passed,"V1, V2",,
35,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_route_map_in_ipv6,Fail,0:00:21,2023-12-25 01:46:31,0,1,0,2,Entry not found,"V1, V2",,
36,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_bgp_route_map_with_community,Pass,0:00:25,2023-12-25 01:46:55,0,1,0,2,The operation is successful,"V1, V2",,
37,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_bgp_ebgp4_nbr_update_source,Pass,0:00:33,2023-12-25 01:47:28,0,1,0,2,Test case passed,"V1, V2",,
38,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_bgp_ebgp4_nbr_authentication,Pass,0:06:34,2023-12-25 01:54:02,0,1,0,2,Test case passed,"V1, V2",,
39,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_route_aggregate_ipv6,Pass,0:00:26,2023-12-25 01:54:27,0,1,0,2,Test case passed,"V1, V2",,
40,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_static_blackhole_rt_redistribute_with_routemap_ipv6,Pass,0:00:19,2023-12-25 01:54:46,0,1,0,2,Test case passed,"V1, V2",,
41,routing/BGP/test_bgp.py,TestBGPVeLag.test_ft_bgp_clear,Pass,0:00:14,2023-12-25 01:56:32,0,1,0,2,Test case passed,"V1, V2",,
42,routing/BGP/test_bgp.py,TestBGPVeLag.test_ft_bgp_peer_traffic_check,Pass,0:03:31,2023-12-25 02:00:02,0,1,0,2,Test case passed,"V1, V2",,
43,routing/BGP/test_bgp.py,TestBGPL3Lag.test_ft_bgp_l3lag_peer_traffic_check,Pass,0:03:28,2023-12-25 02:04:34,0,1,0,2,Test case passed,"V1, V2",,
44,routing/BGP/test_bgp.py,,,0:01:17,2023-12-25 02:05:50,0,1,0,2,Module Epilog,"V1, V2",,
45,routing/test_ip.py,,,0:02:21,2023-12-25 02:10:47,0,1,0,2,Module Prolog,"V1, V2",,
46,routing/test_ip.py,test_l3_v4_route_po_1,Fail,0:02:29,2023-12-25 02:13:10,0,1,0,2,Test case Failed.,"V1, V2",,
47,routing/test_ip.py,test_ft_ping_v4_v6_vlan,Pass,0:00:07,2023-12-25 02:13:17,0,1,0,2,Test case passed,"V1, V2",,
48,routing/test_ip.py,test_ft_ping_v4_v6_after_ip_change_pc,Pass,0:00:21,2023-12-25 02:13:37,0,1,0,2,Test case passed,"V1, V2",,
