Feature Name,Pass Rate,Executed,Pass,Non Pass,Not Run,Effective Pass Rate,Exec Time,SysLogs,Env Fail Rate,Skipped Rate,Script Error Rate,Unsupported Rate,CDT
,70.00%,10,7,3,0,70.00%,0:23:18,0,0.00%,0.00%,0.00%,0.00%,0:46:36
Regression,66.67%,6,4,2,0,66.67%,0:22:53,0,0.00%,0.00%,0.00%,0.00%,0:45:46
Control Plane ACL,66.67%,3,2,1,0,66.67%,0:00:00,0,0.00%,0.00%,0.00%,0.00%,0:00:00
PortChannel Config Enhancements,100.00%,1,1,0,0,100.00%,0:00:25,0,0.00%,0.00%,0.00%,0.00%,0:00:50
